,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
5836,ORL,4/6/17,ORL vs. BKN,W,242,115,42,90,46.7,9,25,36.0,22,26,84.6,9,39,48,24,9,6,13,20,8.0,0.5166666666666667,0.28888888888888886,11.359664452988467
5837,PHI,4/6/17,PHI vs. CHI,L,239,90,33,91,36.3,7,33,21.2,17,22,77.3,10,40,50,19,10,3,13,19,-12.0,0.4010989010989011,0.24175824175824176,11.43560872624912
5838,POR,4/6/17,POR vs. MIN,W,241,105,35,81,43.2,14,33,42.4,21,26,80.8,4,37,41,19,8,4,12,20,7.0,0.5185185185185185,0.32098765432098764,11.489850631941785
5840,BOS,4/5/17,BOS vs. CLE,L,241,91,33,81,40.7,7,33,21.2,18,29,62.1,8,30,38,21,6,4,12,18,-23.0,0.4506172839506173,0.35802469135802467,11.346444780635402
5841,CHA,4/5/17,CHA vs. MIA,L,239,99,35,78,44.9,8,25,32.0,21,24,87.5,4,32,36,19,2,7,6,15,-13.0,0.5,0.3076923076923077,6.345177664974619
5845,DET,4/5/17,DET vs. TOR,L,240,102,42,81,51.9,7,21,33.3,11,18,61.1,12,33,45,22,5,4,14,21,-3.0,0.5617283950617284,0.2222222222222222,13.60279828993393
5847,HOU,4/5/17,HOU vs. DEN,W,241,110,37,87,42.5,10,34,29.4,26,38,68.4,11,45,56,19,7,3,16,20,6.0,0.4827586206896552,0.4367816091954023,13.364517206815904
5848,LAC,4/5/17,LAC vs. DAL,W,240,112,38,75,50.7,12,31,38.7,24,31,77.4,5,35,40,22,11,0,15,19,11.0,0.5866666666666667,0.41333333333333333,14.473176379776149
5850,MEM,4/5/17,MEM vs. OKC,L,241,100,37,78,47.4,9,26,34.6,17,21,81.0,7,31,38,21,7,5,13,18,-3.0,0.532051282051282,0.2692307692307692,12.968874700718278
5853,PHX,4/5/17,PHX vs. GSW,L,240,111,43,103,41.7,7,27,25.9,18,26,69.2,20,35,55,26,13,2,16,22,-9.0,0.45145631067961167,0.2524271844660194,12.266176019625883
5854,SAS,4/5/17,SAS vs. LAL,L,240,95,39,89,43.8,13,35,37.1,4,6,66.7,7,30,37,28,8,8,14,13,-7.0,0.5112359550561798,0.06741573033707865,13.252555850056796
5859,CLE,4/4/17,CLE vs. ORL,W,238,122,44,82,53.7,18,36,50.0,16,21,76.2,5,37,42,30,9,3,12,18,20.0,0.6463414634146342,0.25609756097560976,11.62340178225494
5862,GSW,4/4/17,GSW vs. MIN,W,239,121,44,84,52.4,14,32,43.8,19,24,79.2,8,32,40,33,9,7,13,19,14.0,0.6071428571428571,0.2857142857142857,12.086277426552622
5863,IND,4/4/17,IND vs. TOR,W,240,108,39,89,43.8,12,25,48.0,18,18,100.0,10,33,43,16,7,4,11,17,18.0,0.5056179775280899,0.20224719101123595,10.192735359525575
5867,NOP,4/4/17,NOP vs. DEN,L,241,131,51,100,51.0,14,32,43.8,15,17,88.2,10,25,35,30,5,8,7,16,-3.0,0.58,0.17,6.114605171208944
5868,NYK,4/4/17,NYK vs. CHI,W,239,100,42,89,47.2,6,23,26.1,10,16,62.5,16,38,54,26,4,8,14,22,9.0,0.5056179775280899,0.1797752808988764,12.72264631043257
5869,OKC,4/4/17,OKC vs. MIL,W,241,110,40,84,47.6,9,28,32.1,21,25,84.0,11,42,53,29,9,7,13,20,31.0,0.5297619047619048,0.2976190476190476,12.037037037037036
5871,PHI,4/4/17,PHI vs. BKN,L,240,118,43,97,44.3,12,38,31.6,20,27,74.1,14,22,36,32,7,4,11,22,-23.0,0.5051546391752577,0.27835051546391754,9.175842509175842
5873,SAC,4/4/17,SAC vs. DAL,W,239,98,36,81,44.4,12,22,54.5,14,17,82.4,11,40,51,17,11,2,18,10,11.0,0.5185185185185185,0.20987654320987653,16.9045830202855
5874,SAS,4/4/17,SAS vs. MEM,W,264,95,35,80,43.8,11,21,52.4,14,18,77.8,8,38,46,22,8,6,15,20,6.0,0.50625,0.225,14.574426739214925
5876,UTA,4/4/17,UTA vs. POR,W,241,106,39,74,52.7,13,23,56.5,15,19,78.9,7,40,47,21,4,6,14,16,19.0,0.6148648648648649,0.25675675675675674,14.528850145288501
5877,WAS,4/4/17,WAS vs. CHA,W,240,118,43,85,50.6,17,34,50.0,15,18,83.3,6,30,36,31,10,3,12,18,7.0,0.6058823529411764,0.21176470588235294,11.43728555089592
5878,MIN,4/3/17,MIN vs. POR,W,239,110,41,84,48.8,4,9,44.4,24,28,85.7,12,32,44,26,3,5,11,18,1.0,0.5119047619047619,0.3333333333333333,10.249720462169213
5881,BKN,4/2/17,BKN vs. ATL,W,239,91,32,82,39.0,10,33,30.3,17,20,85.0,8,43,51,21,11,6,19,22,9.0,0.45121951219512196,0.24390243902439024,17.304189435336976
5885,CLE,4/2/17,CLE vs. IND,W,290,135,47,95,49.5,18,43,41.9,23,33,69.7,15,41,56,29,7,4,13,19,5.0,0.5894736842105263,0.3473684210526316,10.610512569376429
5888,GSW,4/2/17,GSW vs. WAS,W,240,139,50,88,56.8,16,36,44.4,23,26,88.5,10,34,44,34,7,10,16,20,24.0,0.6590909090909091,0.29545454545454547,13.86001386001386
5891,LAL,4/2/17,LAL vs. MEM,W,240,108,40,85,47.1,7,19,36.8,21,27,77.8,17,34,51,14,11,2,13,12,5.0,0.5117647058823529,0.3176470588235294,11.831088460138334
5893,MIA,4/2/17,MIA vs. DEN,L,241,113,42,87,48.3,13,27,48.1,16,21,76.2,7,34,41,26,3,9,10,22,-3.0,0.5574712643678161,0.2413793103448276,9.41265060240964
5894,MIL,4/2/17,MIL vs. DAL,L,240,105,39,77,50.6,12,34,35.3,15,18,83.3,4,29,33,25,9,3,13,20,-4.0,0.5844155844155844,0.23376623376623376,13.276143790849673
5895,NOP,4/2/17,NOP vs. CHI,L,240,110,33,81,40.7,10,30,33.3,34,35,97.1,6,34,40,24,7,4,12,14,-7.0,0.4691358024691358,0.43209876543209874,11.07011070110701
5896,NYK,4/2/17,NYK vs. BOS,L,240,94,33,85,38.8,7,25,28.0,21,25,84.0,8,24,32,20,12,2,11,20,-16.0,0.4294117647058823,0.29411764705882354,10.2803738317757
5897,OKC,4/2/17,OKC vs. CHA,L,239,101,39,84,46.4,12,31,38.7,11,12,91.7,7,35,42,19,10,5,24,20,-12.0,0.5357142857142857,0.14285714285714285,21.1864406779661
5899,PHX,4/2/17,PHX vs. HOU,L,240,116,42,100,42.0,8,34,23.5,24,29,82.8,22,39,61,24,8,11,23,24,-7.0,0.46,0.29,16.941661756040073
5900,SAS,4/2/17,SAS vs. UTA,W,241,109,40,77,51.9,10,19,52.6,19,22,86.4,8,34,42,26,7,6,13,17,6.0,0.5844155844155844,0.2857142857142857,13.041733547351525
5901,TOR,4/2/17,TOR vs. PHI,W,241,113,46,85,54.1,6,19,31.6,15,19,78.9,10,27,37,25,12,9,15,19,8.0,0.5764705882352941,0.2235294117647059,13.842746400885936
5905,BKN,4/1/17,BKN vs. ORL,W,239,121,50,94,53.2,8,31,25.8,13,16,81.3,9,35,44,26,8,5,11,15,10.0,0.574468085106383,0.1702127659574468,9.817922170653336
5906,CHI,4/1/17,CHI vs. ATL,W,241,106,40,85,47.1,12,30,40.0,14,14,100.0,6,34,40,25,6,4,12,17,2.0,0.5411764705882353,0.16470588235294117,11.63241566498643
5907,LAC,4/1/17,LAC vs. LAL,W,240,115,38,69,55.1,11,25,44.0,28,34,82.4,4,35,39,24,8,5,17,19,11.0,0.6304347826086957,0.4927536231884058,16.83835182250396
5909,MIN,4/1/17,MIN vs. SAC,L,240,117,39,87,44.8,9,27,33.3,30,38,78.9,10,31,41,27,8,4,10,23,-6.0,0.5,0.4367816091954023,8.793527963418924
5912,POR,4/1/17,POR vs. PHX,W,241,130,43,92,46.7,15,37,40.5,29,31,93.5,11,30,41,21,12,3,12,23,13.0,0.5489130434782609,0.33695652173913043,10.200612036722204
5914,BOS,3/31/17,BOS vs. ORL,W,241,117,38,84,45.2,12,33,36.4,29,34,85.3,5,40,45,27,6,5,11,18,1.0,0.5238095238095238,0.40476190476190477,10.003637686431428
5915,CHA,3/31/17,CHA vs. DEN,W,240,122,40,86,46.5,17,36,47.2,25,30,83.3,10,33,43,26,10,11,6,17,8.0,0.563953488372093,0.3488372093023256,5.7034220532319395
5916,CLE,3/31/17,CLE vs. PHI,W,240,122,50,95,52.6,13,29,44.8,9,16,56.3,13,36,49,30,8,4,8,16,17.0,0.5947368421052631,0.16842105263157894,7.270083605961468
5920,GSW,3/31/17,GSW vs. HOU,W,239,107,43,95,45.3,11,32,34.4,10,14,71.4,13,30,43,27,10,14,10,20,9.0,0.5105263157894737,0.14736842105263157,8.99604174163368
5923,MEM,3/31/17,MEM vs. DAL,W,240,99,35,75,46.7,11,27,40.7,18,20,90.0,8,39,47,23,4,4,13,22,9.0,0.54,0.26666666666666666,13.429752066115702
5924,MIA,3/31/17,MIA vs. NYK,L,240,94,34,83,41.0,8,33,24.2,18,25,72.0,11,30,41,17,5,4,13,17,-4.0,0.4578313253012048,0.30120481927710846,12.149532710280374
5925,MIL,3/31/17,MIL vs. DET,W,266,108,35,84,41.7,14,36,38.9,24,34,70.6,9,39,48,25,6,3,12,18,3.0,0.5,0.40476190476190477,10.814708002883922
5926,NOP,3/31/17,NOP vs. SAC,W,241,117,46,95,48.4,10,33,30.3,15,19,78.9,10,35,45,28,16,12,12,13,28.0,0.5368421052631579,0.2,10.402219140083217
5928,OKC,3/31/17,OKC vs. SAS,L,241,95,33,81,40.7,6,21,28.6,23,27,85.2,13,33,46,21,7,3,18,21,-5.0,0.4444444444444444,0.3333333333333333,16.233766233766232
5933,TOR,3/31/17,TOR vs. IND,W,240,111,37,82,45.1,14,27,51.9,23,35,65.7,16,37,53,23,7,5,14,23,11.0,0.5365853658536586,0.4268292682926829,12.567324955116696
5934,UTA,3/31/17,UTA vs. WAS,W,240,95,33,72,45.8,10,25,40.0,19,31,61.3,7,35,42,20,9,7,10,18,7.0,0.5277777777777778,0.4305555555555556,10.455876202425763
5937,CHI,3/30/17,CHI vs. CLE,W,240,99,38,90,42.2,12,25,48.0,11,18,61.1,15,36,51,26,11,3,12,15,6.0,0.4888888888888889,0.2,10.91703056768559
5939,DET,3/30/17,DET vs. BKN,W,241,90,36,86,41.9,7,18,38.9,11,17,64.7,11,42,53,20,6,7,16,11,1.0,0.45930232558139533,0.19767441860465115,14.614541468761416
5943,MIN,3/30/17,MIN vs. LAL,W,240,119,43,89,48.3,10,21,47.6,23,30,76.7,14,26,40,30,9,5,10,20,15.0,0.5393258426966292,0.33707865168539325,8.9126559714795
5944,PHX,3/30/17,PHX vs. LAC,L,240,118,49,92,53.3,7,23,30.4,13,24,54.2,13,30,43,24,6,2,14,27,-6.0,0.5706521739130435,0.2608695652173913,12.010981468771448
5945,POR,3/30/17,POR vs. HOU,W,241,117,43,90,47.8,13,33,39.4,18,22,81.8,11,30,41,24,12,8,12,16,10.0,0.55,0.24444444444444444,10.744985673352435
5947,BOS,3/29/17,BOS vs. MIL,L,242,100,35,88,39.8,12,37,32.4,18,23,78.3,15,27,42,24,8,3,16,18,-3.0,0.4659090909090909,0.26136363636363635,14.020329477742727
5952,LAC,3/29/17,LAC vs. WAS,W,240,133,47,83,56.6,12,30,40.0,27,37,73.0,8,33,41,27,6,4,10,22,9.0,0.6385542168674698,0.4457831325301205,9.150805270863836
5953,MEM,3/29/17,MEM vs. IND,W,241,110,41,88,46.6,12,32,37.5,16,18,88.9,9,34,43,22,8,3,8,19,13.0,0.5340909090909091,0.20454545454545456,7.698229407236336
5956,NOP,3/29/17,NOP vs. DAL,W,239,121,42,84,50.0,12,30,40.0,25,33,75.8,11,33,44,26,5,5,6,18,3.0,0.5714285714285714,0.39285714285714285,5.7405281285878305
5957,NYK,3/29/17,NYK vs. MIA,L,240,88,33,89,37.1,5,25,20.0,17,21,81.0,17,35,52,19,2,6,14,16,-17.0,0.398876404494382,0.23595505617977527,12.473271560940843
5959,ORL,3/29/17,ORL vs. OKC,L,265,106,39,97,40.2,9,30,30.0,19,27,70.4,11,42,53,24,9,8,14,22,-8.0,0.4484536082474227,0.27835051546391754,11.393229166666668
5960,PHI,3/29/17,PHI vs. ATL,L,239,92,36,87,41.4,11,39,28.2,9,11,81.8,13,27,40,30,7,3,14,19,-7.0,0.47701149425287354,0.12643678160919541,13.227513227513226
5961,SAC,3/29/17,SAC vs. UTA,L,241,82,34,75,45.3,2,15,13.3,12,18,66.7,2,30,32,14,7,1,13,17,-30.0,0.4666666666666667,0.24,13.552960800667222
5962,SAS,3/29/17,SAS vs. GSW,L,241,98,34,83,41.0,9,24,37.5,21,26,80.8,16,26,42,20,9,9,15,12,-12.0,0.463855421686747,0.3132530120481928,13.706140350877194
5963,TOR,3/29/17,TOR vs. CHA,L,240,106,38,83,45.8,11,31,35.5,19,24,79.2,13,31,44,23,4,7,13,22,-4.0,0.5240963855421686,0.2891566265060241,12.1996996996997
5966,ATL,3/28/17,ATL vs. PHX,W,238,95,34,85,40.0,6,27,22.2,21,29,72.4,9,42,51,24,5,6,19,23,4.0,0.43529411764705883,0.3411764705882353,16.272696128811237
5967,BKN,3/28/17,BKN vs. PHI,L,242,101,38,94,40.4,9,32,28.1,16,24,66.7,13,37,50,22,11,5,13,19,-5.0,0.4521276595744681,0.2553191489361702,11.05818305546104
5968,CHA,3/28/17,CHA vs. MIL,L,241,108,39,80,48.8,7,28,25.0,23,29,79.3,5,26,31,25,7,1,2,12,-10.0,0.53125,0.3625,2.1105951878429714
5970,DET,3/28/17,DET vs. MIA,L,241,96,36,85,42.4,8,27,29.6,16,21,76.2,16,35,51,20,7,5,12,23,-1.0,0.47058823529411764,0.24705882352941178,11.295180722891567
5972,HOU,3/28/17,HOU vs. GSW,L,239,106,33,85,38.8,5,31,16.1,35,39,89.7,10,28,38,20,9,2,14,14,-7.0,0.4176470588235294,0.4588235294117647,12.052341597796143
5973,IND,3/28/17,IND vs. MIN,L,240,114,40,81,49.4,5,18,27.8,29,35,82.9,11,26,37,25,8,5,14,22,-1.0,0.5246913580246914,0.43209876543209874,12.681159420289854
5974,LAL,3/28/17,LAL vs. WAS,L,241,108,43,85,50.6,8,22,36.4,14,16,87.5,11,32,43,21,6,9,18,19,-11.0,0.5529411764705883,0.18823529411764706,16.357688113413303
5980,POR,3/28/17,POR vs. DEN,W,240,122,45,91,49.5,8,27,29.6,24,33,72.7,15,32,47,15,8,5,9,18,9.0,0.5384615384615384,0.3626373626373626,7.858889276982187
5983,DAL,3/27/17,DAL vs. OKC,L,240,91,33,80,41.3,10,29,34.5,15,19,78.9,8,31,39,23,12,4,14,16,-1.0,0.475,0.2375,13.67721766314967
5987,NYK,3/27/17,NYK vs. DET,W,240,109,45,84,53.6,7,21,33.3,12,13,92.3,4,33,37,26,13,5,12,16,14.0,0.5773809523809523,0.15476190476190477,11.797090051120723
5990,SAC,3/27/17,SAC vs. MEM,W,240,91,31,67,46.3,6,25,24.0,23,30,76.7,8,28,36,16,4,6,11,23,1.0,0.5074626865671642,0.44776119402985076,12.06140350877193
5991,SAS,3/27/17,SAS vs. CLE,W,241,103,41,86,47.7,7,26,26.9,14,17,82.4,10,42,52,24,11,7,12,18,29.0,0.5174418604651163,0.19767441860465115,11.376564277588168
5992,TOR,3/27/17,TOR vs. ORL,W,240,131,49,83,59.0,10,15,66.7,23,35,65.7,9,34,43,24,7,8,15,25,19.0,0.6506024096385542,0.42168674698795183,13.227513227513226
5993,UTA,3/27/17,UTA vs. NOP,W,239,108,41,85,48.2,15,27,55.6,11,18,61.1,11,38,49,27,6,7,10,22,8.0,0.5705882352941176,0.21176470588235294,9.71628449280995
5994,ATL,3/26/17,ATL vs. BKN,L,239,92,34,98,34.7,5,27,18.5,19,32,59.4,26,32,58,16,10,3,20,19,-15.0,0.37244897959183676,0.32653061224489793,15.142337976983647
5996,BOS,3/26/17,BOS vs. MIA,W,240,112,41,77,53.2,8,24,33.3,22,25,88.0,8,27,35,32,8,3,16,19,4.0,0.5844155844155844,0.3246753246753247,15.384615384615385
5997,CHA,3/26/17,CHA vs. PHX,W,239,120,42,87,48.3,14,30,46.7,22,24,91.7,8,33,41,29,8,2,7,14,14.0,0.5632183908045977,0.27586206896551724,6.694720734506503
5999,DEN,3/26/17,DEN vs. NOP,L,239,90,36,95,37.9,6,25,24.0,12,14,85.7,7,41,48,21,3,1,9,13,-25.0,0.4105263157894737,0.14736842105263157,8.169934640522875
6000,GSW,3/26/17,GSW vs. MEM,W,241,106,39,71,54.9,17,31,54.8,11,15,73.3,7,30,37,30,9,4,18,15,12.0,0.6690140845070423,0.2112676056338028,18.82845188284519
6001,HOU,3/26/17,HOU vs. OKC,W,240,137,50,79,63.3,20,39,51.3,17,21,81.0,2,34,36,32,8,4,19,23,12.0,0.759493670886076,0.26582278481012656,17.71726967549422
6002,IND,3/26/17,IND vs. PHI,W,240,107,38,89,42.7,7,17,41.2,24,29,82.8,12,39,51,16,9,4,9,13,13.0,0.46629213483146065,0.3258426966292135,8.125677139761645
6003,LAC,3/26/17,LAC vs. SAC,L,240,97,32,78,41.0,10,29,34.5,23,28,82.1,6,39,45,20,7,2,9,14,-1.0,0.47435897435897434,0.358974358974359,9.061619009262989
6004,LAL,3/26/17,LAL vs. POR,L,240,81,33,84,39.3,5,21,23.8,10,17,58.8,1,41,42,19,6,3,10,17,-16.0,0.4226190476190476,0.20238095238095238,9.854158454867953
6007,MIL,3/26/17,MIL vs. CHI,L,240,94,37,84,44.0,7,23,30.4,13,17,76.5,9,25,34,20,8,0,9,9,-15.0,0.48214285714285715,0.20238095238095238,8.95700636942675
6014,CLE,3/25/17,CLE vs. WAS,L,239,115,41,83,49.4,12,33,36.4,21,27,77.8,11,21,32,24,6,6,13,18,-12.0,0.5662650602409639,0.3253012048192771,12.050426399703374
6015,DAL,3/25/17,DAL vs. TOR,L,240,86,31,82,37.8,7,28,25.0,17,20,85.0,12,28,40,20,10,4,12,16,-8.0,0.42073170731707316,0.24390243902439024,11.673151750972762
6016,LAC,3/25/17,LAC vs. UTA,W,241,108,38,84,45.2,7,27,25.9,25,28,89.3,11,36,47,14,9,5,10,17,13.0,0.49404761904761907,0.3333333333333333,9.405568096313017
6019,POR,3/25/17,POR vs. MIN,W,241,112,45,71,63.4,11,22,50.0,11,17,64.7,4,31,35,24,5,3,14,20,12.0,0.7112676056338029,0.23943661971830985,15.138408304498268
6020,SAS,3/25/17,SAS vs. NYK,W,240,106,45,99,45.5,10,25,40.0,6,8,75.0,16,34,50,28,11,6,14,18,8.0,0.5050505050505051,0.08080808080808081,12.01510470305527
6026,BOS,3/24/17,BOS vs. PHX,W,239,130,44,94,46.8,14,41,34.1,28,35,80.0,12,38,50,31,8,5,15,32,10.0,0.5425531914893617,0.3723404255319149,12.057877813504822
6027,CHA,3/24/17,CHA vs. CLE,L,241,105,38,90,42.2,10,38,26.3,19,24,79.2,14,28,42,18,6,4,9,17,-7.0,0.4777777777777778,0.26666666666666666,8.214676889375685
6028,CHI,3/24/17,CHI vs. PHI,L,240,107,37,91,40.7,10,24,41.7,23,31,74.2,15,24,39,22,9,5,14,15,-10.0,0.46153846153846156,0.34065934065934067,11.800404585300067
6032,GSW,3/24/17,GSW vs. SAC,W,241,114,44,89,49.4,10,31,32.3,16,18,88.9,13,31,44,37,14,8,12,15,14.0,0.550561797752809,0.20224719101123595,11.017260374586852
6033,HOU,3/24/17,HOU vs. NOP,W,240,117,44,93,47.3,14,39,35.9,15,20,75.0,15,44,59,29,5,3,18,19,10.0,0.5483870967741935,0.21505376344086022,15.025041736227045
6034,IND,3/24/17,IND vs. DEN,L,241,117,48,95,50.5,13,24,54.2,8,11,72.7,11,28,39,19,9,8,12,29,-8.0,0.5736842105263158,0.11578947368421053,10.72961373390558
6035,LAL,3/24/17,LAL vs. MIN,W,264,130,46,88,52.3,14,23,60.9,24,28,85.7,9,33,42,26,6,2,20,23,11.0,0.6022727272727273,0.3181818181818182,16.622340425531913
6036,MIL,3/24/17,MIL vs. ATL,W,240,100,39,88,44.3,8,27,29.6,14,16,87.5,9,26,35,27,10,6,8,23,3.0,0.48863636363636365,0.18181818181818182,7.763975155279502
6039,ORL,3/24/17,ORL vs. DET,W,241,115,47,91,51.6,12,26,46.2,9,13,69.2,6,41,47,36,4,6,10,17,28.0,0.5824175824175825,0.14285714285714285,9.370314842578711
6043,WAS,3/24/17,WAS vs. BKN,W,241,129,49,97,50.5,10,26,38.5,21,22,95.5,11,35,46,29,9,5,10,19,21.0,0.5567010309278351,0.2268041237113402,8.570449091532396
6044,BKN,3/23/17,BKN vs. PHX,W,241,126,43,95,45.3,8,29,27.6,32,42,76.2,17,44,61,25,11,5,17,26,28.0,0.49473684210526314,0.4421052631578947,13.028816676885343
6045,DAL,3/23/17,DAL vs. LAC,W,240,97,38,82,46.3,9,26,34.6,12,18,66.7,4,30,34,26,11,4,9,18,2.0,0.5182926829268293,0.21951219512195122,9.098261221188839
6048,MIA,3/23/17,MIA vs. TOR,L,239,84,32,82,39.0,6,23,26.1,14,23,60.9,10,26,36,20,8,11,16,23,-17.0,0.4268292682926829,0.2804878048780488,14.798372179060305
6051,POR,3/23/17,POR vs. NYK,W,241,110,39,80,48.8,11,21,52.4,21,29,72.4,10,40,50,15,8,2,13,20,15.0,0.55625,0.3625,12.291981845688351
6052,SAS,3/23/17,SAS vs. MEM,W,241,97,37,77,48.1,8,26,30.8,15,23,65.2,6,29,35,26,6,5,6,19,7.0,0.5324675324675324,0.2987012987012987,6.443298969072164
6055,BOS,3/22/17,BOS vs. IND,W,240,109,43,84,51.2,11,27,40.7,12,14,85.7,10,33,43,27,5,2,16,17,9.0,0.5773809523809523,0.16666666666666666,15.071590052750567
6057,CHI,3/22/17,CHI vs. DET,W,241,117,47,80,58.8,11,23,47.8,12,19,63.2,7,29,36,36,12,2,11,20,22.0,0.65625,0.2375,11.07085346215781
6059,DEN,3/22/17,DEN vs. CLE,W,241,126,51,96,53.1,11,26,42.3,13,13,100.0,10,34,44,35,7,0,6,16,13.0,0.5885416666666666,0.13541666666666666,5.569996286669142
6064,OKC,3/22/17,OKC vs. PHI,W,239,122,48,88,54.5,4,16,25.0,22,30,73.3,18,36,54,26,7,8,16,17,25.0,0.5681818181818182,0.3409090909090909,13.651877133105803
6065,ORL,3/22/17,ORL vs. CHA,L,239,102,40,88,45.5,14,40,35.0,8,10,80.0,13,30,43,26,5,3,14,19,-7.0,0.5340909090909091,0.11363636363636363,13.157894736842104
6067,SAC,3/22/17,SAC vs. MIL,L,240,98,41,84,48.8,10,26,38.5,6,10,60.0,8,29,37,19,6,6,12,15,-18.0,0.5476190476190477,0.11904761904761904,11.95219123505976
6068,UTA,3/22/17,UTA vs. NYK,W,241,108,41,90,45.6,7,28,25.0,19,29,65.5,20,28,48,18,5,7,8,11,7.0,0.49444444444444446,0.32222222222222224,7.222824124232574
6069,WAS,3/22/17,WAS vs. ATL,W,240,104,38,95,40.0,11,34,32.4,17,23,73.9,17,37,54,23,9,6,19,26,4.0,0.45789473684210524,0.24210526315789474,15.307766677408956
6070,BKN,3/21/17,BKN vs. DET,W,240,98,38,88,43.2,10,29,34.5,12,19,63.2,11,35,46,22,1,6,10,13,2.0,0.48863636363636365,0.2159090909090909,9.402030838661151
6072,DAL,3/21/17,DAL vs. GSW,L,239,87,33,92,35.9,11,34,32.4,10,12,83.3,13,26,39,24,8,2,11,14,-25.0,0.41847826086956524,0.13043478260869565,10.158847432582194
6076,LAL,3/21/17,LAL vs. LAC,L,239,109,43,92,46.7,6,20,30.0,17,27,63.0,14,27,41,23,8,3,8,22,-24.0,0.5,0.29347826086956524,7.150518412584912
6078,MIA,3/21/17,MIA vs. PHX,W,240,112,42,96,43.8,11,27,40.7,17,23,73.9,17,32,49,17,13,5,14,25,15.0,0.4947916666666667,0.23958333333333334,11.655011655011654
6080,MIN,3/21/17,MIN vs. SAS,L,240,93,32,72,44.4,7,15,46.7,22,25,88.0,12,27,39,20,10,2,23,24,-7.0,0.4930555555555556,0.3472222222222222,21.69811320754717
6081,NOP,3/21/17,NOP vs. MEM,W,240,95,35,88,39.8,9,29,31.0,16,19,84.2,12,39,51,16,8,3,12,17,13.0,0.44886363636363635,0.2159090909090909,11.074197120708748
6083,POR,3/21/17,POR vs. MIL,L,240,90,35,83,42.2,4,21,19.0,16,26,61.5,13,36,49,15,8,6,14,14,-3.0,0.4457831325301205,0.3132530120481928,12.910365178900776
6085,TOR,3/21/17,TOR vs. CHI,W,264,122,47,95,49.5,8,23,34.8,20,27,74.1,16,34,50,18,6,4,16,23,2.0,0.5368421052631579,0.28421052631578947,13.020833333333334
6087,BOS,3/20/17,BOS vs. WAS,W,240,110,40,93,43.0,10,33,30.3,20,28,71.4,19,34,53,19,10,6,13,24,8.0,0.4838709677419355,0.3010752688172043,10.987153482082489
6088,CHA,3/20/17,CHA vs. ATL,W,238,105,40,80,50.0,12,30,40.0,13,20,65.0,5,28,33,28,12,4,7,13,15.0,0.575,0.25,7.306889352818372
6091,HOU,3/20/17,HOU vs. DEN,W,240,125,45,89,50.6,17,38,44.7,18,23,78.3,6,29,35,27,12,2,12,22,1.0,0.601123595505618,0.25842696629213485,10.799136069114471
6092,IND,3/20/17,IND vs. UTA,W,240,107,38,87,43.7,10,20,50.0,21,23,91.3,10,33,43,21,9,9,7,19,7.0,0.4942528735632184,0.26436781609195403,6.723011909335382
6093,LAC,3/20/17,LAC vs. NYK,W,240,114,43,87,49.4,10,31,32.3,18,24,75.0,9,34,43,25,8,4,9,19,9.0,0.5517241379310345,0.27586206896551724,8.445945945945946
6095,OKC,3/20/17,OKC vs. GSW,L,239,95,37,87,42.5,4,21,19.0,17,31,54.8,12,28,40,18,10,2,11,19,-16.0,0.4482758620689655,0.3563218390804598,9.853099247581513
6096,ORL,3/20/17,ORL vs. PHI,W,265,112,35,94,37.2,4,23,17.4,38,46,82.6,14,41,55,19,10,4,18,22,3.0,0.39361702127659576,0.48936170212765956,13.611615245009073
6100,BKN,3/19/17,BKN vs. DAL,L,238,104,31,72,43.1,13,31,41.9,29,38,76.3,9,32,41,16,2,1,15,22,-7.0,0.5208333333333334,0.5277777777777778,14.462013112225222
6104,DET,3/19/17,DET vs. PHX,W,240,112,40,92,43.5,12,25,48.0,20,30,66.7,12,51,63,26,2,4,12,21,17.0,0.5,0.32608695652173914,10.238907849829351
6106,LAL,3/19/17,LAL vs. CLE,L,239,120,47,91,51.6,11,27,40.7,15,19,78.9,10,30,40,23,5,1,5,25,-5.0,0.5769230769230769,0.2087912087912088,4.791107704101188
6107,MIA,3/19/17,MIA vs. POR,L,240,104,41,88,46.6,9,30,30.0,13,20,65.0,13,26,39,18,8,8,9,22,-11.0,0.5170454545454546,0.22727272727272727,8.506616257088847
6109,NOP,3/19/17,NOP vs. MIN,W,238,123,49,90,54.4,14,30,46.7,11,15,73.3,9,34,43,31,7,2,16,15,14.0,0.6222222222222222,0.16666666666666666,14.209591474245117
6110,PHI,3/19/17,PHI vs. BOS,W,240,105,41,88,46.6,12,33,36.4,11,15,73.3,8,35,43,29,9,7,15,23,6.0,0.5340909090909091,0.17045454545454544,13.686131386861314
6114,SAS,3/19/17,SAS vs. SAC,W,239,118,43,87,49.4,11,28,39.3,21,27,77.8,15,30,45,31,9,3,6,20,16.0,0.5574712643678161,0.3103448275862069,5.720823798627003
6115,TOR,3/19/17,TOR vs. IND,W,240,116,45,91,49.5,12,27,44.4,14,16,87.5,14,37,51,25,7,7,16,20,25.0,0.5604395604395604,0.17582417582417584,14.030164854437038
