,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio
1425,0.609,0.5119047619047619,0.2619047619047619,0.5232681184722836,0.5106382978723404,0.10425720702853739,1.0623508642950785,0.885,0.5217391304347826,0.4673913043478261,0.7291155827927387,0.4893617021276596,0.07142857142857142,1.2222117583241134
1426,0.7040000000000001,0.5164835164835165,0.3736263736263736,0.5447047794019222,0.5157894736842106,0.28867513459481287,1.1137928739089493,0.833,0.4226190476190476,0.30952380952380953,0.7730551756939454,0.4842105263157895,0.06593406593406594,0.9454647191178356
1427,0.615,0.4946236559139785,0.3548387096774194,0.373878250552983,0.5108695652173914,0.25318484177091666,1.2091355875609786,0.846,0.5256410256410257,0.4358974358974359,0.7598356856515925,0.4891304347826087,0.07526881720430108,1.07524980558901
1428,0.75,0.589041095890411,0.3150684931506849,0.5733821790809959,0.4556962025316456,0.401147778542877,1.177591843000481,0.8,0.4712643678160919,0.3333333333333333,0.7321586354191948,0.5443037974683544,0.0410958904109589,1.1836467654362486
1429,0.737,0.5493827160493827,0.34567901234567894,0.4843221048378526,0.3578947368421053,0.21081851067789198,1.164993050750713,0.882,0.4166666666666667,0.3111111111111111,0.6592522231135641,0.6421052631578947,0.02469135802469136,1.0290558274766843
1430,0.677,0.5,0.2,0.6039088361275576,0.4938271604938271,0.31822291367029204,1.0997587194001424,0.767,0.4746835443037974,0.2278481012658228,0.7850070206777265,0.5061728395061729,0.08235294117647059,1.0090519266692546
1431,0.52,0.4734042553191489,0.20212765957446807,0.5157106231293968,0.43,0.21821789023599236,1.0168204740161388,0.7709999999999999,0.4702380952380952,0.3690476190476191,0.8034284189446517,0.57,0.05319148936170213,0.9725416783974978
1432,0.727,0.5833333333333334,0.3,0.4944132324730442,0.5125,0.19245008972987526,1.2673113555438016,0.64,0.5493827160493827,0.5061728395061729,0.7453559924999299,0.4875,0.03333333333333333,1.102923569026739
1433,0.821,0.6346153846153846,0.3205128205128205,0.7071067811865476,0.5657894736842105,0.2513123449750173,1.122462048309373,0.813,0.5789473684210527,0.2842105263157895,0.6406179367095973,0.4342105263157895,0.02564102564102564,1.2222117583241134
1434,0.667,0.60625,0.425,0.5809475019311126,0.5925925925925926,0.25318484177091666,1.0397037413967751,0.737,0.5641025641025641,0.35897435897435903,0.7025297977970931,0.4074074074074074,0.0375,1.0
1435,0.8,0.5205479452054794,0.3561643835616438,0.5234239225902136,0.5068493150684932,0.19738550848793068,1.0,0.75,0.5064935064935064,0.4155844155844156,0.6751609480994526,0.4931506849315068,0.0410958904109589,1.0101553224526103
1436,0.667,0.6708860759493671,0.4177215189873418,0.435744670330595,0.451219512195122,0.3872983346207417,1.208238268428857,0.7140000000000001,0.45,0.3,0.7691605673134587,0.5487804878048781,0.012658227848101266,1.0101553224526103
1437,0.9,0.611764705882353,0.27058823529411763,0.48507125007266594,0.5342465753424658,0.31234752377721214,1.1753509214159472,0.895,0.5243902439024389,0.3414634146341464,0.6938010250361648,0.4657534246575342,0.047058823529411764,1.0177151706893663
1438,0.743,0.5616438356164384,0.4520547945205479,0.6924247647178143,0.4605263157894737,0.3333333333333333,1.0960078922813667,0.757,0.6172839506172839,0.41975308641975306,0.8221085715198868,0.5394736842105263,0.0684931506849315,1.1872066991105545
1439,0.8420000000000001,0.5919540229885057,0.3103448275862069,0.46732301954611777,0.4634146341463415,0.22360679774997896,1.1447142425533319,0.76,0.51875,0.3875,0.7476743906106103,0.5365853658536586,0.03448275862068965,0.9618124473194299
1440,0.8,0.4655172413793103,0.3793103448275862,0.4794633014853842,0.5125,0.2469323991623974,1.1129071522953613,0.889,0.573170731707317,0.3902439024390244,0.6844861471686758,0.4875,0.08045977011494253,1.1726333046072592
1441,0.682,0.5821917808219178,0.3835616438356164,0.5489716413565446,0.4545454545454545,0.16012815380508713,1.0,0.75,0.5641025641025641,0.28205128205128205,0.6262844962765469,0.5454545454545454,0.0410958904109589,1.0439081620614667
1442,0.762,0.4479166666666667,0.5416666666666666,0.46770717334674267,0.5094339622641509,0.33541019662496846,1.160637758680142,0.7140000000000001,0.41875,0.225,0.7157845613716323,0.490566037735849,0.07291666666666667,0.9893012232339632
1443,0.667,0.4611111111111112,0.3888888888888889,0.4472135954999579,0.4509803921568628,0.21821789023599236,1.091641124400291,0.6970000000000001,0.4702380952380952,0.34523809523809523,0.7916963878457504,0.5490196078431373,0.03333333333333333,1.0782408321227752
1444,0.611,0.6055555555555555,0.34444444444444444,0.4472135954999579,0.5,0.27914526311954124,1.2987937983388658,0.41200000000000003,0.6428571428571429,0.2207792207792208,0.6854717309264947,0.5,0.04444444444444445,1.040184529553866
1445,0.8,0.5164835164835165,0.3516483516483517,0.3314967720658979,0.5113636363636364,0.21821789023599236,1.0378908155562134,0.684,0.5833333333333334,0.2857142857142857,0.6896338634418056,0.4886363636363637,0.04395604395604396,1.1014598275022531
1446,0.818,0.5919540229885057,0.4022988505747127,0.6158817620514397,0.5853658536585366,0.30499714066520933,1.093991298492429,0.893,0.5465116279069767,0.2558139534883721,0.7553789791604315,0.4146341463414634,0.03448275862068965,1.217065336867206
1447,0.95,0.6217948717948718,0.3974358974358974,0.5063696835418333,0.527027027027027,0.242535625036333,1.1346008899494893,0.9,0.4352941176470588,0.32941176470588235,0.7707713836060629,0.472972972972973,0.02564102564102564,1.100642416298209
1448,0.727,0.453125,0.375,0.47871355387816905,0.5157894736842106,0.2469323991623974,1.0782408321227752,0.8,0.5426829268292683,0.3048780487804878,0.7777264164917724,0.4842105263157895,0.07291666666666667,1.0738396348306543
1449,0.889,0.4734042553191489,0.2765957446808511,0.5359422007578724,0.5172413793103449,0.245440346836908,1.0491150634216482,0.792,0.5301204819277109,0.2530120481927711,0.7333027055301684,0.4827586206896552,0.0851063829787234,1.0160118677733874
1450,0.6,0.4358974358974359,0.4358974358974359,0.5063696835418333,0.5111111111111111,0.2250175801852048,1.046365034283912,0.6,0.5253164556962026,0.35443037974683544,0.7500292997363582,0.4888888888888889,0.05128205128205128,1.09536826054436
1451,0.696,0.5301204819277109,0.4457831325301205,0.5264108981916501,0.4404761904761905,0.31622776601683794,1.0530518666857716,0.821,0.4875,0.2875,0.7691605673134587,0.5595238095238095,0.024096385542168683,1.091641124400291
1452,0.87,0.5647058823529412,0.3411764705882353,0.5201809639866857,0.5227272727272727,0.23973165074269207,0.9899467713262614,0.75,0.5344827586206896,0.3218390804597701,0.6924328859069189,0.4772727272727273,0.08235294117647059,1.0427753223983065
