,key_0,key_1,H_TEAM,DATE_x,MATCHUP_x,W/L,MIN,H_PTS,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_+/,H_EFGPerc,H_FTR,H_TOVPerc,Away_Team_x,A_TEAM,DATE_y,MATCHUP_y,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_+/,A_EFGPerc,A_FTR,A_TOVPerc,Away_Team_y
6303,12/3/14,TOR,UTA,12/3/14,UTA vs. TOR,L,241,104,42,87,48.3,8,28,28.6,12,15,80.0,13,22,35,21,7,5,8,15,-19.0,0.5287356321839081,0.1724137931034483,7.874015748031495,TOR,TOR,12/3/14,TOR @ UTA,W,241,123,45,79,57.0,12,21,57.1,21,24,87.5,8,29,37,15,7,3,9,16,19.0,0.6455696202531646,0.3037974683544304,9.131493506493506,TOR
6304,12/3/14,PHI,MIN,12/3/14,MIN vs. PHI,L,240,77,30,84,35.7,3,17,17.6,14,17,82.4,11,39,50,17,8,5,18,21,-8.0,0.375,0.2023809523809524,16.44135915235659,PHI,PHI,12/3/14,PHI @ MIN,W,240,85,32,82,39.0,5,24,20.8,16,25,64.0,13,36,49,15,12,7,18,17,8.0,0.4207317073170732,0.3048780487804878,16.216216216216218,PHI
6305,12/3/14,ATL,MIA,12/3/14,MIA vs. ATL,L,240,102,36,64,56.3,6,16,37.5,24,32,75.0,4,26,30,25,10,5,18,24,-10.0,0.609375,0.5,18.734388009991672,ATL,ATL,12/3/14,ATL @ MIA,W,239,112,40,74,54.1,12,25,48.0,20,23,87.0,5,25,30,25,9,1,16,24,10.0,0.6216216216216216,0.3108108108108108,15.980823012385136,ATL
6306,12/3/14,CHI,CHA,12/3/14,CHA vs. CHI,L,239,95,36,90,40.0,2,15,13.3,21,23,91.3,7,35,42,17,5,3,5,21,-7.0,0.4111111111111111,0.25555555555555554,4.756468797564688,CHI,CHI,12/3/14,CHI @ CHA,W,240,102,37,80,46.3,12,28,42.9,16,21,76.2,4,45,49,27,4,1,11,18,7.0,0.5375,0.2625,10.97366320830008,CHI
6307,12/3/14,DET,BOS,12/3/14,BOS vs. DET,W,265,109,37,93,39.8,13,30,43.3,22,27,81.5,8,41,49,28,8,6,12,21,7.0,0.4677419354838709,0.2903225806451613,10.26694045174538,DET,DET,12/3/14,DET @ BOS,L,265,102,37,102,36.3,8,27,29.6,20,29,69.0,16,39,55,20,7,7,11,23,-7.0,0.4019607843137255,0.2843137254901961,8.746819338422391,DET
6308,12/2/14,BKN,NYK,12/2/14,NYK vs. BKN,L,239,93,35,81,43.2,11,28,39.3,12,14,85.7,13,27,40,22,8,3,14,21,-5.0,0.5,0.1728395061728395,13.839462238038752,BKN,BKN,12/2/14,BKN @ NYK,W,240,98,39,89,43.8,6,17,35.3,14,20,70.0,21,28,49,22,7,5,14,20,5.0,0.4719101123595506,0.2247191011235955,12.522361359570663,BKN
6309,12/2/14,IND,PHX,12/2/14,PHX vs. IND,W,240,116,43,86,50.0,12,25,48.0,18,26,69.2,9,35,44,18,13,5,12,19,17.0,0.5697674418604651,0.3023255813953488,10.964912280701757,IND,IND,12/2/14,IND @ PHX,L,240,99,41,85,48.2,4,13,30.8,13,17,76.5,8,33,41,20,8,3,19,24,-17.0,0.5058823529411764,0.2,17.043415859346965,IND
6310,12/2/14,MIL,CLE,12/2/14,CLE vs. MIL,W,241,111,39,73,53.4,6,21,28.6,27,38,71.1,7,33,40,22,5,5,19,17,3.0,0.5753424657534246,0.5205479452054794,17.476085356880063,MIL,MIL,12/2/14,MIL @ CLE,L,240,108,45,92,48.9,7,20,35.0,11,13,84.6,12,28,40,31,11,3,13,26,-3.0,0.5271739130434783,0.14130434782608695,11.741329479768787,MIL
6311,12/2/14,LAL,DET,12/2/14,DET vs. LAL,L,240,96,33,90,36.7,6,21,28.6,24,31,77.4,16,33,49,20,6,5,14,16,-10.0,0.4,0.34444444444444444,11.900714042842571,LAL,LAL,12/2/14,LAL @ DET,W,240,106,39,81,48.1,10,17,58.8,18,24,75.0,12,35,47,25,9,6,14,26,10.0,0.5432098765432098,0.2962962962962963,13.262599469496019,LAL
6312,12/2/14,POR,DEN,12/2/14,DEN vs. POR,L,241,103,41,81,50.6,7,20,35.0,14,19,73.7,7,34,41,21,8,2,14,19,-2.0,0.5493827160493827,0.2345679012345679,13.544891640866876,POR,POR,12/2/14,POR @ DEN,W,240,105,43,86,50.0,5,22,22.7,14,17,82.4,4,33,37,26,7,5,12,19,2.0,0.5290697674418605,0.19767441860465115,11.376564277588168,POR
6313,12/2/14,ORL,GSW,12/2/14,GSW vs. ORL,W,240,98,38,82,46.3,8,27,29.6,14,18,77.8,13,36,49,25,8,5,15,15,1.0,0.5121951219512195,0.2195121951219512,14.296606938619902,ORL,ORL,12/2/14,ORL @ GSW,L,240,97,39,87,44.8,6,17,35.3,13,14,92.9,8,32,40,19,11,3,11,17,-1.0,0.4827586206896552,0.16091954022988506,10.560675883256527,ORL
6314,12/2/14,DAL,CHI,12/2/14,CHI vs. DAL,L,291,129,47,103,45.6,8,26,30.8,27,34,79.4,15,37,52,38,5,6,18,22,-3.0,0.4951456310679612,0.3300970873786408,13.239187996469548,DAL,DAL,12/2/14,DAL @ CHI,W,290,132,47,102,46.1,15,30,50.0,23,27,85.2,12,34,46,30,9,6,14,28,3.0,0.5343137254901961,0.2647058823529412,10.947763528307785,DAL
6315,12/2/14,BOS,ATL,12/2/14,ATL vs. BOS,W,239,109,43,82,52.4,11,24,45.8,12,14,85.7,4,27,31,36,8,8,16,14,4.0,0.5914634146341463,0.17073170731707318,15.360983102918587,BOS,BOS,12/2/14,BOS @ ATL,L,240,105,41,84,48.8,12,23,52.2,11,13,84.6,9,33,42,33,10,3,21,20,-4.0,0.5595238095238095,0.15476190476190474,18.966763005780347,BOS
6316,12/2/14,TOR,SAC,12/2/14,SAC vs. TOR,L,240,109,39,75,52.0,3,10,30.0,28,37,75.7,13,21,34,28,5,3,15,23,-8.0,0.54,0.4933333333333334,14.113662024840044,TOR,TOR,12/2/14,TOR @ SAC,W,240,117,44,88,50.0,10,23,43.5,19,21,90.5,13,22,35,22,8,3,13,29,8.0,0.5568181818181818,0.23863636363636365,11.79245283018868,TOR
6317,12/2/14,OKC,NOP,12/2/14,NOP vs. OKC,W,240,112,39,88,44.3,5,17,29.4,29,45,64.4,16,33,49,23,13,11,13,21,8.0,0.4715909090909091,0.5113636363636364,10.761589403973513,OKC,OKC,12/2/14,OKC @ NOP,L,241,104,37,84,44.0,7,24,29.2,23,27,85.2,9,36,45,16,7,6,17,32,-8.0,0.4821428571428572,0.32142857142857145,15.06024096385542,OKC
6318,12/1/14,MIN,LAC,12/1/14,LAC vs. MIN,W,240,127,41,80,51.3,15,34,44.1,30,36,83.3,9,41,50,33,5,7,14,26,26.0,0.60625,0.45,12.745812090313187,MIN,MIN,12/1/14,MIN @ LAC,L,239,101,35,82,42.7,2,12,16.7,29,40,72.5,6,26,32,26,9,3,10,27,-26.0,0.4390243902439024,0.4878048780487805,9.124087591240876,MIN
6319,12/1/14,DEN,UTA,12/1/14,UTA vs. DEN,L,240,101,36,84,42.9,7,18,38.9,22,30,73.3,14,34,48,18,3,6,14,15,-2.0,0.4702380952380952,0.35714285714285715,12.589928057553955,DEN,DEN,12/1/14,DEN @ UTA,W,240,103,41,87,47.1,9,26,34.6,12,17,70.6,8,31,39,23,7,6,10,22,2.0,0.5229885057471264,0.19540229885057472,9.571209800918835,DEN
6320,12/1/14,MIA,WAS,12/1/14,WAS vs. MIA,W,242,107,39,72,54.2,10,19,52.6,19,24,79.2,7,35,42,29,7,3,12,23,21.0,0.6111111111111112,0.3333333333333333,12.690355329949238,MIA,MIA,12/1/14,MIA @ WAS,L,240,86,33,72,45.8,2,22,9.1,18,30,60.0,7,26,33,12,5,2,11,20,-21.0,0.4722222222222222,0.4166666666666667,11.434511434511435,MIA
6321,12/1/14,SAS,PHI,12/1/14,PHI vs. SAS,L,240,103,38,89,42.7,12,29,41.4,15,25,60.0,8,34,42,22,9,3,10,29,-6.0,0.4943820224719101,0.2808988764044944,9.090909090909092,SAS,SAS,12/1/14,SAS @ PHI,W,240,109,36,83,43.4,9,26,34.6,28,35,80.0,11,41,52,25,6,3,14,20,6.0,0.4879518072289157,0.42168674698795183,12.455516014234874,SAS
6322,11/30/14,MIA,NYK,11/30/14,NYK vs. MIA,L,241,79,31,88,35.2,3,24,12.5,14,20,70.0,20,30,50,14,6,3,12,22,-7.0,0.3693181818181818,0.2272727272727273,11.029411764705882,MIA,MIA,11/30/14,MIA @ NYK,W,240,86,30,72,41.7,7,23,30.4,19,31,61.3,10,31,41,20,8,1,14,20,7.0,0.4652777777777778,0.4305555555555556,14.05058209554396,MIA
6323,11/30/14,CHI,BKN,11/30/14,BKN vs. CHI,L,238,84,32,86,37.2,2,14,14.3,18,24,75.0,7,27,34,16,9,0,10,25,-18.0,0.38372093023255816,0.2790697674418605,9.384384384384383,CHI,CHI,11/30/14,CHI @ BKN,W,238,102,34,69,49.3,7,24,29.2,27,34,79.4,7,43,50,19,6,5,19,24,18.0,0.5434782608695652,0.4927536231884058,18.45376845376845,CHI
6324,11/30/14,MIN,POR,11/30/14,POR vs. MIN,W,240,107,39,86,45.3,12,33,36.4,17,25,68.0,15,39,54,27,8,9,18,17,14.0,0.5232558139534884,0.2906976744186047,15.65217391304348,MIN,MIN,11/30/14,MIN @ POR,L,241,93,39,90,43.3,2,9,22.2,13,20,65.0,11,32,43,24,12,4,14,23,-14.0,0.4444444444444444,0.2222222222222222,12.411347517730494,MIN
6325,11/30/14,MEM,SAC,11/30/14,SAC vs. MEM,L,241,85,33,70,47.1,1,11,9.1,18,27,66.7,11,31,42,16,7,4,23,25,-12.0,0.4785714285714286,0.3857142857142857,21.929824561403514,MEM,MEM,11/30/14,MEM @ SAC,W,239,97,38,79,48.1,3,13,23.1,18,28,64.3,10,25,35,25,13,4,13,27,12.0,0.5,0.35443037974683544,12.461656441717789,MEM
6326,11/30/14,GSW,DET,11/30/14,DET vs. GSW,L,240,93,33,91,36.3,11,23,47.8,16,24,66.7,15,29,44,25,11,5,13,20,-11.0,0.4230769230769231,0.2637362637362637,11.347765363128493,GSW,GSW,11/30/14,GSW @ DET,W,240,104,37,79,46.8,9,21,42.9,21,27,77.8,9,40,49,24,5,8,16,19,11.0,0.5253164556962026,0.34177215189873417,14.970059880239525,GSW
6327,11/30/14,ORL,PHX,11/30/14,PHX vs. ORL,L,241,90,34,85,40.0,7,26,26.9,15,18,83.3,11,32,43,22,5,3,19,18,-3.0,0.4411764705882353,0.21176470588235294,16.976411722659044,ORL,ORL,11/30/14,ORL @ PHX,W,240,93,35,76,46.1,5,15,33.3,18,25,72.0,10,37,47,14,8,3,22,22,3.0,0.4934210526315789,0.32894736842105265,20.183486238532108,ORL
6328,11/30/14,TOR,LAL,11/30/14,LAL vs. TOR,W,265,129,47,96,49.0,10,24,41.7,25,34,73.5,12,42,54,24,4,7,10,21,7.0,0.5416666666666666,0.3541666666666667,8.267195767195767,TOR,TOR,11/30/14,TOR @ LAL,L,264,122,45,104,43.3,9,34,26.5,23,31,74.2,14,39,53,25,6,6,8,28,-7.0,0.4759615384615384,0.2980769230769231,6.367398917542183,TOR
6329,11/30/14,SAS,BOS,11/30/14,BOS vs. SAS,L,240,89,36,87,41.4,6,18,33.3,11,15,73.3,12,30,42,21,5,5,15,21,-22.0,0.4482758620689655,0.1724137931034483,13.812154696132598,SAS,SAS,11/30/14,SAS @ BOS,W,240,111,41,85,48.2,11,26,42.3,18,20,90.0,10,35,45,25,9,5,14,11,22.0,0.5470588235294118,0.2352941176470588,12.987012987012987,SAS
6330,11/29/14,NOP,WAS,11/29/14,WAS vs. NOP,W,241,83,35,76,46.1,5,12,41.7,8,12,66.7,12,34,46,21,9,9,14,18,3.0,0.4934210526315789,0.15789473684210525,14.693534844668346,NOP,NOP,11/29/14,NOP @ WAS,L,240,80,30,81,37.0,6,17,35.3,14,21,66.7,13,29,42,12,8,1,12,14,-3.0,0.4074074074074074,0.25925925925925924,11.737089201877936,NOP
6331,11/29/14,LAC,UTA,11/29/14,UTA vs. LAC,L,240,96,34,75,45.3,7,21,33.3,21,33,63.6,12,25,37,19,6,2,13,15,-16.0,0.5,0.44,12.680452594615685,LAC,LAC,11/29/14,LAC @ UTA,W,240,112,45,80,56.3,11,28,39.3,11,15,73.3,9,28,37,21,6,5,11,25,16.0,0.63125,0.1875,11.270491803278688,LAC
6332,11/29/14,HOU,MIL,11/29/14,MIL vs. HOU,L,240,103,33,74,44.6,6,19,31.6,31,35,88.6,8,24,32,23,7,5,10,16,-14.0,0.4864864864864865,0.472972972972973,10.060362173038227,HOU,HOU,11/29/14,HOU @ MIL,W,241,117,44,87,50.6,15,38,39.5,14,16,87.5,13,31,44,26,7,5,13,24,14.0,0.5919540229885057,0.1839080459770115,12.144992526158445,HOU
6333,11/29/14,CHA,ATL,11/29/14,ATL vs. CHA,W,241,105,40,75,53.3,12,23,52.2,13,16,81.3,5,39,44,31,8,5,12,17,30.0,0.6133333333333333,0.21333333333333332,12.760527435133984,CHA,CHA,11/29/14,CHA @ ATL,L,240,75,29,88,33.0,5,23,21.7,12,16,75.0,13,25,38,20,3,4,12,16,-30.0,0.3579545454545455,0.18181818181818185,11.210762331838565,CHA
6334,11/29/14,DAL,PHI,11/29/14,PHI vs. DAL,L,240,103,36,85,42.4,6,21,28.6,25,31,80.6,22,33,55,26,10,4,24,26,-7.0,0.4588235294117647,0.3647058823529412,19.569471624266146,DAL,DAL,11/29/14,DAL @ PHI,W,242,110,40,89,44.9,8,30,26.7,22,30,73.3,13,27,40,28,13,5,12,22,7.0,0.4943820224719101,0.33707865168539325,10.507880910683012,DAL
6335,11/29/14,IND,CLE,11/29/14,CLE vs. IND,W,241,109,41,78,52.6,7,16,43.8,20,32,62.5,9,35,44,20,4,6,9,20,12.0,0.5705128205128205,0.41025641025641024,8.90383854372774,IND,IND,11/29/14,IND @ CLE,L,240,97,35,89,39.3,7,22,31.8,20,26,76.9,15,33,48,26,2,1,7,23,-12.0,0.43258426966292135,0.2921348314606741,6.515264333581535,IND
6336,11/28/14,LAC,HOU,11/28/14,HOU vs. LAC,L,241,85,32,82,39.0,10,37,27.0,11,15,73.3,8,32,40,17,7,6,14,27,-17.0,0.451219512195122,0.18292682926829268,13.645224171539965,LAC,LAC,11/28/14,LAC @ HOU,W,240,102,38,81,46.9,9,25,36.0,17,22,77.3,8,37,45,23,8,4,10,18,17.0,0.5246913580246914,0.2716049382716049,9.932459276916964,LAC
6337,11/28/14,PHX,DEN,11/28/14,DEN vs. PHX,W,240,122,41,88,46.6,8,21,38.1,32,36,88.9,16,42,58,20,10,3,18,27,25.0,0.5113636363636364,0.4090909090909091,14.773473407747867,PHX,PHX,11/28/14,PHX @ DEN,L,238,97,33,85,38.8,8,23,34.8,23,29,79.3,9,25,34,14,4,5,15,27,-25.0,0.4352941176470588,0.3411764705882353,13.302589570769776,PHX
6338,11/28/14,DAL,TOR,11/28/14,TOR vs. DAL,L,240,102,38,91,41.8,14,33,42.4,12,16,75.0,15,40,55,17,7,1,17,23,-4.0,0.4945054945054945,0.17582417582417584,14.777468706536856,DAL,DAL,11/28/14,DAL @ TOR,W,239,106,40,86,46.5,11,26,42.3,15,22,68.2,6,31,37,27,7,9,8,17,4.0,0.5290697674418605,0.2558139534883721,7.716049382716049,DAL
6339,11/28/14,NYK,OKC,11/28/14,OKC vs. NYK,W,241,105,38,86,44.2,10,24,41.7,19,23,82.6,18,39,57,20,9,0,14,30,27.0,0.5,0.26744186046511625,12.713403559752994,NYK,NYK,11/28/14,NYK @ OKC,L,239,78,29,75,38.7,2,19,10.5,18,24,75.0,7,26,33,17,3,6,12,22,-27.0,0.4,0.32,12.300123001230011,NYK
6340,11/28/14,MEM,POR,11/28/14,POR vs. MEM,L,241,99,39,97,40.2,8,28,28.6,13,18,72.2,15,30,45,22,6,6,7,18,-13.0,0.4432989690721649,0.1855670103092784,6.254467476769121,MEM,MEM,11/28/14,MEM @ POR,W,240,112,45,84,53.6,6,13,46.2,16,26,61.5,8,38,46,28,7,4,9,14,13.0,0.5714285714285714,0.30952380952380953,8.617387973956339,MEM
6341,11/28/14,NOP,ATL,11/28/14,ATL vs. NOP,W,241,100,38,76,50.0,5,17,29.4,19,22,86.4,11,31,42,26,6,7,18,14,9.0,0.5328947368421053,0.2894736842105263,17.36111111111111,NOP,NOP,11/28/14,NOP @ ATL,L,239,91,36,89,40.4,7,24,29.2,12,16,75.0,16,26,42,23,8,4,12,19,-9.0,0.4438202247191011,0.1797752808988764,11.106997408367269,NOP
6342,11/28/14,CHI,BOS,11/28/14,BOS vs. CHI,L,241,102,37,92,40.2,6,22,27.3,22,29,75.9,12,30,42,20,7,2,13,30,-7.0,0.43478260869565216,0.31521739130434784,11.039402173913043,CHI,CHI,11/28/14,CHI @ BOS,W,240,109,37,90,41.1,5,17,29.4,30,37,81.1,18,34,52,18,5,13,13,21,7.0,0.4388888888888889,0.4111111111111111,10.89872568745808,CHI
6343,11/28/14,MIL,DET,11/28/14,DET vs. MIL,L,239,88,34,83,41.0,6,23,26.1,14,25,56.0,14,25,39,25,8,5,14,19,-16.0,0.4457831325301205,0.3012048192771085,12.962962962962964,MIL,MIL,11/28/14,MIL @ DET,W,241,104,39,77,50.6,13,29,44.8,13,16,81.3,10,34,44,30,9,6,19,20,16.0,0.5909090909090909,0.2077922077922078,18.439440993788818,MIL
6344,11/28/14,ORL,IND,11/28/14,IND vs. ORL,W,238,98,41,94,43.6,4,16,25.0,12,14,85.7,17,36,53,25,7,3,11,17,15.0,0.4574468085106383,0.14893617021276595,9.895645915797047,ORL,ORL,11/28/14,ORL @ IND,L,239,83,31,70,44.3,7,18,38.9,14,16,87.5,2,30,32,16,7,5,18,17,-15.0,0.4928571428571429,0.22857142857142854,18.939393939393934,ORL
6345,11/28/14,MIN,LAL,11/28/14,LAL vs. MIN,L,240,119,48,89,53.9,8,21,38.1,15,22,68.2,12,23,35,27,12,1,14,22,-1.0,0.5842696629213483,0.24719101123595505,12.424565140220091,MIN,MIN,11/28/14,MIN @ LAL,W,242,120,45,79,57.0,10,18,55.6,20,24,83.3,6,25,31,37,8,1,18,20,1.0,0.6329113924050633,0.3037974683544304,16.734845667534398,MIN
6346,11/28/14,GSW,CHA,11/28/14,CHA vs. GSW,L,241,101,38,87,43.7,6,19,31.6,19,23,82.6,8,36,44,27,4,8,13,14,-5.0,0.4712643678160919,0.26436781609195403,11.805303305484927,GSW,GSW,11/28/14,GSW @ CHA,W,240,106,42,99,42.4,7,26,26.9,15,16,93.8,16,30,46,28,7,8,12,26,5.0,0.4595959595959596,0.16161616161616166,10.166045408336156,GSW
6347,11/28/14,SAC,SAS,11/28/14,SAS vs. SAC,W,239,112,42,82,51.2,12,24,50.0,16,20,80.0,4,29,33,29,8,9,6,19,8.0,0.5853658536585366,0.24390243902439024,6.198347107438017,SAC,SAC,11/28/14,SAC @ SAS,L,240,104,38,75,50.7,6,10,60.0,22,26,84.6,8,38,46,22,4,4,14,20,-8.0,0.5466666666666666,0.3466666666666667,13.93866985264835,SAC
6348,11/26/14,MIL,MIN,11/26/14,MIN vs. MIL,L,242,86,31,81,38.3,3,14,21.4,21,34,61.8,14,24,38,19,11,6,19,22,-17.0,0.4012345679012346,0.41975308641975306,16.52748782185108,MIL,MIL,11/26/14,MIL @ MIN,W,240,103,40,85,47.1,5,16,31.3,18,19,94.7,13,30,43,22,12,7,17,22,17.0,0.5,0.2235294117647059,15.40413193185937,MIL
6349,11/26/14,GSW,ORL,11/26/14,ORL vs. GSW,L,239,96,36,87,41.4,6,20,30.0,18,24,75.0,12,34,46,21,8,1,14,18,-15.0,0.4482758620689655,0.27586206896551724,12.549300824668338,GSW,GSW,11/26/14,GSW @ ORL,W,239,111,44,85,51.8,12,26,46.2,11,19,57.9,8,39,47,30,7,6,15,19,15.0,0.5882352941176471,0.2235294117647059,13.842746400885934,GSW
6350,11/26/14,TOR,ATL,11/26/14,ATL vs. TOR,L,241,115,42,82,51.2,10,24,41.7,21,24,87.5,9,23,32,31,2,4,13,24,-11.0,0.573170731707317,0.2926829268292683,12.31527093596059,TOR,TOR,11/26/14,TOR @ ATL,W,241,126,42,82,51.2,14,29,48.3,28,33,84.8,11,25,36,24,7,7,11,24,11.0,0.5975609756097561,0.4024390243902439,10.23065476190476,TOR
6351,11/26/14,LAC,DET,11/26/14,DET vs. LAC,L,240,98,35,78,44.9,10,27,37.0,18,24,75.0,12,26,38,18,8,4,15,17,-6.0,0.5128205128205128,0.3076923076923077,14.484356894553883,LAC,LAC,11/26/14,LAC @ DET,W,241,104,37,78,47.4,12,28,42.9,18,19,94.7,9,30,39,21,9,3,15,19,6.0,0.5512820512820513,0.2435897435897436,14.798737174427783,LAC
6352,11/26/14,MEM,LAL,11/26/14,LAL vs. MEM,L,241,93,33,81,40.7,8,19,42.1,19,24,79.2,12,30,42,16,6,9,11,18,-6.0,0.4567901234567901,0.2962962962962963,10.725429017160684,MEM,MEM,11/26/14,MEM @ LAL,W,241,99,36,80,45.0,5,22,22.7,22,25,88.0,10,35,45,25,7,6,14,20,6.0,0.48125,0.3125,13.333333333333336,MEM
6353,11/26/14,IND,SAS,11/26/14,SAS vs. IND,W,239,106,41,74,55.4,5,15,33.3,19,29,65.5,8,37,45,21,8,5,15,20,6.0,0.5878378378378378,0.3918918918918919,14.740566037735848,IND,IND,11/26/14,IND @ SAS,L,241,100,40,87,46.0,10,21,47.6,10,18,55.6,7,29,36,23,9,1,12,23,-6.0,0.5172413793103449,0.20689655172413796,11.22334455667789,IND
6354,11/26/14,DEN,PHX,11/26/14,PHX vs. DEN,W,241,120,45,88,51.1,13,25,52.0,17,21,81.0,13,28,41,27,9,8,16,22,8.0,0.5852272727272727,0.23863636363636365,14.129282938890851,DEN,DEN,11/26/14,DEN @ PHX,L,240,112,39,90,43.3,8,25,32.0,26,34,76.5,20,27,47,19,10,4,17,22,-8.0,0.4777777777777778,0.37777777777777777,13.938996392259755,DEN
6355,11/26/14,NYK,DAL,11/26/14,DAL vs. NYK,W,267,109,38,95,40.0,4,31,12.9,29,38,76.3,20,36,56,20,12,5,11,16,7.0,0.42105263157894735,0.4,8.963494132985659,NYK,NYK,11/26/14,NYK @ DAL,L,264,102,39,92,42.4,14,28,50.0,10,16,62.5,15,38,53,21,7,3,21,32,-7.0,0.5,0.17391304347826084,17.494168610463177,NYK
6356,11/26/14,POR,CHA,11/26/14,CHA vs. POR,L,241,97,41,94,43.6,5,15,33.3,10,15,66.7,10,37,47,29,3,5,6,20,-8.0,0.4627659574468085,0.1595744680851064,5.628517823639776,POR,POR,11/26/14,POR @ CHA,W,241,105,39,92,42.4,12,27,44.4,15,20,75.0,10,40,50,21,4,7,8,18,8.0,0.4891304347826087,0.21739130434782608,7.352941176470589,POR
6357,11/26/14,UTA,OKC,11/26/14,OKC vs. UTA,W,241,97,40,83,48.2,12,26,46.2,5,10,50.0,12,33,45,21,9,7,16,26,15.0,0.5542168674698795,0.12048192771084335,15.473887814313345,UTA,UTA,11/26/14,UTA @ OKC,L,240,82,31,70,44.3,3,16,18.8,17,28,60.7,8,30,38,11,9,2,19,16,-15.0,0.4642857142857143,0.4,18.752467429924987,UTA
6358,11/26/14,BKN,PHI,11/26/14,PHI vs. BKN,L,241,91,34,85,40.0,9,24,37.5,14,17,82.4,13,29,42,23,11,5,20,24,-8.0,0.4529411764705882,0.2,17.78093883357041,BKN,BKN,11/26/14,BKN @ PHI,W,239,99,35,71,49.3,8,24,33.3,21,28,75.0,4,36,40,25,10,7,24,19,8.0,0.5492957746478874,0.39436619718309857,22.363026462914647,BKN
6359,11/26/14,WAS,CLE,11/26/14,CLE vs. WAS,W,241,113,38,74,51.4,6,20,30.0,31,38,81.6,7,25,32,23,13,2,9,18,26.0,0.5540540540540541,0.5135135135135135,9.025270758122744,WAS,WAS,11/26/14,WAS @ CLE,L,240,87,33,71,46.5,5,13,38.5,16,22,72.7,7,19,26,24,5,5,18,28,-26.0,0.5,0.30985915492957744,18.240778273206324,WAS
6360,11/26/14,SAC,HOU,11/26/14,HOU vs. SAC,W,240,102,42,94,44.7,12,35,34.3,6,15,40.0,13,28,41,26,13,5,4,25,13.0,0.5106382978723404,0.1595744680851064,3.8240917782026767,SAC,SAC,11/26/14,SAC @ HOU,L,240,89,31,71,43.7,5,16,31.3,22,28,78.6,10,38,48,16,2,8,20,19,-13.0,0.471830985915493,0.39436619718309857,19.357336430507164,SAC
6361,11/25/14,GSW,MIA,11/25/14,MIA vs. GSW,L,241,97,33,85,38.8,10,23,43.5,21,27,77.8,12,28,40,16,7,4,9,22,-17.0,0.4470588235294118,0.3176470588235294,8.500188893086513,GSW,GSW,11/25/14,GSW @ MIA,W,240,114,43,75,57.3,13,28,46.4,15,23,65.2,5,40,45,21,6,9,11,24,17.0,0.66,0.30666666666666664,11.444028297960882,GSW
6362,11/25/14,SAC,NOP,11/25/14,NOP vs. SAC,L,239,89,33,79,41.8,3,17,17.6,20,29,69.0,14,26,40,15,3,6,10,23,-10.0,0.4367088607594937,0.3670886075949367,9.827044025157232,SAC,SAC,11/25/14,SAC @ NOP,W,241,99,37,77,48.1,5,14,35.7,20,24,83.3,7,31,38,16,9,4,9,22,10.0,0.512987012987013,0.3116883116883117,9.32062966031483,SAC
6363,11/25/14,DET,MIL,11/25/14,MIL vs. DET,W,241,98,39,90,43.3,10,22,45.5,10,13,76.9,19,31,50,22,9,2,16,24,12.0,0.4888888888888889,0.14444444444444446,14.321518080916574,DET,DET,11/25/14,DET @ MIL,L,240,86,36,78,46.2,7,20,35.0,7,17,41.2,8,28,36,23,7,5,19,18,-12.0,0.5064102564102564,0.21794871794871795,18.18529862174579,DET
6364,11/25/14,CHI,DEN,11/25/14,DEN vs. CHI,W,241,114,43,85,50.6,8,16,50.0,20,27,74.1,14,31,45,22,5,7,14,25,5.0,0.5529411764705883,0.3176470588235294,12.626262626262625,CHI,CHI,11/25/14,CHI @ DEN,L,240,109,35,82,42.7,7,21,33.3,32,37,86.5,11,26,37,20,9,4,12,22,-5.0,0.4695121951219512,0.451219512195122,10.88139281828074,CHI
6365,11/25/14,ATL,WAS,11/25/14,WAS vs. ATL,L,240,102,36,84,42.9,9,20,45.0,21,29,72.4,16,31,47,25,2,3,20,25,-4.0,0.4821428571428572,0.34523809523809523,17.129153819801303,ATL,ATL,11/25/14,ATL @ WAS,W,239,106,36,85,42.4,7,25,28.0,27,34,79.4,12,31,43,17,16,6,10,23,4.0,0.4647058823529412,0.4,9.094216078574027,ATL
6366,11/24/14,LAC,CHA,11/24/14,CHA vs. LAC,L,240,92,31,75,41.3,2,20,10.0,28,35,80.0,5,28,33,21,6,4,5,17,-21.0,0.4266666666666667,0.4666666666666667,5.241090146750524,LAC,LAC,11/24/14,LAC @ CHA,W,240,113,45,88,51.1,15,32,46.9,8,10,80.0,8,35,43,28,2,2,8,24,21.0,0.5965909090909091,0.11363636363636365,7.968127490039841,LAC
6367,11/24/14,IND,DAL,11/24/14,DAL vs. IND,L,240,100,40,80,50.0,8,24,33.3,12,21,57.1,6,31,37,21,6,6,12,28,-11.0,0.55,0.2625,11.853022520742789,IND,IND,11/24/14,IND @ DAL,W,241,111,37,77,48.1,13,26,50.0,24,36,66.7,8,36,44,20,6,4,12,21,11.0,0.564935064935065,0.4675324675324675,11.446012972148035,IND
