,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,Target
1312,0.95,0.5833333333333334,0.4,0.2222222222222222,0.4175824175824176,0.060606060606060615,4.428571428571429,1
1313,0.591,0.4388888888888889,0.4888888888888889,0.24444444444444444,0.5116279069767442,0.0375,1.4166666666666667,0
1314,0.737,0.38235294117647056,0.4588235294117647,0.2235294117647059,0.5060240963855421,0.0,3.6,0
1315,0.684,0.5862068965517241,0.4367816091954023,0.2183908045977012,0.5529411764705883,0.12987012987012986,2.1666666666666665,1
1316,0.818,0.5229885057471264,0.26436781609195403,0.25287356321839083,0.5866666666666667,0.12162162162162166,1.7777777777777777,1
1317,0.8440000000000001,0.4551282051282051,0.5512820512820513,0.41025641025641024,0.4938271604938271,0.04166666666666666,1.2,1
1318,0.9129999999999999,0.4411764705882353,0.4588235294117647,0.27058823529411763,0.5357142857142857,0.08108108108108109,2.25,1
1319,0.929,0.4438202247191011,0.30337078651685395,0.15730337078651685,0.5444444444444444,0.03896103896103896,0.875,0
1320,0.7240000000000001,0.5555555555555556,0.2839506172839506,0.3580246913580247,0.5595238095238095,0.09411764705882353,0.8333333333333334,1
1321,0.9440000000000001,0.592391304347826,0.3478260869565217,0.1956521739130435,0.5444444444444444,0.08641975308641975,2.5,1
1322,0.833,0.5986842105263158,0.4473684210526316,0.3947368421052632,0.569620253164557,0.040540540540540536,1.6428571428571428,1
1323,0.778,0.6022727272727273,0.4772727272727273,0.3068181818181818,0.5662650602409639,0.011764705882352941,1.7692307692307692,1
1324,0.85,0.4891304347826087,0.33695652173913043,0.21739130434782608,0.5054945054945055,0.025,4.8,1
1325,0.7140000000000001,0.5352941176470588,0.4352941176470588,0.2470588235294117,0.5316455696202531,0.0375,1.3846153846153846,0
1326,0.846,0.5773809523809523,0.35714285714285715,0.15476190476190474,0.5454545454545454,0.04651162790697674,3.0,1
1327,0.7559999999999999,0.4882352941176471,0.2352941176470588,0.4823529411764706,0.4482758620689655,0.03658536585365853,1.8,1
1328,0.833,0.5202020202020202,0.2727272727272727,0.12121212121212124,0.5416666666666666,0.022727272727272728,2.9166666666666665,1
1329,0.8240000000000001,0.5903614457831325,0.4698795180722892,0.20481927710843373,0.4938271604938271,0.09876543209876544,2.333333333333333,1
1330,0.8,0.6666666666666666,0.30952380952380953,0.2380952380952381,0.5362318840579711,0.06329113924050632,2.9,1
1331,0.769,0.4414893617021277,0.2765957446808511,0.2765957446808511,0.5578947368421052,0.04,3.0,1
1332,0.8,0.3863636363636364,0.2954545454545455,0.3409090909090909,0.53125,0.042105263157894736,0.8947368421052632,0
1333,0.8,0.4277108433734939,0.3493975903614458,0.24096385542168675,0.4787234042553192,0.05681818181818181,1.0,0
1334,0.8,0.5379746835443038,0.3164556962025317,0.3164556962025317,0.4675324675324675,0.05333333333333334,1.8,1
1335,0.722,0.4381443298969072,0.30927835051546393,0.1855670103092784,0.5050505050505051,0.054945054945054944,1.6428571428571428,0
1336,0.75,0.5729166666666666,0.3229166666666667,0.125,0.5510204081632653,0.03260869565217391,2.4,1
1337,0.733,0.4821428571428572,0.34523809523809523,0.17857142857142858,0.5119047619047619,0.04651162790697674,1.0625,0
1338,0.792,0.5426829268292683,0.4390243902439024,0.2926829268292683,0.4555555555555556,0.03260869565217391,2.555555555555556,1
1339,0.909,0.6172839506172839,0.3703703703703704,0.13580246913580246,0.5072463768115942,0.023809523809523808,2.363636363636364,0
1340,0.815,0.4526315789473685,0.3894736842105263,0.2842105263157895,0.5051546391752577,0.08433734939759037,3.1428571428571432,0
1341,0.815,0.5439560439560439,0.4395604395604396,0.2967032967032967,0.5157894736842106,0.0761904761904762,2.25,1
1342,0.8059999999999999,0.4780219780219781,0.3076923076923077,0.3406593406593407,0.5263157894736842,0.05882352941176471,2.0,0
1343,0.9470000000000001,0.5823529411764706,0.4117647058823529,0.2235294117647059,0.4444444444444444,0.04819277108433735,2.7,1
1344,0.775,0.5,0.3918918918918919,0.5405405405405406,0.5432098765432098,0.05,1.5,1
1345,0.792,0.5548780487804879,0.3902439024390244,0.2926829268292683,0.5375,0.06578947368421052,1.2857142857142858,1
1346,0.619,0.5892857142857143,0.30952380952380953,0.25,0.5675675675675675,0.054054054054054064,2.0,1
1347,0.75,0.5439560439560439,0.2967032967032967,0.3516483516483517,0.5757575757575758,0.10416666666666667,2.5384615384615383,1
1348,0.5710000000000001,0.6494252873563219,0.3448275862068966,0.16091954022988506,0.5769230769230769,0.012658227848101266,3.8571428571428568,1
1349,0.522,0.5121951219512195,0.3170731707317073,0.2804878048780488,0.44943820224719105,0.053763440860215055,1.2307692307692308,1
1350,0.9520000000000001,0.4556962025316456,0.27848101265822783,0.26582278481012656,0.4719101123595506,0.05555555555555555,0.8571428571428571,0
1351,0.619,0.56,0.3466666666666667,0.28,0.5517241379310345,0.037037037037037035,2.1111111111111107,1
1352,0.963,0.48,0.4266666666666667,0.36,0.5211267605633803,0.04225352112676056,1.1428571428571428,1
1353,0.737,0.6136363636363636,0.5,0.2159090909090909,0.5128205128205128,0.06329113924050632,7.25,1
1354,0.833,0.4887640449438202,0.2359550561797753,0.2696629213483146,0.4888888888888889,0.037037037037037035,1.625,1
1355,0.75,0.5304878048780488,0.3048780487804878,0.3414634146341464,0.4117647058823529,0.05555555555555555,2.6,1
1356,0.75,0.4927536231884058,0.4492753623188406,0.463768115942029,0.5747126436781609,0.08045977011494253,1.2941176470588236,1
1357,0.8,0.4759036144578313,0.3253012048192771,0.3012048192771085,0.4947368421052632,0.05813953488372092,2.5,1
1358,0.8059999999999999,0.462962962962963,0.34567901234567894,0.4444444444444444,0.5698924731182796,0.022727272727272728,1.8,1
1359,0.609,0.5119047619047619,0.2619047619047619,0.27380952380952384,0.5106382978723404,0.010869565217391304,1.4375,0
1360,0.7040000000000001,0.5164835164835165,0.3736263736263736,0.2967032967032967,0.5157894736842106,0.08333333333333333,1.9090909090909087,1
1361,0.615,0.4946236559139785,0.3548387096774194,0.13978494623655913,0.5108695652173914,0.0641025641025641,3.125,0
1362,0.75,0.589041095890411,0.3150684931506849,0.3287671232876712,0.4556962025316456,0.16091954022988506,2.6666666666666665,1
1363,0.737,0.5493827160493827,0.34567901234567894,0.2345679012345679,0.3578947368421053,0.04444444444444445,2.5,1
1364,0.677,0.5,0.2,0.3647058823529412,0.4938271604938271,0.10126582278481013,1.7692307692307692,1
1365,0.52,0.4734042553191489,0.20212765957446807,0.26595744680851063,0.43,0.047619047619047616,1.1052631578947372,0
1366,0.727,0.5833333333333334,0.3,0.24444444444444444,0.5125,0.037037037037037035,4.142857142857143,1
1367,0.821,0.6346153846153846,0.3205128205128205,0.5,0.5657894736842105,0.06315789473684211,2.0,1
1368,0.667,0.60625,0.425,0.3375,0.5925925925925926,0.0641025641025641,1.263157894736842,1
1369,0.8,0.5205479452054794,0.3561643835616438,0.273972602739726,0.5068493150684932,0.03896103896103896,1.0,1
1370,0.667,0.6708860759493671,0.4177215189873418,0.18987341772151892,0.451219512195122,0.15,3.111111111111111,1
1371,0.9,0.611764705882353,0.27058823529411763,0.2352941176470588,0.5342465753424658,0.0975609756097561,2.636363636363636,1
1372,0.743,0.5616438356164384,0.4520547945205479,0.4794520547945205,0.4605263157894737,0.1111111111111111,1.7333333333333334,0
1373,0.8420000000000001,0.5919540229885057,0.3103448275862069,0.2183908045977012,0.4634146341463415,0.05,2.25,1
1374,0.8,0.4655172413793103,0.3793103448275862,0.2298850574712644,0.5125,0.06097560975609756,1.9,0
1375,0.682,0.5821917808219178,0.3835616438356164,0.3013698630136986,0.4545454545454545,0.02564102564102564,1.0,1
1376,0.762,0.4479166666666667,0.5416666666666666,0.21875,0.5094339622641509,0.1125,2.4444444444444446,1
1377,0.667,0.4611111111111112,0.3888888888888889,0.2,0.4509803921568628,0.047619047619047616,1.6923076923076923,0
1378,0.611,0.6055555555555555,0.34444444444444444,0.2,0.5,0.07792207792207792,4.8,1
1379,0.8,0.5164835164835165,0.3516483516483517,0.10989010989010987,0.5113636363636364,0.047619047619047616,1.25,0
1380,0.818,0.5919540229885057,0.4022988505747127,0.3793103448275862,0.5853658536585366,0.09302325581395347,1.7142857142857142,1
1381,0.95,0.6217948717948718,0.3974358974358974,0.2564102564102564,0.527027027027027,0.05882352941176471,2.1333333333333333,1
1382,0.727,0.453125,0.375,0.22916666666666666,0.5157894736842106,0.06097560975609756,1.5714285714285714,0
1383,0.889,0.4734042553191489,0.2765957446808511,0.2872340425531915,0.5172413793103449,0.060240963855421686,1.3333333333333333,1
1384,0.6,0.4358974358974359,0.4358974358974359,0.2564102564102564,0.5111111111111111,0.05063291139240506,1.3125,0
1385,0.696,0.5301204819277109,0.4457831325301205,0.27710843373493976,0.4404761904761905,0.1,1.3636363636363635,1
1386,0.87,0.5647058823529412,0.3411764705882353,0.27058823529411763,0.5227272727272727,0.057471264367816084,0.9411764705882352,1
1387,0.682,0.6049382716049383,0.2716049382716049,0.2716049382716049,0.6296296296296297,0.075,2.1333333333333333,1
1388,0.759,0.5684210526315789,0.29473684210526313,0.30526315789473685,0.5494505494505495,0.05194805194805195,3.4,1
1389,0.75,0.4387755102040816,0.3979591836734694,0.12244897959183673,0.5148514851485149,0.06976744186046513,1.4166666666666667,0
1390,0.8,0.6363636363636364,0.3896103896103896,0.2597402597402597,0.5205479452054794,0.08139534883720931,1.5294117647058822,1
1391,0.8,0.4803921568627451,0.2352941176470588,0.14705882352941174,0.5849056603773585,0.06593406593406594,1.6923076923076923,1
1392,0.667,0.43604651162790703,0.3953488372093023,0.20930232558139536,0.4597701149425287,0.011235955056179777,1.1666666666666667,0
1393,0.643,0.425531914893617,0.2553191489361702,0.2978723404255319,0.5517241379310345,0.035294117647058816,1.0714285714285714,0
1394,0.429,0.5301204819277109,0.21686746987951808,0.3373493975903614,0.4555555555555556,0.011363636363636364,1.5882352941176472,0
1395,0.65,0.4858490566037736,0.2452830188679245,0.18867924528301888,0.5436893203883495,0.07608695652173914,2.888888888888889,1
1396,0.76,0.5224719101123596,0.25842696629213485,0.2808988764044944,0.4597701149425287,0.022222222222222227,3.0,1
1397,0.684,0.6193181818181818,0.2159090909090909,0.2159090909090909,0.5730337078651685,0.05434782608695652,1.5789473684210529,1
1398,0.7190000000000001,0.6705882352941176,0.5058823529411764,0.3764705882352941,0.5232558139534884,0.03296703296703297,2.2857142857142856,1
1399,0.815,0.512987012987013,0.4155844155844156,0.35064935064935066,0.4565217391304348,0.07368421052631577,1.25,1
1400,0.733,0.5666666666666667,0.3428571428571429,0.14285714285714285,0.57,0.07777777777777778,2.9166666666666665,1
1401,0.688,0.5112359550561798,0.2696629213483146,0.1797752808988764,0.4646464646464646,0.10112359550561796,1.9,1
1402,0.65,0.51875,0.325,0.25,0.5454545454545454,0.03658536585365853,2.0,1
1403,0.6920000000000001,0.4846938775510204,0.3775510204081632,0.2653061224489796,0.41935483870967744,0.03448275862068965,2.7,0
1404,0.682,0.42268041237113396,0.3402061855670103,0.2268041237113402,0.4651162790697674,0.013157894736842105,2.5,0
1405,0.625,0.4444444444444444,0.31313131313131315,0.08080808080808081,0.4907407407407408,0.040404040404040414,3.1428571428571432,0
1406,0.867,0.4777777777777778,0.4,0.16666666666666666,0.4895833333333333,0.045454545454545456,1.2941176470588236,0
1407,0.769,0.6055555555555555,0.3888888888888889,0.14444444444444446,0.5806451612903226,0.06976744186046513,1.6666666666666667,1
1408,0.8,0.5843373493975904,0.3614457831325301,0.24096385542168675,0.5368421052631579,0.03448275862068965,1.6,1
1409,0.9329999999999999,0.6097560975609756,0.5121951219512195,0.18292682926829268,0.4634146341463415,0.11235955056179776,1.8823529411764703,1
1410,0.769,0.40963855421686746,0.3132530120481928,0.3132530120481928,0.4770642201834863,0.05319148936170213,1.8333333333333333,1
1411,0.76,0.5064102564102564,0.38461538461538464,0.3205128205128205,0.4074074074074074,0.02298850574712644,7.333333333333332,0
1412,0.42100000000000004,0.4693877551020408,0.17346938775510204,0.19387755102040816,0.5495495495495496,0.06315789473684211,1.8125,0
1413,0.5710000000000001,0.4885057471264368,0.25287356321839083,0.16091954022988506,0.5,0.04938271604938271,1.4,0
1414,0.833,0.4780219780219781,0.2857142857142857,0.1978021978021978,0.5656565656565656,0.024390243902439025,1.625,1
1415,0.846,0.5229885057471264,0.25287356321839083,0.2988505747126437,0.5977011494252874,0.08235294117647059,1.5882352941176472,1
1416,0.5,0.5919540229885057,0.3448275862068966,0.13793103448275862,0.4683544303797468,0.08235294117647059,1.8571428571428568,0
1417,0.828,0.451219512195122,0.32926829268292684,0.35365853658536583,0.5,0.07407407407407407,2.25,1
1418,0.65,0.5670731707317073,0.2804878048780488,0.24390243902439024,0.5256410256410257,0.06976744186046513,2.75,0
1419,0.867,0.56875,0.375,0.375,0.48,0.03225806451612903,1.2857142857142858,0
1420,0.818,0.4247311827956989,0.26881720430107525,0.23655913978494625,0.4943820224719101,0.04819277108433735,1.6666666666666667,0
1421,0.75,0.6746987951807228,0.3975903614457832,0.2891566265060241,0.5308641975308642,0.04301075268817205,3.0,1
1422,0.643,0.5494505494505495,0.2967032967032967,0.15384615384615385,0.5473684210526316,0.0425531914893617,3.2,1
1423,0.75,0.4782608695652174,0.3804347826086957,0.17391304347826084,0.5176470588235295,0.0,1.8461538461538465,0
1424,0.708,0.6089743589743589,0.5128205128205128,0.3076923076923077,0.5280898876404494,0.05617977528089888,1.6470588235294117,1
1425,0.857,0.4431818181818182,0.3295454545454545,0.23863636363636365,0.4588235294117647,0.010869565217391304,1.2307692307692308,0
1426,0.636,0.6277777777777778,0.36666666666666653,0.12222222222222222,0.5526315789473685,0.0,1.8235294117647056,0
1427,0.696,0.5657894736842105,0.4868421052631579,0.3026315789473684,0.4939759036144578,0.054945054945054944,1.3529411764705883,0
1428,0.6759999999999999,0.5287356321839081,0.19540229885057472,0.3908045977011495,0.5352112676056338,0.0,2.5,0
1429,1.0,0.4789473684210526,0.22105263157894736,0.11578947368421053,0.4782608695652174,0.07526881720430108,3.75,0
1430,0.7140000000000001,0.6011904761904762,0.25,0.25,0.4736842105263158,0.03409090909090909,3.0,1
1431,0.41200000000000003,0.6419753086419753,0.41975308641975306,0.20987654320987653,0.5168539325842697,0.06976744186046513,1.9444444444444444,1
1432,0.529,0.5652173913043478,0.32608695652173914,0.18478260869565216,0.5157894736842106,0.043478260869565216,2.1818181818181817,1
1433,0.813,0.4430379746835443,0.3037974683544304,0.4050632911392405,0.5247524752475248,0.02,0.8,0
1434,0.722,0.4761904761904762,0.2857142857142857,0.21428571428571427,0.475,0.08235294117647059,1.3333333333333333,0
1435,0.667,0.6067415730337079,0.4157303370786517,0.2359550561797753,0.5483870967741935,0.05681818181818181,2.75,1
1436,0.5379999999999999,0.4946808510638298,0.24468085106382975,0.13829787234042554,0.4186046511627907,0.034883720930232565,3.375,0
1437,0.857,0.5643564356435643,0.38613861386138615,0.2079207920792079,0.5176470588235295,0.08045977011494253,2.9166666666666665,1
1438,0.769,0.4414893617021277,0.35106382978723405,0.2765957446808511,0.4660194174757282,0.040404040404040414,1.4285714285714286,0
1439,0.688,0.4821428571428572,0.35714285714285715,0.19047619047619047,0.5416666666666666,0.09195402298850576,1.4210526315789471,1
1440,0.7829999999999999,0.4540229885057471,0.28735632183908044,0.26436781609195403,0.4736842105263158,0.05063291139240506,1.5,0
1441,0.7859999999999999,0.6298701298701299,0.35064935064935066,0.3636363636363637,0.4605263157894737,0.031914893617021274,1.625,1
1442,0.8640000000000001,0.4550561797752809,0.4044943820224719,0.24719101123595505,0.5,0.07692307692307693,2.1,1
1443,0.625,0.5547945205479452,0.5068493150684932,0.3287671232876712,0.4470588235294118,0.05882352941176471,1.0666666666666669,1
1444,0.733,0.6182795698924731,0.3118279569892473,0.16129032258064516,0.5465116279069767,0.03614457831325301,2.6666666666666665,1
1445,0.8,0.4677419354838709,0.21505376344086025,0.3225806451612903,0.5,0.02666666666666667,2.625,0
1446,0.679,0.5903614457831325,0.3253012048192771,0.3373493975903614,0.4935064935064935,0.10126582278481013,3.0,1
1447,0.647,0.4166666666666667,0.3333333333333333,0.18888888888888888,0.4705882352941176,0.06382978723404255,1.3333333333333333,0
1448,0.609,0.5340909090909091,0.4090909090909091,0.26136363636363635,0.4883720930232558,0.05617977528089888,1.7647058823529411,0
1449,0.833,0.622093023255814,0.2790697674418605,0.20930232558139536,0.4888888888888889,0.030927835051546393,2.4615384615384617,1
1450,0.895,0.6162790697674418,0.4186046511627907,0.22093023255813954,0.5647058823529412,0.07526881720430108,2.0,1
1451,0.7040000000000001,0.5,0.3372093023255814,0.313953488372093,0.5222222222222223,0.11235955056179776,2.0769230769230766,1
1452,0.75,0.4891304347826087,0.35869565217391297,0.08695652173913042,0.5274725274725275,0.08,2.3,1
1453,0.722,0.5404040404040404,0.3434343434343434,0.18181818181818185,0.4731182795698925,0.04938271604938271,3.7142857142857135,1
1454,0.885,0.577922077922078,0.3896103896103896,0.3376623376623377,0.4772727272727273,0.06382978723404255,1.5,1
1455,0.7,0.5489130434782609,0.4782608695652174,0.21739130434782608,0.4831460674157304,0.057471264367816084,3.8571428571428568,1
1456,0.75,0.5168539325842697,0.3595505617977528,0.2247191011235955,0.5833333333333334,0.09523809523809523,1.9375,1
1457,0.667,0.6071428571428571,0.5476190476190477,0.32142857142857145,0.5609756097560976,0.04166666666666666,2.888888888888889,1
1458,0.7909999999999999,0.4817073170731707,0.1951219512195122,0.5243902439024389,0.5465116279069767,0.022727272727272728,1.5,1
1459,0.846,0.4945054945054945,0.3626373626373626,0.14285714285714285,0.4842105263157895,0.09090909090909093,1.5714285714285714,1
1460,0.7140000000000001,0.5759493670886076,0.2531645569620253,0.26582278481012656,0.5256410256410257,0.061728395061728385,1.8,1
1461,0.75,0.372093023255814,0.313953488372093,0.13953488372093026,0.4421052631578947,0.10227272727272728,1.5454545454545454,0
1462,0.757,0.4247311827956989,0.4086021505376344,0.3978494623655914,0.5918367346938775,0.03614457831325301,0.8125,0
1463,0.667,0.5989010989010989,0.2307692307692308,0.1978021978021978,0.6043956043956044,0.12345679012345677,2.8,1
1464,0.636,0.4935064935064935,0.2207792207792208,0.42857142857142855,0.5652173913043478,0.05617977528089888,1.2857142857142858,1
1465,0.63,0.5617977528089888,0.3707865168539326,0.30337078651685395,0.5465116279069767,0.06756756756756757,2.071428571428572,1
1466,1.0,0.5470588235294118,0.4235294117647059,0.011764705882352941,0.5591397849462365,0.03125,2.357142857142857,1
1467,0.667,0.4942528735632184,0.4942528735632184,0.1724137931034483,0.4301075268817205,0.05952380952380953,1.9166666666666667,0
1468,0.794,0.4573170731707317,0.36585365853658536,0.4146341463414634,0.4761904761904762,0.07446808510638298,1.0625,0
1469,0.6920000000000001,0.6341463414634146,0.4146341463414634,0.15853658536585366,0.5194805194805194,0.012345679012345678,1.7647058823529411,1
1470,0.7390000000000001,0.4764705882352941,0.3058823529411765,0.27058823529411763,0.5681818181818182,0.012658227848101266,1.9090909090909087,1
1471,0.804,0.5055555555555555,0.4,0.5111111111111111,0.5588235294117647,0.08,1.5882352941176472,1
1472,0.889,0.6123595505617978,0.3146067415730337,0.10112359550561796,0.5172413793103449,0.07777777777777778,2.2142857142857144,1
1473,0.7859999999999999,0.5670731707317073,0.3048780487804878,0.17073170731707318,0.4736842105263158,0.06976744186046513,1.8461538461538465,0
1474,0.64,0.44666666666666666,0.4266666666666667,0.3333333333333333,0.5,0.06521739130434782,1.2857142857142858,0
1475,0.929,0.4666666666666667,0.26666666666666666,0.15555555555555556,0.4155844155844156,0.013157894736842105,1.5833333333333333,0
1476,0.7390000000000001,0.5240963855421686,0.3855421686746988,0.27710843373493976,0.4631578947368421,0.03157894736842105,1.3333333333333333,0
1477,0.92,0.5357142857142857,0.4523809523809524,0.2976190476190476,0.5058823529411764,0.022727272727272728,2.1538461538461537,1
1478,0.667,0.5308641975308642,0.20987654320987653,0.25925925925925924,0.5333333333333333,0.1038961038961039,2.375,1
1479,0.852,0.4943181818181818,0.19318181818181815,0.3068181818181818,0.4712643678160919,0.0375,3.8,1
1480,0.762,0.4894736842105264,0.17894736842105266,0.22105263157894736,0.5204081632653061,0.06593406593406594,1.0555555555555556,0
1481,0.833,0.5439560439560439,0.31868131868131866,0.13186813186813187,0.4819277108433735,0.011764705882352941,2.2142857142857144,0
1482,0.8420000000000001,0.4597701149425287,0.3218390804597701,0.2183908045977012,0.5280898876404494,0.07228915662650602,1.8,0
1483,0.75,0.5568181818181818,0.4431818181818182,0.13636363636363635,0.4888888888888889,0.05194805194805195,2.5,1
1484,0.667,0.400990099009901,0.38613861386138615,0.1485148514851485,0.5267857142857143,0.042105263157894736,1.5,0
1485,0.733,0.5333333333333333,0.26666666666666666,0.16666666666666666,0.5232558139534884,0.02247191011235955,2.2,1
1486,0.7140000000000001,0.5058139534883721,0.32558139534883723,0.08139534883720931,0.5111111111111111,0.060240963855421686,1.5714285714285714,0
1487,0.69,0.5185185185185185,0.4691358024691358,0.3580246913580247,0.4588235294117647,0.08333333333333333,2.2,1
1488,0.72,0.5531914893617021,0.2872340425531915,0.26595744680851063,0.5894736842105263,0.031914893617021274,1.8333333333333333,0
1489,0.556,0.5092592592592593,0.4074074074074074,0.25,0.462962962962963,0.02127659574468085,3.125,0
1490,0.929,0.3670212765957447,0.4148936170212766,0.14893617021276595,0.5092592592592593,0.05952380952380953,1.3333333333333333,0
1491,0.938,0.4736842105263158,0.3157894736842105,0.16842105263157894,0.5208333333333334,0.11235955056179776,3.0,1
1492,0.5770000000000001,0.6216216216216216,0.4189189189189189,0.35135135135135137,0.5352112676056338,0.061728395061728385,1.6,1
1493,0.75,0.5238095238095238,0.25,0.2380952380952381,0.5057471264367817,0.033707865168539325,1.625,1
1494,1.0,0.6133333333333333,0.26666666666666666,0.2,0.4626865671641791,0.08045977011494253,1.4444444444444444,0
1495,0.917,0.4939024390243902,0.32926829268292684,0.2926829268292683,0.4680851063829787,0.07777777777777778,1.1764705882352942,1
1496,0.667,0.6217948717948718,0.3974358974358974,0.1153846153846154,0.4848484848484849,0.025,1.5,0
1497,0.733,0.5,0.382716049382716,0.3703703703703704,0.5274725274725275,0.07058823529411765,1.375,1
1498,0.917,0.5460526315789473,0.27631578947368424,0.3157894736842105,0.5128205128205128,0.021505376344086027,1.5384615384615383,0
1499,0.688,0.525974025974026,0.42857142857142855,0.4155844155844156,0.5505617977528089,0.05952380952380953,1.6666666666666667,1
1500,0.565,0.5654761904761905,0.2976190476190476,0.27380952380952384,0.5476190476190477,0.02531645569620253,1.5333333333333334,1
1501,0.81,0.6055555555555555,0.3333333333333333,0.2333333333333333,0.5,0.012987012987012988,2.5384615384615383,1
1502,0.813,0.4945652173913043,0.33695652173913043,0.17391304347826084,0.4782608695652174,0.045977011494252866,2.7777777777777777,0
1503,0.7040000000000001,0.5051020408163265,0.3163265306122449,0.2755102040816326,0.5576923076923077,0.031914893617021274,2.833333333333333,1
1504,0.722,0.4886363636363637,0.3863636363636364,0.20454545454545456,0.43333333333333335,0.05,1.2142857142857142,0
1505,0.81,0.4695121951219512,0.4024390243902439,0.25609756097560976,0.5172413793103449,0.0759493670886076,1.5625,0
1506,0.667,0.43604651162790703,0.19767441860465115,0.10465116279069768,0.5730337078651685,0.1111111111111111,1.3125,0
1507,0.857,0.5376344086021505,0.6129032258064516,0.2258064516129032,0.4742268041237113,0.06741573033707865,2.8,1
1508,0.556,0.5523255813953488,0.32558139534883723,0.20930232558139536,0.4823529411764706,0.04819277108433735,1.7692307692307692,1
1509,0.75,0.532051282051282,0.3717948717948718,0.2564102564102564,0.5116279069767442,0.10588235294117647,1.7142857142857142,1
1510,0.929,0.4787234042553192,0.2553191489361702,0.14893617021276595,0.5346534653465347,0.09523809523809523,1.75,0
1511,0.789,0.4408602150537633,0.24731182795698925,0.2043010752688172,0.5113636363636364,0.075,2.5,0
1512,0.778,0.5815217391304348,0.3695652173913043,0.09782608695652174,0.4805194805194805,0.1797752808988764,3.6666666666666665,1
1513,0.778,0.6,0.2823529411764706,0.21176470588235294,0.5747126436781609,0.08045977011494253,2.0625,1
1514,0.857,0.6075268817204301,0.3010752688172043,0.3010752688172043,0.5119047619047619,0.0380952380952381,1.7857142857142858,1
1515,0.733,0.505,0.33,0.15,0.5154639175257731,0.023529411764705882,3.0,1
1516,0.792,0.4683544303797468,0.3037974683544304,0.3037974683544304,0.5138888888888888,0.07142857142857142,1.5,0
1517,0.72,0.5769230769230769,0.31868131868131866,0.27472527472527475,0.5888888888888889,0.07142857142857142,2.0588235294117645,1
1518,0.526,0.5185185185185185,0.4320987654320987,0.2345679012345679,0.5164835164835165,0.057471264367816084,1.2,0
1519,0.8079999999999999,0.5602409638554217,0.4457831325301205,0.3132530120481928,0.4367816091954023,0.03448275862068965,3.0,0
1520,0.9,0.4505494505494506,0.16483516483516486,0.10989010989010987,0.4659090909090909,0.08045977011494253,2.1818181818181817,0
1521,0.909,0.6,0.5777777777777777,0.12222222222222222,0.5,0.045454545454545456,2.5454545454545454,1
1522,0.81,0.5333333333333333,0.25555555555555554,0.2333333333333333,0.5666666666666667,0.08139534883720931,1.5294117647058822,1
1523,0.722,0.5406976744186046,0.313953488372093,0.20930232558139536,0.4111111111111111,0.06521739130434782,2.7,1
1524,0.821,0.4880952380952381,0.32142857142857145,0.3333333333333333,0.4431818181818182,0.05555555555555555,1.6,0
1525,1.0,0.5060975609756098,0.3170731707317073,0.12195121951219512,0.4927536231884058,0.013888888888888888,1.2857142857142858,0
1526,0.5710000000000001,0.532608695652174,0.39130434782608703,0.15217391304347827,0.5217391304347826,0.06315789473684211,1.7142857142857142,0
1527,0.7390000000000001,0.4597701149425287,0.2183908045977012,0.26436781609195403,0.5111111111111111,0.07954545454545454,1.7857142857142858,0
1528,0.737,0.4615384615384616,0.4505494505494506,0.2087912087912088,0.456140350877193,0.06521739130434782,1.8333333333333333,0
1529,0.833,0.5862068965517241,0.4827586206896552,0.206896551724138,0.5268817204301075,0.07216494845360824,2.5384615384615383,1
1530,0.75,0.5806451612903226,0.5053763440860215,0.08602150537634409,0.5106382978723404,0.08333333333333333,1.1578947368421053,1
1531,0.818,0.44642857142857145,0.34523809523809523,0.2619047619047619,0.4942528735632184,0.06976744186046513,2.0,0
1532,0.741,0.5059523809523809,0.35714285714285715,0.32142857142857145,0.5684210526315789,0.0898876404494382,1.5263157894736843,1
1533,0.639,0.5511363636363636,0.4204545454545455,0.4090909090909091,0.4903846153846154,0.10416666666666667,2.2,1
1534,0.9129999999999999,0.4827586206896552,0.2988505747126437,0.26436781609195403,0.5862068965517241,0.02298850574712644,1.5,0
1535,0.75,0.5368421052631579,0.30526315789473685,0.25263157894736843,0.6,0.045977011494252866,1.6428571428571428,1
1536,0.909,0.5161290322580645,0.3225806451612903,0.11827956989247312,0.5111111111111111,0.07142857142857142,4.0,1
1537,0.857,0.521505376344086,0.3333333333333333,0.15053763440860216,0.5675675675675675,0.02631578947368421,2.7777777777777777,1
1538,0.706,0.5,0.3043478260869565,0.18478260869565216,0.4827586206896552,0.0,2.5,0
1539,0.758,0.4761904761904762,0.30952380952380953,0.3928571428571429,0.5543478260869565,0.011494252873563218,1.5454545454545454,1
1540,0.8,0.4835164835164835,0.3626373626373626,0.16483516483516486,0.4886363636363637,0.06493506493506493,2.0,0
1541,0.852,0.5489130434782609,0.18478260869565216,0.29347826086956524,0.5903614457831325,0.07954545454545454,1.6153846153846154,1
1542,0.69,0.5581395348837209,0.32558139534883723,0.3372093023255814,0.5180722891566265,0.08333333333333333,2.6,1
1543,0.7140000000000001,0.5625,0.35,0.175,0.5476190476190477,0.023529411764705882,1.6470588235294117,0
1544,0.852,0.6358695652173914,0.43478260869565216,0.29347826086956524,0.5824175824175825,0.05128205128205128,3.125,1
