,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
8216,0.889,0.4739583333333333,0.3020833333333333,0.1875,0.5113636363636364,0.025,2.25,0
8217,0.852,0.48125,0.2125,0.3375,0.5977011494252874,0.012987012987012988,1.2857142857142858,1
8218,0.821,0.5263157894736842,0.35526315789473684,0.3684210526315789,0.5061728395061729,0.037037037037037035,2.0,1
8219,0.5,0.5227272727272727,0.3295454545454545,0.2954545454545455,0.4141414141414141,0.07608695652173914,1.9166666666666667,0
8220,0.9229999999999999,0.4659090909090909,0.14772727272727273,0.14772727272727273,0.5180722891566265,0.038461538461538464,1.3333333333333333,0
8221,0.867,0.618421052631579,0.3684210526315789,0.3947368421052632,0.6071428571428571,0.04878048780487805,1.6923076923076923,1
8222,0.789,0.5444444444444444,0.2222222222222222,0.2111111111111111,0.5353535353535354,0.05434782608695652,1.380952380952381,1
8223,0.87,0.5303030303030303,0.2727272727272727,0.2323232323232323,0.4680851063829787,0.029411764705882356,1.263157894736842,0
8224,0.905,0.4615384615384616,0.2435897435897436,0.2692307692307692,0.5280898876404494,0.061728395061728385,0.8947368421052632,1
8225,0.75,0.50625,0.175,0.25,0.525,0.03947368421052632,1.8461538461538465,1
8226,0.609,0.5284090909090909,0.2727272727272727,0.26136363636363635,0.5172413793103449,0.08974358974358974,2.0,1
8227,0.682,0.4939024390243902,0.24390243902439024,0.2682926829268293,0.611764705882353,0.02564102564102564,2.083333333333333,1
8228,0.556,0.5121951219512195,0.2073170731707317,0.2195121951219512,0.48,0.022222222222222227,1.2941176470588236,0
8229,0.833,0.46103896103896097,0.23376623376623376,0.3116883116883117,0.4805194805194805,0.060240963855421686,1.4285714285714286,0
8230,0.75,0.5730337078651685,0.2359550561797753,0.1348314606741573,0.5571428571428572,0.07042253521126761,2.0,1
8231,0.5379999999999999,0.4871794871794872,0.38461538461538464,0.3333333333333333,0.42857142857142855,0.0379746835443038,1.0,0
8232,0.8079999999999999,0.3684210526315789,0.14736842105263154,0.2736842105263158,0.4716981132075472,0.060240963855421686,1.7272727272727273,1
8233,0.654,0.425,0.2375,0.325,0.4897959183673469,0.045977011494252866,1.3571428571428572,0
8234,0.64,0.3352941176470588,0.2352941176470588,0.29411764705882354,0.4545454545454545,0.05555555555555555,1.0588235294117647,0
8235,0.821,0.5,0.275,0.35,0.4352941176470588,0.024096385542168683,0.85,0
8236,0.667,0.5444444444444444,0.24444444444444444,0.16666666666666666,0.4761904761904762,0.07865168539325842,1.2352941176470589,0
8237,0.8,0.4647887323943662,0.28169014084507044,0.14084507042253522,0.5172413793103449,0.05063291139240506,0.8421052631578947,0
8238,0.556,0.5333333333333333,0.2888888888888889,0.1,0.4743589743589744,0.11842105263157895,2.083333333333333,1
8239,0.7140000000000001,0.38333333333333336,0.2888888888888889,0.15555555555555556,0.4777777777777778,0.047619047619047616,1.6923076923076923,0
8240,0.69,0.5,0.2727272727272727,0.3295454545454545,0.5862068965517241,0.03409090909090909,1.0952380952380951,0
8241,0.8859999999999999,0.4878048780487805,0.2073170731707317,0.5365853658536586,0.5531914893617021,0.0989010989010989,1.6923076923076923,1
8242,0.867,0.4534883720930232,0.2558139534883721,0.1744186046511628,0.3974358974358974,0.0125,1.818181818181818,0
8243,0.875,0.4320987654320987,0.2222222222222222,0.19753086419753085,0.525,0.07692307692307693,1.0666666666666669,0
8244,0.81,0.547945205479452,0.3287671232876712,0.2876712328767123,0.5588235294117647,0.014084507042253518,1.2941176470588236,0
8245,0.733,0.4782608695652174,0.3804347826086957,0.16304347826086954,0.5164835164835165,0.07792207792207792,1.0833333333333333,1
8246,0.684,0.5,0.2765957446808511,0.20212765957446807,0.5054945054945055,0.10465116279069768,2.8181818181818183,0
8247,0.727,0.5176470588235295,0.32941176470588235,0.25882352941176473,0.4875,0.027777777777777776,2.2222222222222223,0
8248,0.75,0.5306122448979592,0.33673469387755106,0.16326530612244894,0.4444444444444444,0.060240963855421686,2.9090909090909087,1
8249,0.7140000000000001,0.3947368421052632,0.2,0.22105263157894736,0.5,0.06097560975609756,1.5384615384615383,0
