,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR,Target
19375,86,31,82,37.8,3,13,23.1,21,27,77.8,10,42,52,14,2,7,15,23,0.39634146341463417,0.32926829268292684,0
19376,95,36,87,41.4,5,16,31.3,18,21,85.7,10,27,37,18,4,1,11,18,0.4425287356321839,0.2413793103448276,0
19377,124,45,82,54.9,11,22,50,23,26,88.5,8,41,49,34,5,5,9,20,0.6158536585365854,0.3170731707317073,1
19378,91,33,74,44.6,5,13,38.5,20,22,90.9,7,32,39,16,9,7,18,19,0.4797297297297297,0.2972972972972973,0
19379,92,39,77,50.6,8,22,36.4,6,8,75,5,42,47,28,6,4,17,14,0.5584415584415584,0.1038961038961039,1
19380,83,29,77,37.7,7,21,33.3,18,25,72,10,35,45,15,5,2,15,26,0.42207792207792205,0.3246753246753247,0
19381,103,35,75,46.7,6,16,37.5,27,33,81.8,8,27,35,27,12,3,22,29,0.5066666666666667,0.44,0
19382,111,37,72,51.4,9,22,40.9,28,39,71.8,14,30,44,23,9,7,21,19,0.5763888888888888,0.5416666666666666,1
19383,89,37,86,43,5,15,33.3,10,13,76.9,10,31,41,16,11,1,14,21,0.45930232558139533,0.1511627906976744,0
19384,123,43,103,41.7,11,25,44,26,34,76.5,15,35,50,29,12,8,13,23,0.470873786407767,0.3300970873786408,1
19385,89,30,82,36.6,3,12,25,26,30,86.7,12,38,50,16,8,5,11,20,0.38414634146341464,0.36585365853658536,1
19386,111,39,86,45.3,6,28,21.4,27,34,79.4,18,32,50,30,15,4,22,23,0.4883720930232558,0.3953488372093023,1
19387,105,42,85,49.4,5,12,41.7,16,20,80,11,23,34,19,13,3,13,30,0.5235294117647059,0.23529411764705882,0
19388,107,41,94,43.6,8,24,33.3,17,23,73.9,12,38,50,26,8,3,6,23,0.4787234042553192,0.24468085106382978,1
19389,95,33,75,44,9,26,34.6,20,29,69,11,33,44,24,12,4,19,20,0.5,0.38666666666666666,0
19390,95,33,79,41.8,11,30,36.7,18,21,85.7,8,26,34,19,10,1,18,15,0.4873417721518987,0.26582278481012656,0
19391,95,37,87,42.5,3,18,16.7,18,27,66.7,16,18,34,16,12,4,12,25,0.4425287356321839,0.3103448275862069,0
19392,95,34,84,40.5,3,10,30,24,33,72.7,9,22,31,23,11,3,13,20,0.4226190476190476,0.39285714285714285,0
19393,113,42,70,60,8,16,50,21,26,80.8,10,33,43,28,5,3,23,25,0.6571428571428571,0.37142857142857144,1
19394,105,41,84,48.8,10,26,38.5,13,19,68.4,11,31,42,25,9,2,15,20,0.5476190476190477,0.2261904761904762,1
19395,116,44,79,55.7,11,20,55,17,21,81,9,44,53,33,7,4,19,31,0.6265822784810127,0.26582278481012656,1
19396,118,46,79,58.2,12,23,52.2,14,24,58.3,5,35,40,29,9,7,13,17,0.6582278481012658,0.3037974683544304,1
19397,100,36,80,45,5,17,29.4,23,27,85.2,13,39,52,18,5,1,14,28,0.48125,0.3375,1
19398,107,40,96,41.7,11,29,37.9,16,18,88.9,16,29,45,27,7,2,12,25,0.4739583333333333,0.1875,0
19399,85,34,82,41.5,5,19,26.3,12,16,75,11,29,40,19,4,9,15,12,0.4451219512195122,0.1951219512195122,0
19400,104,38,114,33.3,8,25,32,20,27,74.1,20,31,51,10,12,5,13,38,0.3684210526315789,0.23684210526315788,0
19401,105,39,85,45.9,7,18,38.9,20,23,87,14,23,37,27,7,4,18,18,0.5,0.27058823529411763,0
19402,95,37,76,48.7,6,19,31.6,15,18,83.3,9,36,45,25,5,9,13,22,0.5263157894736842,0.23684210526315788,1
19403,120,51,85,60,5,12,41.7,13,15,86.7,8,28,36,28,11,7,13,19,0.6294117647058823,0.17647058823529413,1
19404,96,34,83,41,4,16,25,24,26,92.3,14,27,41,24,9,7,11,21,0.43373493975903615,0.3132530120481928,1
19405,110,37,84,44,7,26,26.9,29,47,61.7,13,46,59,21,8,14,23,30,0.48214285714285715,0.5595238095238095,1
19406,109,42,82,51.2,11,23,47.8,14,15,93.3,13,31,44,23,7,2,15,16,0.5792682926829268,0.18292682926829268,1
19407,109,44,80,55,4,16,25,17,28,60.7,6,37,43,30,9,2,14,17,0.575,0.35,1
19408,81,31,77,40.3,3,17,17.6,16,23,69.6,9,26,35,11,4,6,14,22,0.42207792207792205,0.2987012987012987,0
19409,81,31,75,41.3,5,14,35.7,14,20,70,11,27,38,13,7,11,18,22,0.44666666666666666,0.26666666666666666,0
19410,79,31,75,41.3,4,8,50,13,19,68.4,7,25,32,19,6,4,10,20,0.44,0.25333333333333335,0
19411,94,33,81,40.7,5,13,38.5,23,29,79.3,10,30,40,22,4,0,14,24,0.4382716049382716,0.35802469135802467,0
19412,103,35,76,46.1,10,27,37,23,28,82.1,6,35,41,26,7,3,13,22,0.5263157894736842,0.3684210526315789,1
19413,103,42,91,46.2,3,14,21.4,16,21,76.2,18,24,42,20,10,2,8,13,0.47802197802197804,0.23076923076923078,0
19414,109,44,89,49.4,13,28,46.4,8,11,72.7,11,39,50,29,9,2,12,15,0.5674157303370787,0.12359550561797752,1
19415,106,41,92,44.6,6,20,30,18,22,81.8,16,42,58,21,7,8,17,20,0.4782608695652174,0.2391304347826087,1
19416,105,40,88,45.5,12,29,41.4,13,26,50,7,34,41,23,5,7,12,19,0.5227272727272727,0.29545454545454547,0
19417,101,38,78,48.7,7,22,31.8,18,23,78.3,10,30,40,14,10,11,14,16,0.532051282051282,0.2948717948717949,1
19418,89,31,82,37.8,6,22,27.3,21,29,72.4,9,24,33,16,6,1,10,22,0.4146341463414634,0.35365853658536583,0
19419,120,41,76,53.9,12,28,42.9,26,30,86.7,9,42,51,22,5,4,13,19,0.618421052631579,0.39473684210526316,1
19420,113,44,90,48.9,10,20,50,15,19,78.9,12,41,53,29,14,5,21,15,0.5444444444444444,0.2111111111111111,1
19421,90,35,92,38,10,26,38.5,10,18,55.6,16,30,46,24,8,8,18,16,0.43478260869565216,0.1956521739130435,0
19422,94,39,88,44.3,4,13,30.8,12,13,92.3,14,29,43,20,6,3,15,20,0.4659090909090909,0.14772727272727273,0
19423,94,38,82,46.3,8,17,47.1,10,18,55.6,9,27,36,22,9,2,17,24,0.5121951219512195,0.21951219512195122,0
19424,127,46,102,45.1,13,31,41.9,22,29,75.9,14,36,50,28,10,10,18,21,0.5147058823529411,0.28431372549019607,1
19425,91,34,77,44.2,3,18,16.7,20,24,83.3,12,25,37,20,7,5,14,24,0.461038961038961,0.3116883116883117,0
19426,83,31,81,38.3,11,23,47.8,10,16,62.5,11,31,42,16,7,2,20,21,0.4506172839506173,0.19753086419753085,0
19427,91,33,78,42.3,6,19,31.6,19,21,90.5,12,35,47,17,11,5,19,18,0.46153846153846156,0.2692307692307692,1
19428,91,35,76,46.1,8,19,42.1,13,16,81.3,7,31,38,20,9,2,15,21,0.5131578947368421,0.21052631578947367,0
19429,111,46,89,51.7,10,21,47.6,9,12,75,11,28,39,24,4,5,12,25,0.5730337078651685,0.1348314606741573,1
19430,96,36,82,43.9,9,20,45,15,22,68.2,19,33,52,25,6,2,12,17,0.49390243902439024,0.2682926829268293,1
19431,94,35,78,44.9,7,26,26.9,17,27,63,10,32,42,21,10,5,18,23,0.4935897435897436,0.34615384615384615,0
19432,85,36,78,46.2,3,12,25,10,14,71.4,8,25,33,17,7,2,10,20,0.4807692307692308,0.1794871794871795,0
19433,104,43,90,47.8,6,19,31.6,12,17,70.6,7,32,39,36,9,6,12,15,0.5111111111111111,0.18888888888888888,1
19434,96,37,80,46.3,7,14,50,15,20,75,11,31,42,24,9,3,13,18,0.50625,0.25,1
19435,115,40,83,48.2,10,25,40,25,29,86.2,13,27,40,23,8,4,12,20,0.5421686746987951,0.3493975903614458,1
19436,110,41,71,57.7,5,10,50,23,34,67.6,4,27,31,26,4,7,10,13,0.6126760563380281,0.4788732394366197,0
19437,107,42,88,47.7,9,24,37.5,14,23,60.9,15,30,45,26,10,7,13,28,0.5284090909090909,0.26136363636363635,1
19438,108,42,79,53.2,5,13,38.5,19,25,76,8,36,44,25,8,5,16,23,0.5632911392405063,0.31645569620253167,1
19439,90,33,78,42.3,10,30,33.3,14,26,53.8,9,24,33,17,8,3,17,24,0.48717948717948717,0.3333333333333333,0
19440,125,47,99,47.5,11,27,40.7,20,23,87,9,35,44,24,10,3,19,22,0.5303030303030303,0.23232323232323232,0
19441,89,33,83,39.8,4,20,20,19,29,65.5,16,40,56,19,4,4,20,24,0.42168674698795183,0.3493975903614458,0
19442,108,44,90,48.9,10,22,45.5,10,15,66.7,14,26,40,21,9,7,17,21,0.5444444444444444,0.16666666666666666,0
19443,103,36,80,45,8,22,36.4,23,28,82.1,7,30,37,17,11,2,20,26,0.5,0.35,0
19444,96,38,87,43.7,3,9,33.3,17,22,77.3,11,39,50,25,10,8,8,22,0.4540229885057471,0.25287356321839083,1
19445,79,30,90,33.3,9,26,34.6,10,14,71.4,18,25,43,22,9,4,13,12,0.38333333333333336,0.15555555555555556,0
19446,97,38,72,52.8,3,8,37.5,18,25,72,11,37,48,26,12,6,20,24,0.5486111111111112,0.3472222222222222,1
19447,114,40,83,48.2,9,20,45,25,32,78.1,11,37,48,21,11,3,20,22,0.536144578313253,0.3855421686746988,1
19448,85,31,80,38.8,6,19,31.6,17,26,65.4,12,36,48,19,2,4,14,18,0.425,0.325,0
19449,116,41,89,46.1,8,20,40,26,30,86.7,16,28,44,26,8,6,14,15,0.5056179775280899,0.33707865168539325,1
19450,101,42,90,46.7,12,26,46.2,5,9,55.6,12,25,37,25,5,9,12,22,0.5333333333333333,0.1,1
19451,76,31,79,39.2,5,19,26.3,9,18,50,11,31,42,19,9,3,12,18,0.4240506329113924,0.22784810126582278,1
19452,91,31,76,40.8,4,16,25,25,30,83.3,10,31,41,13,4,8,14,15,0.4342105263157895,0.39473684210526316,0
19453,94,40,84,47.6,7,21,33.3,7,9,77.8,12,35,47,25,5,8,17,18,0.5178571428571429,0.10714285714285714,1
19454,73,25,85,29.4,7,20,35,16,25,64,17,23,40,18,13,4,17,21,0.3352941176470588,0.29411764705882354,0
19455,91,36,86,41.9,6,22,27.3,13,15,86.7,8,23,31,20,11,1,11,24,0.45348837209302323,0.1744186046511628,0
19456,84,32,81,39.5,6,18,33.3,14,16,87.5,15,27,42,16,7,6,15,22,0.43209876543209874,0.19753086419753085,0
19457,112,41,88,46.6,10,24,41.7,20,26,76.9,7,29,36,28,10,4,16,19,0.5227272727272727,0.29545454545454547,1
19458,74,29,71,40.8,8,20,40,8,10,80,6,39,45,16,7,4,19,20,0.4647887323943662,0.14084507042253522,0
19459,110,39,91,42.9,11,31,35.5,21,27,77.8,16,26,42,22,10,6,13,27,0.489010989010989,0.2967032967032967,0
19460,119,37,82,45.1,6,17,35.3,39,44,88.6,17,35,52,22,9,9,13,22,0.4878048780487805,0.5365853658536586,1
19461,108,41,88,46.6,6,24,25,20,29,69,11,40,51,23,11,3,21,27,0.5,0.32954545454545453,0
19462,104,39,80,48.8,10,23,43.5,16,18,88.9,11,36,47,28,4,5,17,18,0.55,0.225,1
19463,91,36,78,46.2,6,21,28.6,13,16,81.3,9,29,38,20,5,6,15,19,0.5,0.20512820512820512,1
19464,91,34,95,35.8,2,14,14.3,21,26,80.8,19,31,50,19,11,5,11,24,0.3684210526315789,0.2736842105263158,1
19465,97,36,73,49.3,8,24,33.3,17,21,81,9,29,38,22,8,1,17,30,0.547945205479452,0.2876712328767123,0
19466,102,38,71,53.5,5,16,31.3,21,33,63.6,8,22,30,27,6,3,16,23,0.5704225352112676,0.4647887323943662,1
19467,107,43,94,45.7,8,26,30.8,13,19,68.4,13,33,46,31,11,9,11,23,0.5,0.20212765957446807,0
19468,98,29,77,37.7,7,27,25.9,33,52,63.5,8,36,44,17,12,7,17,17,0.42207792207792205,0.6753246753246753,0
19469,99,36,92,39.1,16,35,45.7,11,15,73.3,13,34,47,26,8,6,24,36,0.4782608695652174,0.16304347826086957,1
19470,109,42,86,48.8,14,25,56,11,17,64.7,10,35,45,28,4,8,16,18,0.5697674418604651,0.19767441860465115,1
19471,109,36,72,50,13,23,56.5,24,26,92.3,9,32,41,25,3,4,14,18,0.5902777777777778,0.3611111111111111,1
19472,102,39,83,47,6,18,33.3,18,26,69.2,11,39,50,26,5,3,20,15,0.5060240963855421,0.3132530120481928,0
19473,98,40,82,48.8,5,16,31.3,13,17,76.5,7,44,51,21,7,4,15,17,0.5182926829268293,0.2073170731707317,1
19474,87,37,80,46.3,1,10,10,12,18,66.7,11,31,42,14,8,4,20,22,0.46875,0.225,0
19475,99,41,85,48.2,6,16,37.5,11,15,73.3,6,33,39,25,5,7,14,17,0.5176470588235295,0.17647058823529413,1
19476,90,36,95,37.9,3,19,15.8,15,21,71.4,15,36,51,20,9,5,13,19,0.39473684210526316,0.22105263157894736,0
19477,116,43,98,43.9,18,33,54.5,12,16,75,10,30,40,32,10,5,11,20,0.5306122448979592,0.16326530612244897,1
19478,97,36,86,41.9,7,18,38.9,18,21,85.7,17,35,52,21,9,7,14,24,0.45930232558139533,0.2441860465116279,1
19479,80,26,73,35.6,5,15,33.3,23,27,85.2,11,29,40,15,4,5,17,20,0.3904109589041096,0.3698630136986301,0
19480,92,36,73,49.3,3,15,20,17,30,56.7,10,27,37,24,5,8,8,19,0.5136986301369864,0.410958904109589,1
19481,104,38,85,44.7,12,28,42.9,16,22,72.7,12,27,39,20,10,2,9,21,0.5176470588235295,0.25882352941176473,0
19482,107,43,79,54.4,5,13,38.5,16,23,69.6,10,34,44,28,10,5,23,17,0.5759493670886076,0.2911392405063291,1
19483,93,36,85,42.4,9,23,39.1,12,14,85.7,11,25,36,17,12,2,21,16,0.4764705882352941,0.16470588235294117,0
19484,90,35,79,44.3,7,16,43.8,13,15,86.7,11,27,38,18,2,3,12,27,0.4873417721518987,0.189873417721519,0
19485,99,38,78,48.7,4,13,30.8,19,21,90.5,13,26,39,16,10,5,13,17,0.5128205128205128,0.2692307692307692,1
19486,97,40,89,44.9,7,20,35,10,14,71.4,10,32,42,22,5,4,14,18,0.4887640449438202,0.15730337078651685,1
19487,106,42,84,50,8,20,40,14,20,70,9,40,49,23,12,11,21,29,0.5476190476190477,0.23809523809523808,1
19488,84,34,71,47.9,4,15,26.7,12,14,85.7,7,22,29,17,5,5,18,20,0.5070422535211268,0.19718309859154928,0
19489,93,34,90,37.8,4,16,25,21,27,77.8,10,30,40,22,6,3,19,19,0.4,0.3,0
19490,96,42,85,49.4,7,19,36.8,5,9,55.6,5,38,43,14,7,5,18,17,0.5352941176470588,0.10588235294117647,0
19491,91,33,87,37.9,5,25,20,20,25,80,13,29,42,13,10,6,14,24,0.40804597701149425,0.28735632183908044,0
19492,104,39,78,50,12,25,48,14,22,63.6,7,34,41,25,10,4,15,20,0.5769230769230769,0.28205128205128205,1
19493,98,37,85,43.5,10,18,55.6,14,19,73.7,8,32,40,26,12,11,13,20,0.49411764705882355,0.2235294117647059,0
19494,105,39,81,48.1,8,22,36.4,19,26,73.1,9,27,36,26,11,7,14,15,0.5308641975308642,0.32098765432098764,1
19495,97,35,82,42.7,8,28,28.6,19,23,82.6,11,22,33,12,11,4,14,27,0.47560975609756095,0.2804878048780488,0
19496,104,40,78,51.3,4,11,36.4,20,32,62.5,11,28,39,23,11,3,15,27,0.5384615384615384,0.41025641025641024,1
19497,123,49,94,52.1,13,27,48.1,12,14,85.7,10,40,50,34,10,3,12,14,0.5904255319148937,0.14893617021276595,1
19498,94,35,83,42.2,9,19,47.4,15,20,75,10,35,45,22,4,4,22,23,0.4759036144578313,0.24096385542168675,0
19499,101,36,87,41.4,10,31,32.3,19,29,65.5,11,19,30,22,9,6,14,28,0.47126436781609193,0.3333333333333333,0
19500,88,31,82,37.8,4,18,22.2,22,30,73.3,19,28,47,17,6,3,20,24,0.4024390243902439,0.36585365853658536,0
19501,102,40,86,46.5,4,16,25,18,20,90,8,31,39,27,14,9,16,22,0.4883720930232558,0.23255813953488372,1
19502,116,41,75,54.7,6,22,27.3,28,34,82.4,10,37,47,17,6,3,20,27,0.5866666666666667,0.4533333333333333,1
19503,104,39,88,44.3,12,31,38.7,14,20,70,9,26,35,21,9,4,14,12,0.5113636363636364,0.22727272727272727,0
19504,100,35,80,43.8,10,31,32.3,20,21,95.2,10,29,39,22,10,4,18,26,0.5,0.2625,0
19505,102,30,71,42.3,8,21,38.1,34,42,81,16,35,51,17,9,5,22,25,0.4788732394366197,0.5915492957746479,1
19506,95,31,72,43.1,6,21,28.6,27,33,81.8,13,27,40,15,4,1,15,21,0.4722222222222222,0.4583333333333333,0
19507,99,38,73,52.1,9,21,42.9,14,23,60.9,4,41,45,26,6,9,18,21,0.5821917808219178,0.3150684931506849,1
19508,104,41,83,49.4,10,23,43.5,12,14,85.7,10,28,38,31,7,4,11,27,0.5542168674698795,0.1686746987951807,1
19509,118,41,82,50,7,25,28,29,43,67.4,13,33,46,21,7,3,15,22,0.5426829268292683,0.524390243902439,0
19510,92,34,94,36.2,5,28,17.9,19,24,79.2,12,31,43,21,16,5,17,15,0.3882978723404255,0.2553191489361702,0
19511,93,39,85,45.9,5,16,31.3,10,11,90.9,11,38,49,22,10,12,23,24,0.48823529411764705,0.12941176470588237,1
19512,95,36,74,48.6,5,15,33.3,18,22,81.8,9,27,36,23,6,2,18,19,0.5202702702702703,0.2972972972972973,1
19513,88,33,70,47.1,7,20,35,15,18,83.3,4,28,32,14,9,6,17,21,0.5214285714285715,0.2571428571428571,0
19514,110,41,92,44.6,15,38,39.5,13,20,65,13,41,54,28,18,7,22,24,0.5271739130434783,0.21739130434782608,1
19515,90,31,88,35.2,5,25,20,23,37,62.2,14,38,52,19,9,3,24,18,0.3806818181818182,0.42045454545454547,0
19516,137,49,94,52.1,15,38,39.5,24,28,85.7,9,29,38,33,7,7,10,29,0.601063829787234,0.2978723404255319,1
19517,103,40,90,44.4,9,22,40.9,14,26,53.8,10,42,52,26,9,3,11,22,0.49444444444444446,0.28888888888888886,0
19518,96,32,80,40,14,37,37.8,18,22,81.8,12,31,43,21,11,3,23,23,0.4875,0.275,0
19519,103,37,70,52.9,11,27,40.7,18,27,66.7,8,24,32,32,9,6,16,18,0.6071428571428571,0.38571428571428573,1
19520,105,38,89,42.7,9,25,36,20,24,83.3,6,47,53,27,5,7,13,24,0.47752808988764045,0.2696629213483146,1
19521,86,34,89,38.2,4,17,23.5,14,15,93.3,11,31,42,23,5,8,12,23,0.4044943820224719,0.16853932584269662,0
19522,109,35,79,44.3,10,27,37,29,38,76.3,10,33,43,23,9,1,12,16,0.5063291139240507,0.4810126582278481,1
19523,100,40,89,44.9,9,32,28.1,11,13,84.6,14,35,49,21,7,3,16,26,0.5,0.14606741573033707,0
19524,77,31,74,41.9,3,16,18.8,12,12,100,8,29,37,15,15,3,23,22,0.4391891891891892,0.16216216216216217,0
19525,107,42,89,47.2,7,17,41.2,16,22,72.7,13,41,54,19,7,4,15,19,0.5112359550561798,0.24719101123595505,1
19526,87,34,76,44.7,2,13,15.4,17,29,58.6,15,29,44,16,15,7,21,15,0.4605263157894737,0.3815789473684211,1
19527,93,35,82,42.7,12,30,40,11,16,68.8,17,24,41,22,8,2,20,26,0.5,0.1951219512195122,0
19528,103,35,82,42.7,2,18,11.1,31,37,83.8,10,31,41,20,8,4,15,22,0.43902439024390244,0.45121951219512196,1
19529,90,37,84,44,6,17,35.3,10,18,55.6,6,32,38,25,7,5,13,26,0.47619047619047616,0.21428571428571427,0
19530,105,47,94,50,6,12,50,5,8,62.5,12,23,35,24,6,2,12,25,0.5319148936170213,0.0851063829787234,0
19531,104,34,67,50.7,9,22,40.9,27,35,77.1,9,31,40,16,6,7,18,23,0.5746268656716418,0.5223880597014925,1
19532,111,32,80,40,7,19,36.8,40,46,87,14,31,45,18,12,4,11,20,0.44375,0.575,1
19533,84,30,80,37.5,3,21,14.3,21,36,58.3,14,27,41,13,8,4,13,22,0.39375,0.45,0
19534,98,39,76,51.3,11,27,40.7,9,12,75,5,39,44,28,8,7,18,22,0.5855263157894737,0.15789473684210525,1
19535,89,32,77,41.6,10,28,35.7,15,20,75,10,41,51,24,6,6,20,16,0.4805194805194805,0.2597402597402597,1
19536,87,30,87,34.5,6,26,23.1,21,24,87.5,16,32,48,16,9,1,14,18,0.3793103448275862,0.27586206896551724,0
19537,104,42,93,45.2,3,14,21.4,17,19,89.5,17,34,51,28,8,5,18,14,0.46774193548387094,0.20430107526881722,0
19538,74,29,83,34.9,3,15,20,13,15,86.7,6,31,37,11,15,1,16,25,0.3674698795180723,0.18072289156626506,0
19539,99,37,87,42.5,3,16,18.8,22,26,84.6,17,34,51,20,6,2,17,34,0.4425287356321839,0.2988505747126437,0
19540,115,45,81,55.6,8,20,40,17,19,89.5,7,32,39,29,3,7,16,15,0.6049382716049383,0.2345679012345679,1
19541,105,37,75,49.3,7,13,53.8,24,28,85.7,8,35,43,30,10,18,17,26,0.54,0.37333333333333335,1
19542,97,31,78,39.7,7,23,30.4,28,38,73.7,18,42,60,19,6,0,17,22,0.4423076923076923,0.48717948717948717,1
19543,93,34,81,42,4,22,18.2,21,27,77.8,15,24,39,12,9,6,15,25,0.4444444444444444,0.3333333333333333,0
19544,107,42,86,48.8,11,22,50,12,18,66.7,10,29,39,24,8,6,15,18,0.5523255813953488,0.20930232558139536,1
19545,105,35,84,41.7,6,15,40,29,34,85.3,17,24,41,18,10,7,7,24,0.4523809523809524,0.40476190476190477,1
19546,84,32,84,38.1,4,18,22.2,16,22,72.7,11,31,42,14,9,1,17,29,0.40476190476190477,0.2619047619047619,0
19547,113,44,103,42.7,14,22,63.6,11,15,73.3,16,39,55,25,3,5,7,25,0.49514563106796117,0.14563106796116504,1
19548,87,31,83,37.3,6,22,27.3,19,24,79.2,16,30,46,15,10,10,16,24,0.40963855421686746,0.2891566265060241,1
19549,111,40,77,51.9,6,18,33.3,25,30,83.3,6,32,38,25,13,4,20,21,0.5584415584415584,0.38961038961038963,1
19550,98,36,99,36.4,6,18,33.3,20,34,58.8,20,35,55,14,6,5,4,19,0.3939393939393939,0.3434343434343434,0
19551,113,34,73,46.6,11,29,37.9,34,51,66.7,13,38,51,17,11,4,22,20,0.541095890410959,0.6986301369863014,1
19552,105,38,100,38,9,27,33.3,20,25,80,16,27,43,20,9,7,14,37,0.425,0.25,0
19553,102,41,94,43.6,9,26,34.6,11,17,64.7,15,31,46,23,14,6,17,16,0.48404255319148937,0.18085106382978725,0
19554,84,31,85,36.5,5,17,29.4,17,27,63,22,31,53,20,3,1,20,20,0.3941176470588235,0.3176470588235294,0
19555,95,40,88,45.5,7,23,30.4,8,14,57.1,10,32,42,15,5,6,12,25,0.4943181818181818,0.1590909090909091,0
19556,102,36,77,46.8,10,23,43.5,20,31,64.5,7,30,37,24,7,3,13,12,0.5324675324675324,0.4025974025974026,1
19557,108,42,89,47.2,7,21,33.3,17,24,70.8,15,26,41,21,10,6,19,26,0.5112359550561798,0.2696629213483146,0
19558,109,48,94,51.1,6,23,26.1,7,14,50,9,37,46,26,8,6,19,17,0.5425531914893617,0.14893617021276595,1
19559,110,39,70,55.7,11,22,50,21,27,77.8,5,39,44,22,11,7,18,19,0.6357142857142857,0.38571428571428573,1
19560,100,33,77,42.9,8,20,40,26,33,78.8,9,35,44,21,14,2,15,21,0.4805194805194805,0.42857142857142855,1
19561,90,32,92,34.8,6,12,50,20,26,76.9,17,27,44,16,7,5,12,21,0.3804347826086957,0.2826086956521739,0
19562,98,34,76,44.7,4,16,25,26,38,68.4,18,34,52,13,5,7,17,29,0.47368421052631576,0.5,0
19563,85,30,82,36.6,8,27,29.6,17,24,70.8,8,38,46,22,4,7,12,19,0.4146341463414634,0.2926829268292683,0
19564,100,32,67,47.8,7,14,50,29,36,80.6,4,26,30,24,10,2,15,29,0.5298507462686567,0.5373134328358209,0
19565,81,29,83,34.9,7,31,22.6,16,19,84.2,14,28,42,16,5,6,21,28,0.39156626506024095,0.2289156626506024,0
19566,110,35,70,50,12,24,50,28,34,82.4,10,29,39,26,4,5,15,29,0.5857142857142857,0.4857142857142857,1
19567,101,36,79,45.6,6,17,35.3,23,32,71.9,10,25,35,21,7,5,9,27,0.4936708860759494,0.4050632911392405,0
19568,91,38,94,40.4,5,21,23.8,10,14,71.4,12,38,50,20,7,0,12,18,0.4308510638297872,0.14893617021276595,1
19569,101,33,68,48.5,8,16,50,27,39,69.2,7,33,40,21,5,5,18,29,0.5441176470588235,0.5735294117647058,1
19570,90,33,73,45.2,3,12,25,21,34,61.8,5,32,37,21,7,8,15,20,0.4726027397260274,0.4657534246575342,1
19571,115,40,76,52.6,12,21,57.1,23,33,69.7,10,23,33,26,7,2,24,35,0.6052631578947368,0.4342105263157895,0
19572,82,31,76,40.8,3,16,18.8,17,19,89.5,13,35,48,20,5,3,18,16,0.4276315789473684,0.25,1
19573,126,42,85,49.4,9,28,32.1,33,50,66,16,28,44,27,15,4,18,30,0.5470588235294118,0.5882352941176471,1
19574,81,31,86,36,9,24,37.5,10,14,71.4,13,29,42,20,12,8,15,24,0.4127906976744186,0.16279069767441862,0
19575,98,36,79,45.6,6,22,27.3,20,30,66.7,10,34,44,25,6,5,22,28,0.4936708860759494,0.379746835443038,0
19576,87,32,66,48.5,3,13,23.1,20,29,69,7,26,33,15,10,7,22,27,0.5075757575757576,0.4393939393939394,0
19577,98,35,84,41.7,5,15,33.3,23,34,67.6,16,32,48,21,7,3,11,20,0.44642857142857145,0.40476190476190477,1
19578,110,42,85,49.4,16,40,40,10,13,76.9,7,24,31,30,7,0,19,25,0.5882352941176471,0.15294117647058825,0
19579,93,38,86,44.2,5,17,29.4,12,23,52.2,19,29,48,15,9,6,17,25,0.47093023255813954,0.26744186046511625,1
19580,94,39,93,41.9,8,15,53.3,8,15,53.3,11,33,44,24,6,3,14,15,0.46236559139784944,0.16129032258064516,0
19581,91,33,81,40.7,8,26,30.8,17,24,70.8,11,28,39,19,5,5,13,14,0.4567901234567901,0.2962962962962963,0
19582,101,40,76,52.6,11,20,55,10,16,62.5,4,36,40,25,3,6,15,18,0.5986842105263158,0.21052631578947367,1
19583,90,36,71,50.7,3,13,23.1,15,17,88.2,6,28,34,17,12,6,22,16,0.528169014084507,0.23943661971830985,1
19584,90,33,81,40.7,8,21,38.1,16,23,69.6,11,30,41,13,8,7,14,26,0.4567901234567901,0.2839506172839506,1
19585,88,34,79,43,5,15,33.3,15,17,88.2,8,33,41,19,3,11,18,21,0.4620253164556962,0.21518987341772153,0
19586,90,34,85,40,5,11,45.5,17,21,81,15,28,43,17,7,5,15,29,0.4294117647058823,0.24705882352941178,0
19587,94,33,82,40.2,9,24,37.5,19,24,79.2,9,28,37,24,8,8,15,27,0.4573170731707317,0.2926829268292683,0
19588,95,30,70,42.9,10,23,43.5,25,30,83.3,6,31,37,19,5,12,16,18,0.5,0.42857142857142855,1
19589,125,46,86,53.5,15,27,55.6,18,23,78.3,7,41,48,34,8,9,15,22,0.622093023255814,0.26744186046511625,1
19590,83,33,90,36.7,4,10,40,13,20,65,12,25,37,14,8,6,7,21,0.3888888888888889,0.2222222222222222,0
19591,118,44,77,57.1,11,24,45.8,19,24,79.2,7,35,42,31,7,2,20,22,0.6428571428571429,0.3116883116883117,1
19592,101,33,81,40.7,6,19,31.6,29,33,87.9,10,35,45,9,15,4,13,24,0.4444444444444444,0.4074074074074074,1
19593,114,43,80,53.8,8,21,38.1,20,24,83.3,8,32,40,24,16,1,18,21,0.5875,0.3,1
19594,104,43,83,51.8,4,19,21.1,14,18,77.8,11,36,47,18,8,5,15,17,0.5421686746987951,0.21686746987951808,1
19595,96,36,76,47.4,9,25,36,15,24,62.5,14,40,54,17,4,6,18,16,0.5328947368421053,0.3157894736842105,1
