,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
49,85.7,0.4659090909090909,0.3181818181818182,0.3181818181818182,0.5,0.02564102564102564,1.5,79.4,0.532051282051282,0.358974358974359,0.4358974358974359,0.5,0.011363636363636364,1.125,-4
50,75.0,0.50625,0.3875,0.4,0.4024390243902439,0.0449438202247191,2.2,89.5,0.5393258426966292,0.34831460674157305,0.21348314606741567,0.5975609756097561,0.025,2.076923076923077,-8
51,77.3,0.4602272727272727,0.45454545454545453,0.25,0.4731182795698925,0.044444444444444446,1.6428571428571428,95.7,0.4944444444444445,0.3888888888888889,0.25555555555555554,0.5268817204301075,0.09090909090909091,1.3333333333333333,-13
52,76.9,0.46296296296296297,0.4074074074074074,0.16049382716049382,0.43037974683544306,0.02666666666666667,1.1764705882352942,88.9,0.6066666666666667,0.37333333333333335,0.24,0.569620253164557,0.07407407407407407,1.6428571428571428,-22
53,77.4,0.4666666666666667,0.4222222222222222,0.34444444444444444,0.422680412371134,0.045454545454545456,1.6428571428571428,76.2,0.5454545454545454,0.29545454545454547,0.23863636363636365,0.5773195876288659,0.08888888888888889,1.3157894736842106,-4
54,75.0,0.4427083333333333,0.375,0.25,0.4631578947368421,0.06976744186046512,2.3333333333333335,87.5,0.5697674418604651,0.4418604651162791,0.2790697674418605,0.5368421052631579,0.0625,1.6,-16
55,75.0,0.5,0.21518987341772153,0.4050632911392405,0.5054945054945055,0.0449438202247191,2.5555555555555554,91.7,0.5337078651685393,0.34831460674157305,0.2696629213483146,0.4945054945054945,0.02531645569620253,3.5714285714285716,-14
56,65.8,0.4935064935064935,0.5324675324675324,0.4935064935064935,0.48,0.12790697674418605,1.5,67.6,0.4709302325581395,0.5232558139534884,0.3953488372093023,0.52,0.05194805194805195,1.4615384615384615,-3
57,73.9,0.4876543209876543,0.37037037037037035,0.2839506172839506,0.47058823529411764,0.04938271604938271,2.2222222222222223,59.1,0.5617283950617284,0.41975308641975306,0.2716049382716049,0.5294117647058824,0.04938271604938271,1.7692307692307692,-8
58,79.5,0.577922077922078,0.37662337662337664,0.5064935064935064,0.47435897435897434,0.060240963855421686,1.8,75.0,0.5421686746987951,0.37349397590361444,0.2891566265060241,0.5256410256410257,0.012987012987012988,1.0,12
59,95.7,0.44375,0.55,0.2875,0.49411764705882355,0.05747126436781609,1.1875,90.0,0.5114942528735632,0.3218390804597701,0.11494252873563215,0.5058823529411764,0.0375,2.0,-5
60,82.9,0.4479166666666667,0.40625,0.3645833333333333,0.44329896907216493,0.02127659574468085,0.8,85.7,0.5372340425531915,0.2872340425531915,0.3723404255319149,0.5567010309278351,0.052083333333333336,1.625,-16
61,82.4,0.4095744680851064,0.3404255319148936,0.3617021276595745,0.46236559139784944,0.021505376344086023,1.75,83.3,0.6290322580645161,0.3763440860215054,0.1935483870967742,0.5376344086021505,0.11702127659574468,2.9166666666666665,-27
62,71.9,0.5337078651685393,0.20224719101123595,0.3595505617977528,0.5487804878048781,0.024691358024691357,4.0,52.9,0.6111111111111112,0.35802469135802467,0.20987654320987653,0.45121951219512196,0.011235955056179775,2.3846153846153846,10
63,88.9,0.5416666666666666,0.3333333333333333,0.10714285714285714,0.5714285714285714,0.06172839506172839,1.5714285714285714,60.0,0.5246913580246914,0.41975308641975306,0.12345679012345676,0.42857142857142855,0.03571428571428571,2.090909090909091,8
64,83.3,0.58125,0.525,0.375,0.48936170212765956,0.09183673469387756,0.9444444444444444,66.7,0.4387755102040816,0.3877551020408163,0.1836734693877551,0.5106382978723404,0.0375,2.25,20
65,71.4,0.5833333333333334,0.28888888888888886,0.2333333333333333,0.5567010309278351,0.1111111111111111,2.6666666666666665,76.5,0.4343434343434344,0.36363636363636365,0.1717171717171717,0.44329896907216493,0.07777777777777778,2.875,21
66,69.2,0.5393258426966292,0.2696629213483146,0.2921348314606741,0.45054945054945056,0.023255813953488372,5.8,88.0,0.4825581395348838,0.20930232558139536,0.2906976744186047,0.5494505494505495,0.033707865168539325,2.0,9
67,81.0,0.5388888888888889,0.35555555555555557,0.2333333333333333,0.4835164835164835,0.06976744186046512,1.4166666666666667,67.9,0.43604651162790703,0.32558139534883723,0.32558139534883723,0.5164835164835165,0.06666666666666667,1.3125,20
68,94.1,0.5459770114942529,0.40229885057471265,0.19540229885057472,0.4827586206896552,0.06172839506172839,3.5714285714285716,54.2,0.4259259259259259,0.41975308641975306,0.2962962962962963,0.5172413793103449,0.04597701149425287,1.0,29
69,88.9,0.6066666666666667,0.37333333333333335,0.6,0.5277777777777778,0.07058823529411765,1.4090909090909092,80.6,0.6470588235294118,0.36470588235294116,0.3647058823529412,0.4722222222222222,0.013333333333333334,1.7894736842105263,-4
70,81.3,0.6071428571428571,0.23469387755102042,0.32653061224489793,0.6049382716049383,0.03333333333333333,2.4166666666666665,75.9,0.5611111111111111,0.4,0.32222222222222224,0.3950617283950617,0.02040816326530612,1.4285714285714286,22
71,81.8,0.42857142857142855,0.36363636363636365,0.2857142857142857,0.5670103092783505,0.023809523809523808,1.0588235294117647,57.1,0.3690476190476191,0.32142857142857145,0.25,0.4329896907216495,0.06493506493506493,1.6923076923076923,10
72,91.7,0.5842105263157895,0.43157894736842106,0.1263157894736842,0.5060240963855421,0.07792207792207792,2.5,85.2,0.43506493506493504,0.35064935064935066,0.35064935064935066,0.4939759036144578,0.021052631578947368,0.9444444444444444,32
73,69.2,0.5722222222222222,0.4777777777777778,0.2888888888888889,0.54,0.08695652173913043,3.1,61.5,0.4239130434782609,0.29347826086956524,0.14130434782608695,0.46,0.022222222222222223,1.6923076923076923,35
74,77.8,0.4825581395348838,0.29069767441860467,0.313953488372093,0.4948453608247423,0.0967741935483871,0.7777777777777778,87.0,0.4247311827956989,0.3548387096774194,0.24731182795698925,0.5051546391752577,0.046511627906976744,1.125,5
75,66.7,0.4545454545454545,0.3181818181818182,0.2727272727272727,0.4946236559139785,0.03614457831325301,2.5,70.0,0.5240963855421686,0.18072289156626506,0.24096385542168675,0.5053763440860215,0.045454545454545456,1.8181818181818181,-5
76,85.0,0.5652173913043478,0.32608695652173914,0.21739130434782608,0.574468085106383,0.14736842105263157,1.4761904761904763,77.3,0.4578947368421053,0.3157894736842105,0.23157894736842105,0.425531914893617,0.07608695652173914,1.5,17
77,69.0,0.4244186046511628,0.29069767441860467,0.4883720930232558,0.5263157894736842,0.125,1.5384615384615385,92.3,0.4943181818181818,0.29545454545454547,0.2954545454545455,0.47368421052631576,0.023255813953488372,1.3636363636363635,-9
78,64.3,0.5227272727272727,0.4090909090909091,0.1590909090909091,0.4838709677419355,0.044444444444444446,1.9166666666666667,90.0,0.4777777777777778,0.32222222222222224,0.2222222222222222,0.5161290322580645,0.045454545454545456,1.7272727272727273,-3
79,81.6,0.5,0.39805825242718446,0.36893203883495146,0.5865384615384616,0.07142857142857142,1.7058823529411764,84.6,0.5204081632653061,0.30612244897959184,0.3979591836734694,0.41346153846153844,0.06796116504854369,2.75,-1
80,85.7,0.4692982456140351,0.5087719298245614,0.06140350877192983,0.5573770491803278,0.030612244897959183,2.4166666666666665,66.7,0.42857142857142855,0.41836734693877553,0.15306122448979592,0.4426229508196721,0.03508771929824561,1.5714285714285714,19
81,88.9,0.5769230769230769,0.3717948717948718,0.3461538461538461,0.4507042253521127,0.045454545454545456,2.625,75.0,0.6079545454545454,0.3409090909090909,0.2272727272727273,0.5492957746478874,0.02564102564102564,4.0,-8
82,64.7,0.5057471264367817,0.3793103448275862,0.19540229885057472,0.5638297872340425,0.04395604395604396,1.9166666666666667,66.7,0.5,0.3516483516483517,0.06593406593406594,0.43617021276595747,0.0,2.4,4
83,76.7,0.5660377358490566,0.2641509433962264,0.2830188679245283,0.47706422018348627,0.04716981132075472,2.8333333333333335,87.9,0.5094339622641509,0.330188679245283,0.3113207547169811,0.5229357798165137,0.10377358490566038,1.8235294117647058,6
84,83.3,0.5969387755102041,0.46938775510204084,0.1836734693877551,0.5568181818181818,0.0,2.272727272727273,85.7,0.5706521739130435,0.32608695652173914,0.15217391304347827,0.4431818181818182,0.05102040816326531,2.2857142857142856,15
85,71.4,0.505,0.46,0.21,0.5,0.010101010101010102,1.9285714285714286,61.5,0.6010101010101011,0.5454545454545454,0.13131313131313133,0.5,0.03,3.3333333333333335,-11
86,72.0,0.461038961038961,0.38961038961038963,0.3246753246753247,0.3707865168539326,0.058823529411764705,2.090909090909091,95.0,0.5647058823529412,0.38823529411764707,0.2352941176470588,0.6292134831460674,0.025974025974025976,1.9230769230769231,-26
87,60.0,0.6236559139784946,0.27956989247311825,0.16129032258064516,0.5465116279069767,0.10526315789473684,5.0,66.7,0.5210526315789473,0.25263157894736843,0.15789473684210525,0.45348837209302323,0.03225806451612903,3.0,16
88,72.7,0.6593406593406593,0.26373626373626374,0.24175824175824176,0.5569620253164557,0.020833333333333332,1.5833333333333333,81.3,0.6145833333333334,0.4479166666666667,0.16666666666666666,0.4430379746835443,0.01098901098901099,2.5,5
89,83.3,0.5113636363636364,0.2727272727272727,0.20454545454545456,0.5578947368421052,0.02197802197802198,2.2,75.0,0.46703296703296704,0.4065934065934066,0.13186813186813187,0.4421052631578947,0.045454545454545456,3.857142857142857,11
90,65.5,0.4036144578313253,0.26506024096385544,0.3493975903614458,0.45045045045045046,0.043010752688172046,2.0,61.5,0.4731182795698925,0.43010752688172044,0.13978494623655913,0.5495495495495496,0.12048192771084337,1.8888888888888888,-10
91,75.0,0.5112359550561798,0.33707865168539325,0.0898876404494382,0.5256410256410257,0.02564102564102564,1.7142857142857142,70.6,0.7179487179487181,0.5641025641025641,0.21794871794871795,0.47435897435897434,0.07865168539325842,3.5,-27
92,81.5,0.5384615384615384,0.43956043956043955,0.2967032967032967,0.6274509803921569,0.06818181818181818,1.3333333333333333,71.4,0.5056818181818182,0.3977272727272727,0.3181818181818182,0.37254901960784315,0.06593406593406594,1.5,11
93,71.4,0.4545454545454545,0.38636363636363635,0.3181818181818182,0.4819277108433735,0.057971014492753624,1.7777777777777777,81.0,0.5507246376811594,0.34782608695652173,0.3043478260869565,0.5180722891566265,0.06818181818181818,0.9047619047619048,7
94,64.7,0.4787234042553192,0.30851063829787234,0.18085106382978725,0.53125,0.06666666666666667,1.7058823529411764,86.4,0.4722222222222222,0.4111111111111111,0.24444444444444444,0.46875,0.10638297872340426,1.5,-3
95,73.9,0.603448275862069,0.3103448275862069,0.26436781609195403,0.4888888888888889,0.10204081632653061,2.0714285714285716,87.5,0.4336734693877551,0.25510204081632654,0.16326530612244894,0.5111111111111111,0.0,1.5714285714285714,23
96,78.6,0.489010989010989,0.46153846153846156,0.15384615384615385,0.39325842696629215,0.10227272727272728,2.1666666666666665,70.6,0.6136363636363636,0.42045454545454547,0.19318181818181812,0.6067415730337079,0.054945054945054944,1.3333333333333333,-20
97,60.0,0.4898989898989899,0.3333333333333333,0.101010101010101,0.42,0.011235955056179775,2.9,66.7,0.5505617977528089,0.33707865168539325,0.2359550561797753,0.58,0.030303030303030304,1.7857142857142858,-9
98,80.0,0.5,0.4270833333333333,0.2083333333333333,0.5714285714285714,0.022727272727272728,1.6666666666666667,85.0,0.5340909090909091,0.6022727272727273,0.2272727272727273,0.42857142857142855,0.07291666666666667,1.6363636363636365,1
99,76.5,0.5897435897435898,0.34615384615384615,0.4358974358974359,0.6075949367088608,0.056818181818181816,1.6,63.6,0.5340909090909091,0.2840909090909091,0.25,0.3924050632911392,0.038461538461538464,3.4285714285714284,10
100,77.8,0.4948453608247423,0.4020618556701031,0.1855670103092784,0.5370370370370371,0.030303030303030304,1.8666666666666667,47.8,0.5303030303030303,0.4444444444444444,0.2323232323232323,0.46296296296296297,0.030927835051546393,5.4,-6
101,85.7,0.5393258426966292,0.34831460674157305,0.15730337078651685,0.4642857142857143,0.044444444444444446,2.1538461538461537,100.0,0.5222222222222223,0.36666666666666664,0.24444444444444444,0.5357142857142857,0.07865168539325842,2.0714285714285716,-8
102,74.1,0.4430379746835443,0.3670886075949367,0.34177215189873417,0.4166666666666667,0.012195121951219513,0.9411764705882353,77.3,0.5792682926829268,0.2682926829268293,0.2682926829268293,0.5833333333333334,0.06329113924050633,1.5,-22
103,86.7,0.4239130434782609,0.44565217391304346,0.16304347826086954,0.5555555555555556,0.07954545454545454,2.2222222222222223,78.3,0.4886363636363637,0.3522727272727273,0.26136363636363635,0.4444444444444444,0.03260869565217391,4.6,-13
104,86.7,0.6082474226804123,0.38144329896907214,0.15463917525773194,0.5517241379310345,0.10126582278481013,3.7777777777777777,62.1,0.5443037974683544,0.24050632911392406,0.3670886075949367,0.4482758620689655,0.041237113402061855,1.3,27
105,76.2,0.665,0.57,0.21,0.5531914893617021,0.053763440860215055,3.7777777777777777,76.2,0.521505376344086,0.3655913978494624,0.2258064516129032,0.44680851063829785,0.0,2.0,36
106,57.1,0.5411764705882353,0.3176470588235294,0.08235294117647059,0.38823529411764707,0.03409090909090909,2.076923076923077,77.3,0.5170454545454546,0.4090909090909091,0.25,0.611764705882353,0.047058823529411764,1.5333333333333334,-12
107,66.7,0.5561797752808989,0.2808988764044944,0.2359550561797753,0.5833333333333334,0.05952380952380952,1.75,71.4,0.5297619047619048,0.5,0.3333333333333333,0.4166666666666667,0.0449438202247191,2.272727272727273,4
108,85.7,0.5255102040816326,0.4489795918367347,0.2857142857142857,0.5096153846153846,0.04081632653061224,4.571428571428571,79.4,0.5204081632653061,0.41836734693877553,0.3469387755102041,0.49038461538461536,0.05102040816326531,5.166666666666667,-2
109,76.5,0.489010989010989,0.45054945054945056,0.3736263736263736,0.5596330275229358,0.1,1.3571428571428572,52.6,0.485,0.45,0.19,0.44036697247706424,0.03296703296703297,2.272727272727273,8
110,82.8,0.6,0.27058823529411763,0.3411764705882353,0.41025641025641024,0.05434782608695652,2.230769230769231,84.6,0.5978260869565217,0.3695652173913043,0.2826086956521739,0.5897435897435898,0.047058823529411764,2.076923076923077,-6
111,73.7,0.61875,0.425,0.2375,0.46236559139784944,0.08737864077669903,1.6,77.8,0.4660194174757282,0.3300970873786408,0.17475728155339804,0.5376344086021505,0.05,3.0,3
112,82.8,0.5112359550561798,0.3146067415730337,0.3258426966292135,0.58,0.05263157894736842,1.375,55.0,0.5105263157894737,0.3473684210526316,0.21052631578947367,0.42,0.0449438202247191,2.4,7
113,76.5,0.5321100917431193,0.3669724770642202,0.1559633027522936,0.46078431372549017,0.039603960396039604,4.5,83.3,0.6089108910891089,0.4158415841584158,0.1188118811881188,0.5392156862745098,0.10091743119266056,1.8666666666666667,-4
114,85.2,0.5402298850574713,0.47126436781609193,0.3103448275862069,0.46078431372549017,0.05,2.3636363636363638,73.7,0.475,0.34,0.19,0.5392156862745098,0.022988505747126436,2.4545454545454546,8
115,80.0,0.4719101123595506,0.2808988764044944,0.16853932584269662,0.41304347826086957,0.03409090909090909,2.75,57.7,0.5738636363636364,0.3068181818181818,0.2954545454545455,0.5869565217391305,0.056179775280898875,2.5,-20
116,66.7,0.6477272727272727,0.38636363636363635,0.23863636363636365,0.5,0.041237113402061855,2.0,78.3,0.5927835051546392,0.4639175257731959,0.2371134020618557,0.5,0.0,2.5,-5
117,85.7,0.5372340425531915,0.4148936170212766,0.14893617021276595,0.4819277108433735,0.025,4.666666666666667,80.0,0.59375,0.325,0.25,0.5180722891566265,0.05319148936170213,1.9285714285714286,2
118,61.9,0.515625,0.4895833333333333,0.21875,0.45652173913043476,0.041666666666666664,3.111111111111111,87.5,0.5625,0.4270833333333333,0.16666666666666666,0.5434782608695652,0.020833333333333332,3.0,-10
119,89.7,0.5535714285714286,0.32142857142857145,0.34523809523809523,0.4936708860759494,0.046511627906976744,3.0,80.0,0.5465116279069767,0.3372093023255814,0.2325581395348837,0.5063291139240507,0.023809523809523808,1.7142857142857142,9
120,100.0,0.6436781609195402,0.42528735632183906,0.09195402298850576,0.4418604651162791,0.08247422680412371,2.230769230769231,91.3,0.4793814432989691,0.30927835051546393,0.2371134020618557,0.5581395348837209,0.011494252873563218,4.2,6
