,DATE,MATCHUP,MIN,H_TEAM,A_TEAM,H_FGPct,H_ThreePPct,H_FTPct,H_EFGPct,H_FTR,H_TOVPct,H_DREBPct,H_OREBPct,H_REBPct,H_BLKPct,H_ASTRatio,H_AST_TOV_Ratio,A_FGPct,A_ThreePPct,A_FTPct,A_EFGPct,A_FTR,A_TOVPct,A_DREBPct,A_OREBPct,A_REBPct,A_BLKPct,A_ASTRatio,A_AST_TOV_Ratio,Target
3200,2/25/17,SAC vs. CHA,239,SAC,CHA,39.2,39.3,80.0,0.4620253164556962,0.18987341772151894,14.056224899598394,0.7111111111111111,0.1956521739130435,0.45054945054945056,0.07058823529411765,0.15306122448979592,1.2857142857142858,40.0,36.8,94.4,0.4823529411764706,0.21176470588235294,9.71628449280995,0.8043478260869565,0.28888888888888886,0.5494505494505495,0.0379746835443038,0.20167545764815387,2.6,0
3201,2/24/17,ATL vs. MIA,240,ATL,MIA,38.0,30.0,66.7,0.4177215189873418,0.4556962025316456,9.538344143456696,0.7115384615384616,0.1702127659574468,0.45454545454545453,0.06060606060606061,0.11780545270952542,1.4,40.4,45.9,84.6,0.4898989898989899,0.13131313131313133,10.28101439342015,0.8297872340425532,0.28846153846153844,0.5454545454545454,0.06329113924050633,0.2044711014176663,2.5,0
3202,2/24/17,CHI vs. PHX,266,CHI,PHX,46.9,46.2,77.4,0.5306122448979592,0.3163265306122449,9.705596894208997,0.813953488372093,0.2391304347826087,0.5168539325842697,0.043010752688172046,0.20046559751681325,2.5833333333333335,52.7,33.3,60.0,0.5698924731182796,0.26881720430107525,14.754098360655734,0.7608695652173914,0.18604651162790697,0.48314606741573035,0.061224489795918366,0.18120805369127516,1.5,1
3203,2/24/17,DEN vs. BKN,242,DEN,BKN,50.5,45.2,70.8,0.5773195876288659,0.24742268041237114,10.783012607830123,0.851063829787234,0.2391304347826087,0.5483870967741935,0.024096385542168676,0.2097535395909806,2.4615384615384617,49.4,33.3,54.8,0.5542168674698795,0.3734939759036144,16.430300933932894,0.7608695652173914,0.14893617021276595,0.45161290322580644,0.041237113402061855,0.18928771733034214,1.4210526315789473,1
3204,2/24/17,IND vs. MEM,241,IND,MEM,51.3,42.3,100.0,0.5833333333333334,0.14102564102564102,16.187778227438287,0.7777777777777778,0.22857142857142856,0.5617977528089888,0.08333333333333333,0.18877216021011162,1.4375,41.7,33.3,56.5,0.4702380952380952,0.27380952380952384,10.464231354642315,0.7714285714285715,0.2222222222222222,0.43820224719101125,0.0641025641025641,0.159846547314578,1.8181818181818181,1
3205,2/24/17,LAC vs. SAS,240,LAC,SAS,44.3,30.4,83.3,0.4873417721518987,0.3037974683544304,11.815675462780625,0.6511627906976745,0.18181818181818182,0.41379310344827586,0.024390243902439025,0.15055202408832385,1.5,42.7,34.6,86.7,0.4817073170731707,0.36585365853658536,12.01478743068392,0.8181818181818182,0.3488372093023256,0.5862068965517241,0.08860759493670886,0.1753048780487805,1.7692307692307692,0
3206,2/24/17,MIL vs. UTA,238,MIL,UTA,43.2,38.9,82.8,0.4797297297297297,0.3918918918918919,14.740566037735848,0.7352941176470589,0.23809523809523808,0.4605263157894737,0.013513513513513514,0.12846865364850976,1.0,50.0,34.8,90.0,0.5540540540540541,0.40540540540540543,13.83399209486166,0.7619047619047619,0.2647058823529412,0.5394736842105263,0.06756756756756757,0.18518518518518517,1.6428571428571428,0
3207,2/24/17,MIN vs. DAL,239,MIN,DAL,52.6,38.5,71.4,0.5576923076923077,0.1794871794871795,15.974440894568687,0.813953488372093,0.25,0.5569620253164557,0.04819277108433735,0.19329896907216496,1.5,42.2,24.2,66.7,0.4698795180722892,0.10843373493975904,14.711651628089447,0.75,0.18604651162790697,0.4430379746835443,0.0641025641025641,0.1356391997287216,1.0666666666666667,1
3208,2/24/17,OKC vs. LAL,239,OKC,LAL,45.4,41.7,70.6,0.5051546391752577,0.17525773195876287,13.99407309845242,0.75,0.28,0.5363636363636364,0.0594059405940594,0.18731602890018728,1.6470588235294117,39.6,20.0,42.9,0.4306930693069307,0.13861386138613865,10.818908122503329,0.72,0.25,0.4636363636363636,0.08247422680412371,0.16065940206761667,1.7692307692307692,1
3209,2/24/17,PHI vs. WAS,241,PHI,WAS,49.4,34.5,80.0,0.5517241379310345,0.3448275862068966,13.020833333333336,0.7692307692307693,0.20512820512820512,0.5274725274725275,0.07777777777777778,0.19553072625698326,1.8666666666666667,42.2,20.8,77.5,0.45,0.4444444444444444,12.944983818770227,0.7948717948717948,0.23076923076923078,0.4725274725274725,0.06896551724137931,0.1332398316970547,1.1875,1
3210,2/24/17,TOR vs. BOS,241,TOR,BOS,49.4,33.3,75.9,0.5246913580246914,0.3580246913580247,8.758271701050992,0.8157894736842105,0.2564102564102564,0.5324675324675324,0.05128205128205128,0.12737771739130435,1.6666666666666667,42.3,31.6,86.4,0.5,0.28205128205128205,11.147142278070529,0.7435897435897436,0.18421052631578946,0.4675324675324675,0.037037037037037035,0.16145479265805573,1.7272727272727273,1
3211,2/23/17,CLE vs. NYK,241,CLE,NYK,52.9,39.5,80.0,0.6149425287356322,0.1724137931034483,11.363636363636365,0.6923076923076923,0.19047619047619047,0.46808510638297873,0.09900990099009901,0.21545319465081725,2.4166666666666665,41.6,30.8,70.6,0.4554455445544554,0.16831683168316833,9.9601593625498,0.8095238095238095,0.3076923076923077,0.5319148936170213,0.08045977011494253,0.1661129568106312,2.0,1
3212,2/23/17,DET vs. CHA,266,DET,CHA,41.1,40.5,91.7,0.4813084112149533,0.11214953271028036,6.651147322913202,0.9038461538461539,0.18181818181818182,0.5327102803738317,0.021739130434782608,0.19426580921757772,3.625,41.3,23.3,96.2,0.4510869565217392,0.2826086956521739,6.338283230713509,0.8181818181818182,0.09615384615384616,0.4672897196261682,0.06542056074766354,0.14678615574783685,2.7142857142857144,1
3213,2/23/17,GSW vs. LAC,240,GSW,LAC,53.1,52.0,92.3,0.6111111111111112,0.32098765432098764,18.51198871650212,0.8113207547169812,0.2631578947368421,0.5824175824175825,0.11827956989247312,0.2146219883688729,1.4761904761904763,40.9,39.3,70.3,0.4677419354838709,0.3978494623655914,11.356262167423749,0.7368421052631579,0.18867924528301888,0.4175824175824176,0.0,0.15723270440251572,1.6428571428571428,1
3214,2/23/17,NOP vs. HOU,240,NOP,HOU,41.9,19.4,80.8,0.4534883720930232,0.3023255813953488,17.029972752043598,0.7333333333333333,0.23404255319148937,0.4782608695652174,0.08791208791208792,0.16968325791855204,1.2,49.5,39.2,79.2,0.6043956043956044,0.2637362637362637,13.610071452875127,0.7659574468085106,0.26666666666666666,0.5217391304347826,0.05813953488372093,0.1923605386095081,1.75,0
3215,2/23/17,ORL vs. POR,238,ORL,POR,39.5,31.8,71.8,0.43604651162790703,0.4534883720930232,11.949470809149881,0.75,0.2653061224489796,0.47058823529411764,0.04938271604938271,0.1331754957087896,1.2857142857142858,50.6,50.0,77.8,0.5617283950617284,0.3333333333333333,16.982481229889167,0.7346938775510204,0.25,0.5294117647058824,0.08139534883720931,0.1516530178950561,1.0526315789473684,0
3216,2/23/17,SAC vs. DEN,239,SAC,DEN,52.3,50.0,89.5,0.5625,0.2159090909090909,12.685755708590069,0.7872340425531915,0.21428571428571427,0.5168539325842697,0.045454545454545456,0.19067175124669988,1.8571428571428572,44.3,34.3,71.4,0.5113636363636364,0.1590909090909091,14.524328249818447,0.7857142857142857,0.2127659574468085,0.48314606741573035,0.022727272727272728,0.17272454190447584,1.4375,1
3217,2/16/17,CHI vs. BOS,242,CHI,BOS,42.2,24.0,100.0,0.4555555555555556,0.24444444444444444,6.561679790026248,0.9,0.35714285714285715,0.6219512195121951,0.07792207792207792,0.1773596545342381,3.2857142857142856,46.8,37.8,85.0,0.5584415584415584,0.2597402597402597,7.543103448275862,0.6428571428571429,0.1,0.3780487804878049,0.044444444444444446,0.20547945205479454,3.4285714285714284,1
3218,2/16/17,IND vs. WAS,239,IND,WAS,50.0,22.2,77.8,0.525,0.225,11.120097048119693,0.7894736842105263,0.1388888888888889,0.47297297297297297,0.012048192771084338,0.17511674449633088,1.9090909090909092,51.8,51.7,66.7,0.608433734939759,0.18072289156626506,10.040160642570283,0.8611111111111112,0.21052631578947367,0.527027027027027,0.0375,0.18760195758564438,2.3,0
3219,2/15/17,BKN vs. MIL,241,BKN,MIL,52.3,38.9,82.6,0.6022727272727273,0.26136363636363635,14.767199444058376,0.825,0.21951219512195122,0.5185185185185185,0.09090909090909091,0.20672546857772878,1.7647058823529411,56.8,46.7,68.8,0.6079545454545454,0.3636363636363637,8.922198429693077,0.7804878048780488,0.175,0.48148148148148145,0.03409090909090909,0.1941328731665229,2.7,0
3220,2/15/17,BOS vs. PHI,239,BOS,PHI,47.5,46.4,75.0,0.55625,0.45,18.669382213170397,0.7333333333333333,0.14634146341463414,0.45348837209302323,0.043010752688172046,0.1512532411408816,0.9545454545454546,47.3,25.8,66.7,0.5161290322580645,0.1935483870967742,17.897819720143186,0.8536585365853658,0.26666666666666666,0.5465116279069767,0.0625,0.1576206140350877,1.0454545454545454,1
3221,2/15/17,CLE vs. IND,242,CLE,IND,47.6,46.2,89.5,0.5853658536585366,0.23170731707317074,8.13338755591704,0.7045454545454546,0.23076923076923078,0.4819277108433735,0.023255813953488372,0.1895187870797627,2.875,46.5,50.0,85.7,0.5348837209302325,0.16279069767441862,10.663047692904225,0.7692307692307693,0.29545454545454547,0.5180722891566265,0.012195121951219513,0.22529288074496848,2.727272727272727,1
3222,2/15/17,DEN vs. MIN,240,DEN,MIN,40.4,32.4,66.7,0.4627659574468085,0.1914893617021277,12.07729468599034,0.7954545454545454,0.28,0.5212765957446809,0.05813953488372093,0.17740562021004824,1.7857142857142858,47.7,33.3,85.7,0.5116279069767442,0.32558139534883723,6.646410938093432,0.72,0.20454545454545456,0.4787234042553192,0.0425531914893617,0.15959144589849986,2.857142857142857,0
3223,2/15/17,DET vs. DAL,241,DET,DAL,43.9,31.6,90.9,0.47560975609756106,0.2682926829268293,14.060742407199099,0.9019607843137255,0.20930232558139536,0.5851063829787234,0.043478260869565216,0.12327416173570019,1.0,38.0,27.0,100.0,0.43478260869565216,0.11956521739130435,5.8343057176196025,0.7906976744186046,0.09803921568627451,0.4148936170212766,0.024390243902439025,0.1762255687279718,3.6666666666666665,1
3224,2/15/17,GSW vs. SAC,240,GSW,SAC,48.8,36.1,66.7,0.5654761904761905,0.25,7.902015013828528,0.7692307692307693,0.13636363636363635,0.4791666666666667,0.11235955056179775,0.24016811768237764,4.0,37.1,29.2,76.5,0.4101123595505618,0.19101123595505612,15.723270440251572,0.8636363636363636,0.23076923076923078,0.5208333333333334,0.07142857142857142,0.16729706139074774,1.2777777777777777,1
3225,2/15/17,HOU vs. MIA,241,HOU,MIA,41.4,32.5,77.4,0.4885057471264368,0.3563218390804598,7.363770250368189,0.6842105263157895,0.30612244897959184,0.47126436781609193,0.011904761904761904,0.16840171463563994,2.75,52.4,37.1,66.7,0.6011904761904762,0.2857142857142857,10.420613868889733,0.6938775510204082,0.3157894736842105,0.5287356321839081,0.08045977011494253,0.20368135184067593,2.4545454545454546,0
3226,2/15/17,LAC vs. ATL,239,LAC,ATL,46.8,37.8,91.7,0.5569620253164557,0.1518987341772152,15.955325089748705,0.7777777777777778,0.125,0.47058823529411764,0.0379746835443038,0.1931123270035404,1.5,40.5,26.9,68.4,0.4493670886075949,0.2405063291139241,18.628912071535023,0.875,0.2222222222222222,0.5294117647058824,0.012658227848101266,0.157035175879397,1.0,1
3227,2/15/17,MEM vs. NOP,239,MEM,NOP,37.1,18.2,76.0,0.4044943820224719,0.2808988764044944,13.043478260869565,0.8974358974358975,0.2765957446808511,0.5581395348837209,0.04,0.16058394160583941,1.4666666666666666,49.3,44.4,59.1,0.5466666666666666,0.2933333333333333,12.412081092263136,0.723404255319149,0.10256410256410256,0.4418604651162791,0.056179775280898875,0.15695849319846528,1.5,0
3228,2/15/17,OKC vs. NYK,240,OKC,NYK,46.6,52.2,71.0,0.5340909090909091,0.3522727272727273,10.559662090813092,0.8571428571428571,0.26666666666666666,0.5517241379310345,0.046511627906976744,0.15597147950089127,1.75,47.7,52.4,85.7,0.5406976744186046,0.16279069767441862,13.997760358342664,0.7333333333333333,0.14285714285714285,0.4482758620689655,0.13636363636363635,0.15060240963855423,1.2666666666666666,1
3229,2/15/17,ORL vs. SAS,241,ORL,SAS,39.5,22.2,78.9,0.42105263157894735,0.25,16.771902131018155,0.717948717948718,0.11363636363636363,0.39759036144578314,0.056179775280898875,0.12891027844620145,0.8823529411764706,47.2,25.8,78.9,0.5168539325842697,0.21348314606741567,10.972933430870519,0.8863636363636364,0.28205128205128205,0.6024096385542169,0.10526315789473684,0.18606728192914557,2.0833333333333335,0
3230,2/15/17,PHX vs. LAL,242,PHX,LAL,55.7,41.7,85.3,0.6136363636363636,0.3863636363636364,12.71617497456765,0.8703703703703703,0.2926829268292683,0.6210526315789474,0.10752688172043011,0.2133902373966391,2.1333333333333333,37.6,34.6,78.6,0.4247311827956989,0.3010752688172043,10.228435049437437,0.7073170731707317,0.12962962962962962,0.37894736842105264,0.03409090909090909,0.12001200120012002,1.3333333333333333,1
3231,2/15/17,TOR vs. CHA,240,TOR,CHA,38.1,37.5,73.7,0.4523809523809524,0.2261904761904762,13.162843174125607,0.8837209302325582,0.1702127659574468,0.5111111111111111,0.05263157894736842,0.15156349712827058,1.3571428571428572,42.1,34.2,88.9,0.506578947368421,0.11842105263157895,17.533003300330037,0.8297872340425532,0.11627906976744186,0.4888888888888889,0.07142857142857142,0.17802644964394712,1.2352941176470589,1
3232,2/15/17,UTA vs. POR,241,UTA,POR,51.9,50.0,69.6,0.5864197530864198,0.2839506172839506,13.318112633181126,0.8043478260869565,0.21951219512195122,0.5287356321839081,0.06329113924050633,0.15307766677408957,1.3571428571428572,40.5,40.9,75.0,0.4620253164556962,0.2531645569620253,15.414258188824663,0.7804878048780488,0.1956521739130435,0.47126436781609193,0.037037037037037035,0.11884550084889643,0.875,1
3233,2/14/17,CHI vs. TOR,239,CHI,TOR,47.9,41.2,80.0,0.5273972602739726,0.4794520547945205,16.129032258064516,0.7894736842105263,0.21212121212121213,0.5211267605633803,0.06493506493506493,0.1726844583987441,1.2941176470588236,45.5,25.0,79.2,0.4870129870129871,0.3116883116883117,15.449980687524139,0.7878787878787878,0.21052631578947367,0.4788732394366197,0.0136986301369863,0.12651821862348178,0.9375,1
3234,2/14/17,LAL vs. SAC,240,LAL,SAC,45.8,41.4,53.3,0.5301204819277109,0.18072289156626506,15.947467166979365,0.8108108108108109,0.29545454545454547,0.5308641975308642,0.0410958904109589,0.17107309486780717,1.2941176470588236,49.3,29.2,72.0,0.541095890410959,0.3424657534246575,16.831683168316832,0.7045454545454546,0.1891891891891892,0.4691358024691358,0.03614457831325301,0.18548387096774194,1.3529411764705883,0
3235,2/14/17,MIN vs. CLE,241,MIN,CLE,48.8,39.1,78.9,0.5406976744186046,0.22093023255813954,8.707430340557277,0.7857142857142857,0.19047619047619047,0.4880952380952381,0.023255813953488372,0.2071187480822338,3.0,51.2,33.3,68.2,0.5872093023255814,0.2558139534883721,9.462528387585161,0.8095238095238095,0.21428571428571427,0.5119047619047619,0.046511627906976744,0.20349713596623453,2.7,0
3236,2/13/17,BKN vs. MEM,239,BKN,MEM,46.3,32.4,83.3,0.5365853658536586,0.2195121951219512,11.773940345368915,0.8387096774193549,0.14285714285714285,0.4383561643835616,0.0,0.1841178354146654,1.9166666666666667,50.6,40.9,92.6,0.564935064935065,0.35064935064935066,11.89532117367169,0.8571428571428571,0.16129032258064516,0.5616438356164384,0.012195121951219513,0.19860184302510328,2.0833333333333335,0
3237,2/13/17,CHA vs. PHI,240,CHA,PHI,43.6,35.5,76.9,0.5064102564102564,0.3333333333333333,14.362313289927233,0.7692307692307693,0.06666666666666667,0.39285714285714285,0.05813953488372093,0.15392093324692158,1.2666666666666666,47.7,36.4,64.7,0.5465116279069767,0.19767441860465115,16.146393972012913,0.9333333333333333,0.23076923076923078,0.6071428571428571,0.0641025641025641,0.17714791851195746,1.3333333333333333,0
3238,2/13/17,DAL vs. BOS,240,DAL,BOS,45.5,33.3,76.0,0.512987012987013,0.3246753246753247,12.0,0.825,0.10526315789473684,0.47435897435897434,0.024691358024691357,0.17355371900826447,1.75,49.4,47.1,83.3,0.5925925925925926,0.2222222222222222,11.890606420927467,0.8947368421052632,0.175,0.5256410256410257,0.03896103896103896,0.21718895439031954,2.3333333333333335,0
3239,2/13/17,DEN vs. GSW,239,DEN,GSW,54.5,58.5,75.0,0.6818181818181818,0.18181818181818185,18.796992481203013,0.9047619047619048,0.3783783783783784,0.6582278481012658,0.010869565217391304,0.2251059322033898,1.5454545454545454,48.9,25.0,92.3,0.532608695652174,0.14130434782608695,8.433283358320839,0.6216216216216216,0.09523809523809523,0.34177215189873417,0.06818181818181818,0.18979653811114486,2.7777777777777777,1
3240,2/13/17,IND vs. SAS,239,IND,SAS,48.7,45.0,70.0,0.5448717948717948,0.38461538461538464,10.763209393346381,0.7209302325581395,0.13953488372093023,0.43023255813953487,0.034482758620689655,0.17045454545454544,1.9090909090909092,46.0,46.7,85.2,0.5,0.3103448275862069,10.010921004732436,0.8604651162790697,0.27906976744186046,0.5697674418604651,0.05128205128205128,0.14075695964967158,1.6363636363636365,0
3241,2/13/17,MIA vs. ORL,239,MIA,ORL,47.0,27.3,85.2,0.5060240963855421,0.3253012048192771,12.858192505510655,0.6739130434782609,0.13953488372093023,0.4157303370786517,0.07777777777777778,0.11393229166666667,1.0,48.9,57.1,69.0,0.5333333333333333,0.32222222222222224,11.99040767386091,0.8604651162790697,0.32608695652173914,0.5842696629213483,0.03614457831325301,0.13357079252003562,1.2857142857142858,0
3242,2/13/17,MIL vs. DET,241,MIL,DET,50.6,28.6,100.0,0.5443037974683544,0.20253164556962025,11.335531739488866,0.7,0.13513513513513514,0.42857142857142855,0.02564102564102564,0.21131339401820545,2.3636363636363638,43.6,33.3,73.7,0.4807692307692308,0.2435897435897436,16.447368421052634,0.8648648648648649,0.3,0.5714285714285714,0.012658227848101266,0.14124293785310735,1.0,1
3243,2/13/17,PHX vs. NOP,238,PHX,NOP,43.0,34.8,83.3,0.4731182795698925,0.25806451612903225,14.807502467917075,0.8571428571428571,0.28888888888888886,0.5375,0.038461538461538464,0.10327530244910003,0.7777777777777778,47.4,28.6,80.0,0.5256410256410257,0.4487179487179487,14.625228519195616,0.7111111111111111,0.14285714285714285,0.4625,0.053763440860215055,0.14797507788161993,1.1875,0
3244,2/13/17,POR vs. ATL,265,POR,ATL,35.9,38.1,56.0,0.4368932038834951,0.2427184466019417,10.9375,0.8627450980392157,0.3283582089552239,0.559322033898305,0.04819277108433735,0.14666666666666667,1.5714285714285714,38.6,28.6,77.1,0.43373493975903615,0.5783132530120482,7.956152758132956,0.6716417910447762,0.13725490196078433,0.4406779661016949,0.10679611650485436,0.1502403846153846,2.2222222222222223,0
3245,2/13/17,UTA vs. LAC,240,UTA,LAC,32.2,17.4,66.7,0.3448275862068966,0.206896551724138,9.531071292413266,0.8604651162790697,0.21818181818181817,0.5,0.04938271604938271,0.11772620248906827,1.4,44.4,36.0,63.6,0.5,0.13580246913580246,13.152569809793606,0.7818181818181819,0.13953488372093023,0.5,0.08045977011494253,0.13932427725531174,1.2307692307692308,0
3246,2/13/17,WAS vs. OKC,241,WAS,OKC,57.5,65.0,82.1,0.6643835616438356,0.3835616438356164,20.499440924338426,0.6296296296296297,0.18181818181818182,0.45977011494252873,0.09375,0.2010125074449077,1.2272727272727273,35.4,20.6,76.7,0.390625,0.3125,12.07729468599034,0.8181818181818182,0.37037037037037035,0.5402298850574713,0.0273972602739726,0.11412268188302425,1.0666666666666667,1
3247,2/12/17,MIN vs. CHI,240,MIN,CHI,54.3,25.0,88.5,0.5802469135802469,0.32098765432098764,13.15295001878993,0.8,0.2777777777777778,0.5679012345679012,0.047619047619047616,0.20233812949640287,1.9285714285714286,41.7,40.0,69.2,0.4761904761904762,0.15476190476190474,16.709988860007428,0.7222222222222222,0.2,0.43209876543209874,0.024691358024691357,0.16959605303731112,1.2222222222222223,1
3248,2/12/17,NYK vs. SAS,240,NYK,SAS,50.0,64.3,81.0,0.5661764705882353,0.3088235294117647,19.742310889443054,0.65,0.16666666666666666,0.4888888888888889,0.08791208791208792,0.15756302521008403,0.9473684210526315,36.3,20.7,81.8,0.3956043956043956,0.24175824175824176,9.849570200573066,0.8333333333333334,0.35,0.5111111111111111,0.014705882352941176,0.13211066210755362,1.5454545454545454,1
3249,2/12/17,SAC vs. NOP,241,SAC,NOP,44.9,35.5,88.9,0.5192307692307693,0.3461538461538461,17.450404114621605,0.8636363636363636,0.21052631578947367,0.5609756097560976,0.06097560975609756,0.17440097057931453,1.2105263157894737,41.5,41.9,85.7,0.4939024390243902,0.25609756097560976,15.705838876570585,0.7894736842105263,0.13636363636363635,0.43902439024390244,0.02564102564102564,0.1752514477293508,1.3529411764705883,1
3250,2/12/17,TOR vs. DET,241,TOR,DET,50.7,50.0,68.0,0.56,0.3333333333333333,9.473684210526317,0.7441860465116279,0.16666666666666666,0.4810126582278481,0.05952380952380952,0.1592920353982301,2.0,42.9,25.8,75.9,0.4761904761904762,0.34523809523809523,6.7463377023901305,0.8333333333333334,0.2558139534883721,0.5189873417721519,0.06666666666666667,0.10366275051831375,1.7142857142857142,0
3251,2/11/17,CHA vs. LAC,241,CHA,LAC,43.5,35.1,75.0,0.5117647058823529,0.2352941176470588,7.858546168958743,0.7619047619047619,0.16666666666666666,0.4444444444444444,0.047058823529411764,0.1907790143084261,3.0,47.1,41.2,65.0,0.5529411764705883,0.2352941176470588,12.172284644194756,0.8333333333333334,0.23809523809523808,0.5555555555555556,0.07058823529411765,0.19578313253012047,2.0,0
3252,2/11/17,CLE vs. DEN,240,CLE,DEN,54.8,50.0,81.8,0.6369047619047619,0.2619047619047619,13.801987486198012,0.6851851851851852,0.2222222222222222,0.5,0.030927835051546393,0.21632535333141042,2.0,40.2,32.4,86.4,0.4639175257731959,0.2268041237113402,10.111223458038422,0.7777777777777778,0.3148148148148148,0.5,0.047619047619047616,0.16233766233766234,1.9166666666666667,1
3253,2/11/17,DAL vs. ORL,240,DAL,ORL,49.5,48.6,83.3,0.5879120879120879,0.06593406593406594,13.00631735414344,0.78,0.2926829268292683,0.5604395604395604,0.036585365853658534,0.2291606989401318,2.2857142857142856,39.0,13.0,72.2,0.4085365853658536,0.2195121951219512,13.471901462663588,0.7073170731707317,0.22,0.43956043956043955,0.054945054945054944,0.133422281521014,1.1428571428571428,1
3254,2/11/17,HOU vs. PHX,241,HOU,PHX,49.4,50.0,79.5,0.6,0.4588235294117647,17.050990581357585,0.7647058823529411,0.34782608695652173,0.5670103092783505,0.0425531914893617,0.17980820458177943,1.2857142857142858,39.4,36.4,76.9,0.4361702127659575,0.2765957446808511,15.26840244294439,0.6521739130434783,0.23529411764705882,0.4329896907216495,0.047058823529411764,0.13846579894765992,1.0526315789473684,1
3255,2/11/17,IND vs. MIL,241,IND,MIL,47.9,45.5,83.3,0.547945205479452,0.3287671232876712,14.350143501435015,0.7777777777777778,0.21621621621621623,0.4931506849315068,0.0821917808219178,0.16300617707618395,1.3571428571428572,47.9,54.8,78.4,0.5958904109589042,0.5068493150684932,6.297229219143577,0.7837837837837838,0.2222222222222222,0.5068493150684932,0.0821917808219178,0.227125243348475,4.666666666666667,0
3256,2/11/17,OKC vs. GSW,241,OKC,GSW,48.2,25.0,77.8,0.5180722891566265,0.43373493975903615,16.12355736591989,0.7560975609756098,0.2857142857142857,0.5180722891566265,0.09195402298850575,0.14509576320371445,1.0526315789473684,52.9,41.9,71.4,0.603448275862069,0.4022988505747127,9.700176366843033,0.7142857142857143,0.24390243902439024,0.4819277108433735,0.03614457831325301,0.198019801980198,2.5454545454545454,0
3257,2/11/17,PHI vs. MIA,240,PHI,MIA,45.3,36.0,78.9,0.5058139534883721,0.4418604651162791,8.871540099361251,0.7105263157894737,0.22448979591836735,0.4367816091954023,0.09411764705882353,0.1932436301173776,2.7,45.9,29.2,85.7,0.5,0.32941176470588235,16.334250343878956,0.7755102040816326,0.2894736842105263,0.5632183908045977,0.046511627906976744,0.11422479439537009,0.7894736842105263,1
3258,2/11/17,UTA vs. BOS,240,UTA,BOS,40.7,25.8,86.7,0.4534883720930232,0.3488372093023256,8.317929759704251,0.896551724137931,0.2765957446808511,0.5131578947368421,0.028169014084507043,0.1288244766505636,1.7777777777777777,59.2,43.3,65.2,0.6830985915492958,0.323943661971831,16.474464579901152,0.723404255319149,0.10344827586206896,0.4868421052631579,0.046511627906976744,0.17076502732240437,1.25,0
3259,2/10/17,BKN vs. MIA,242,BKN,MIA,43.2,40.0,75.0,0.4814814814814815,0.3456790123456789,19.077349982656955,0.717391304347826,0.3125,0.5106382978723404,0.06521739130434782,0.14145324597974987,0.8636363636363636,44.6,30.4,90.5,0.483695652173913,0.2282608695652173,12.148559527941687,0.6875,0.2826086956521739,0.48936170212765956,0.08641975308641975,0.12191405059433098,1.1428571428571428,0
3260,2/10/17,DET vs. SAS,240,DET,SAS,42.4,29.4,69.2,0.4510869565217392,0.14130434782608695,9.28332714444857,0.717948717948718,0.14583333333333334,0.40229885057471265,0.036585365853658534,0.16959605303731112,2.2,50.0,47.4,80.0,0.5548780487804879,0.18292682926829268,16.885553470919326,0.8541666666666666,0.28205128205128205,0.5977011494252874,0.05434782608695652,0.20209580838323354,1.5,0
3261,2/10/17,MEM vs. GSW,240,MEM,GSW,39.1,34.6,81.1,0.4425287356321839,0.4252873563218391,14.841688654353565,0.8529411764705882,0.3829787234042553,0.5802469135802469,0.05194805194805195,0.14156285390713477,1.1111111111111112,50.6,45.5,76.3,0.6038961038961039,0.4935064935064935,11.350737797956867,0.6170212765957447,0.14705882352941177,0.41975308641975306,0.14942528735632185,0.2267407840842598,2.5833333333333335,0
3262,2/10/17,MIL vs. LAL,241,MIL,LAL,52.6,28.6,83.9,0.5789473684210527,0.4078947368421053,18.24151769427216,0.8333333333333334,0.12903225806451613,0.5074626865671642,0.06666666666666667,0.19759953161592508,1.35,52.0,48.4,82.9,0.62,0.4666666666666667,15.828677839851027,0.8709677419354839,0.16666666666666666,0.4925373134328358,0.039473684210526314,0.188821752265861,1.4705882352941178,0
3263,2/10/17,MIN vs. NOP,241,MIN,NOP,46.3,22.2,75.0,0.5,0.3902439024390244,11.917858452511911,0.7333333333333333,0.2553191489361702,0.44155844155844154,0.0,0.1678364357644187,1.6923076923076923,60.0,48.0,74.1,0.68,0.36,19.466073414905452,0.7446808510638298,0.26666666666666666,0.5584415584415584,0.036585365853658534,0.2001779359430605,1.2857142857142858,0
3264,2/10/17,NYK vs. DEN,240,NYK,DEN,55.9,42.1,60.0,0.6451612903225806,0.053763440860215055,9.505703422053232,0.5897435897435898,0.2631578947368421,0.42857142857142855,0.05263157894736842,0.254957507082153,3.6,56.8,50.0,70.0,0.6526315789473685,0.10526315789473684,13.111888111888113,0.7368421052631579,0.41025641025641024,0.5714285714285714,0.053763440860215055,0.2077562326869806,2.0,0
3265,2/10/17,PHX vs. CHI,241,PHX,CHI,50.5,42.1,84.6,0.5473684210526316,0.1368421052631579,7.358351729212656,0.7142857142857143,0.30952380952380953,0.5119047619047619,0.09302325581395349,0.18695782231528568,3.125,43.0,26.3,81.8,0.4593023255813953,0.2558139534883721,10.311211098612674,0.6904761904761905,0.2857142857142857,0.4880952380952381,0.05263157894736842,0.15787811809283234,1.8181818181818181,1
