,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
15855,MIN,12/26/14,MIN @ DEN,L,239,102,41,103,39.8,3,15,20.0,17,24,70.8,14,30,44,29,5,9,7,24,-4.0,0.41262135922330095,0.23300970873786409,5.806237558062375
15858,MIL,12/26/14,MIL @ ATL,W,239,107,40,79,50.6,8,19,42.1,19,23,82.6,6,34,40,28,15,6,15,19,30.0,0.5569620253164557,0.2911392405063291,14.40645409143296
15860,CLE,12/26/14,CLE @ ORL,W,238,98,33,80,41.3,8,30,26.7,24,26,92.3,8,29,37,19,10,5,9,14,9.0,0.4625,0.325,8.960573476702509
15862,LAL,12/26/14,LAL @ DAL,L,240,98,36,99,36.4,11,29,37.9,15,20,75.0,24,39,63,20,8,6,16,23,-4.0,0.41919191919191917,0.20202020202020202,12.924071082390952
15863,BKN,12/26/14,BKN @ BOS,W,242,109,41,83,49.4,7,21,33.3,20,28,71.4,13,30,43,19,9,3,15,10,2.0,0.536144578313253,0.3373493975903614,13.59680928208847
15864,IND,12/26/14,IND @ DET,L,240,109,42,83,50.6,9,20,45.0,16,22,72.7,11,33,44,25,3,4,18,22,-10.0,0.5602409638554217,0.26506024096385544,16.263100831225152
15865,PHI,12/26/14,PHI @ POR,L,239,93,36,81,44.4,3,14,21.4,18,33,54.5,9,33,42,16,13,7,18,14,-21.0,0.46296296296296297,0.4074074074074074,15.856236786469346
15866,PHX,12/26/14,PHX @ SAC,W,239,115,46,94,48.9,14,33,42.4,9,12,75.0,16,30,46,25,6,11,14,17,9.0,0.5638297872340425,0.1276595744680851,12.358757062146893
15868,LAL,12/25/14,LAL @ CHI,L,241,93,36,92,39.1,5,16,31.3,16,21,76.2,16,23,39,18,9,8,4,21,-20.0,0.41847826086956524,0.22826086956521738,3.8008361839604716
15870,OKC,12/25/14,OKC @ SAS,W,239,114,42,81,51.9,9,15,60.0,21,38,55.3,16,31,47,25,9,6,14,20,8.0,0.5740740740740741,0.4691358024691358,12.531328320802004
15871,GSW,12/25/14,GSW @ LAC,L,240,86,34,80,42.5,6,28,21.4,12,22,54.5,8,36,44,24,11,4,16,21,-14.0,0.4625,0.275,15.140045420136259
15875,WAS,12/25/14,WAS @ NYK,W,240,102,44,86,51.2,7,16,43.8,7,10,70.0,13,32,45,25,4,3,10,20,11.0,0.5523255813953488,0.11627906976744186,9.9601593625498
15876,CLE,12/25/14,CLE @ MIA,L,239,91,32,72,44.4,6,26,23.1,21,33,63.6,11,26,37,16,8,4,15,15,-10.0,0.4861111111111111,0.4583333333333333,14.775413711583926
15879,MIN,12/23/14,MIN @ CLE,L,242,104,39,88,44.3,4,13,30.8,22,29,75.9,16,24,40,25,13,9,18,23,-21.0,0.4659090909090909,0.32954545454545453,15.156618390030314
15880,PHI,12/23/14,PHI @ MIA,W,240,91,33,77,42.9,5,19,26.3,20,27,74.1,14,28,42,11,13,11,16,20,4.0,0.461038961038961,0.35064935064935066,15.255530129672007
15881,DEN,12/23/14,DEN @ BKN,L,241,96,36,82,43.9,7,25,28.0,17,22,77.3,14,37,51,15,4,4,18,15,-6.0,0.4817073170731707,0.2682926829268293,16.411378555798688
15884,CHI,12/23/14,CHI @ WAS,W,240,99,39,85,45.9,5,17,29.4,16,24,66.7,8,44,52,20,5,7,10,14,8.0,0.48823529411764705,0.2823529411764706,9.473285335354301
15886,LAC,12/23/14,LAC @ ATL,L,238,104,37,92,40.2,11,29,37.9,19,28,67.9,16,35,51,26,10,5,10,23,-3.0,0.46195652173913043,0.30434782608695654,8.74737578726382
15889,CHA,12/23/14,CHA @ MIL,W,239,108,36,82,43.9,8,21,38.1,28,36,77.8,11,32,43,21,6,5,12,21,7.0,0.4878048780487805,0.43902439024390244,10.924981791697014
15890,BOS,12/23/14,BOS @ ORL,L,241,95,33,85,38.8,7,23,30.4,22,29,75.9,9,36,45,22,10,4,12,21,-5.0,0.4294117647058823,0.3411764705882353,10.932944606413994
15892,POR,12/23/14,POR @ OKC,W,266,115,38,91,41.8,17,31,54.8,22,24,91.7,9,37,46,22,6,2,14,20,4.0,0.510989010989011,0.26373626373626374,12.114918656974732
15896,NOP,12/23/14,NOP @ IND,L,240,84,33,83,39.8,4,20,20.0,14,19,73.7,9,37,46,15,4,2,15,18,-12.0,0.42168674698795183,0.2289156626506024,14.103046257991728
15897,DAL,12/23/14,DAL @ PHX,L,241,115,41,88,46.6,9,25,36.0,24,29,82.8,14,35,49,22,4,1,20,27,-9.0,0.5170454545454546,0.32954545454545453,16.561775422325272
15898,GSW,12/23/14,GSW @ LAL,L,239,105,39,84,46.4,12,26,46.2,15,17,88.2,11,28,39,20,8,2,19,18,-10.0,0.5357142857142857,0.20238095238095238,17.19768283852281
15902,DEN,12/22/14,DEN @ CHA,L,240,82,31,82,37.8,2,18,11.1,18,24,75.0,9,28,37,11,6,4,13,20,-28.0,0.3902439024390244,0.2926829268292683,12.31527093596059
15904,SAC,12/22/14,SAC @ GSW,L,241,108,43,90,47.8,8,17,47.1,14,21,66.7,9,30,39,31,5,5,13,17,-20.0,0.5222222222222223,0.23333333333333334,11.58232359230221
15906,UTA,12/22/14,UTA @ MEM,W,239,97,34,75,45.3,9,19,47.4,20,27,74.1,10,39,49,20,0,5,11,15,6.0,0.5133333333333333,0.36,11.238250919493257
15908,ATL,12/22/14,ATL @ DAL,W,240,105,40,81,49.4,7,19,36.8,18,27,66.7,6,37,43,26,6,6,17,21,3.0,0.5370370370370371,0.3333333333333333,15.471423370950127
15910,POR,12/22/14,POR @ HOU,L,241,95,34,76,44.7,10,27,37.0,17,18,94.4,5,30,35,19,9,5,22,23,-15.0,0.5131578947368421,0.23684210526315788,20.770392749244714
15911,LAC,12/22/14,LAC @ SAS,L,242,118,43,86,50.0,10,24,41.7,22,29,75.9,11,25,36,23,10,5,10,22,-7.0,0.5581395348837209,0.3372093023255814,9.194556822361163
15912,TOR,12/22/14,TOR @ CHI,L,240,120,44,100,44.0,9,30,30.0,23,32,71.9,18,19,37,15,10,3,7,30,-9.0,0.485,0.32,5.781301618764453
15913,DET,12/21/14,DET @ BKN,L,240,105,40,91,44.0,9,27,33.3,16,26,61.5,18,32,50,26,10,6,13,22,-5.0,0.489010989010989,0.2857142857142857,11.26126126126126
15917,PHX,12/21/14,PHX @ WAS,W,241,104,40,78,51.3,6,17,35.3,18,25,72.0,12,33,45,13,3,8,17,24,12.0,0.5512820512820513,0.32051282051282054,16.037735849056602
15919,BOS,12/21/14,BOS @ MIA,L,239,84,33,83,39.8,6,23,26.1,12,15,80.0,14,28,42,22,6,4,15,18,-16.0,0.43373493975903615,0.18072289156626506,14.340344168260039
15922,MEM,12/21/14,MEM @ CLE,L,239,91,39,86,45.3,1,16,6.3,12,15,80.0,12,26,38,25,8,3,9,16,-14.0,0.45930232558139533,0.1744186046511628,8.858267716535433
15923,LAL,12/21/14,LAL @ SAC,L,239,101,33,87,37.9,10,26,38.5,25,30,83.3,18,29,47,14,8,2,16,29,-7.0,0.4367816091954023,0.3448275862068966,13.769363166953527
15926,PHI,12/21/14,PHI @ ORL,W,240,96,35,82,42.7,6,23,26.1,20,25,80.0,15,37,52,20,8,6,19,19,8.0,0.4634146341463415,0.3048780487804878,16.964285714285715
15927,NOP,12/21/14,NOP @ OKC,W,241,101,43,90,47.8,7,20,35.0,8,10,80.0,10,29,39,33,11,7,9,17,2.0,0.5166666666666667,0.1111111111111111,8.704061895551257
15928,NYK,12/21/14,NYK @ TOR,L,240,108,40,82,48.8,5,14,35.7,23,26,88.5,8,24,32,27,6,5,11,22,-10.0,0.5182926829268293,0.3170731707317073,10.53236307927997
15929,IND,12/21/14,IND @ MIN,W,240,100,42,84,50.0,6,19,31.6,10,14,71.4,8,28,36,25,9,6,13,17,4.0,0.5357142857142857,0.16666666666666666,12.601783637068632
15931,MIL,12/20/14,MIL @ LAC,L,240,102,43,81,53.1,8,24,33.3,8,15,53.3,10,36,46,29,6,1,18,26,-4.0,0.5802469135802469,0.18518518518518517,17.045454545454547
15932,SAS,12/20/14,SAS @ DAL,L,240,93,32,77,41.6,3,13,23.1,26,26,100.0,12,36,48,10,6,2,19,20,-6.0,0.43506493506493504,0.33766233766233766,17.68428890543559
15935,POR,12/20/14,POR @ NOP,W,240,114,48,90,53.3,9,25,36.0,9,15,60.0,10,35,45,25,11,3,13,25,26.0,0.5833333333333334,0.16666666666666666,11.86131386861314
15936,PHX,12/20/14,PHX @ NYK,W,239,99,35,78,44.9,10,25,40.0,19,23,82.6,12,31,43,15,10,3,14,12,9.0,0.5128205128205128,0.2948717948717949,13.709361535448492
15938,ATL,12/20/14,ATL @ HOU,W,240,104,38,74,51.4,10,26,38.5,18,24,75.0,4,33,37,26,7,9,15,15,7.0,0.581081081081081,0.32432432432432434,15.066291683406991
15940,UTA,12/20/14,UTA @ CHA,L,239,86,33,85,38.8,8,31,25.8,12,15,80.0,13,26,39,18,3,5,9,15,-18.0,0.43529411764705883,0.17647058823529413,8.946322067594433
15944,IND,12/20/14,IND @ DEN,L,241,73,27,88,30.7,7,23,30.4,12,17,70.6,11,39,50,17,5,2,14,24,-3.0,0.3465909090909091,0.19318181818181818,12.787723785166241
15948,CHI,12/19/14,CHI @ MEM,W,241,103,32,73,43.8,10,26,38.5,29,33,87.9,8,43,51,17,2,3,9,18,6.0,0.5068493150684932,0.4520547945205479,9.324492333195193
15949,LAC,12/19/14,LAC @ DEN,L,241,106,39,85,45.9,3,18,16.7,25,33,75.8,13,26,39,21,14,4,11,22,-3.0,0.4764705882352941,0.38823529411764707,9.952949692363374
15950,BKN,12/19/14,BKN @ CLE,L,240,91,37,78,47.4,9,24,37.5,8,12,66.7,4,33,37,23,8,8,16,26,-4.0,0.532051282051282,0.15384615384615385,16.116035455278002
15951,POR,12/19/14,POR @ SAS,W,314,129,47,110,42.7,13,35,37.1,22,23,95.7,15,43,58,18,12,5,14,24,10.0,0.4863636363636364,0.20909090909090908,10.438413361169102
15956,WAS,12/19/14,WAS @ MIA,W,240,105,39,79,49.4,3,14,21.4,24,33,72.7,13,23,36,24,6,3,9,17,2.0,0.5126582278481012,0.4177215189873418,8.778774873195475
15958,OKC,12/19/14,OKC @ LAL,W,240,104,37,86,43.0,8,21,38.1,22,29,75.9,11,31,42,21,5,8,7,16,1.0,0.47674418604651164,0.3372093023255814,6.61875945537065
15959,UTA,12/19/14,UTA @ ORL,W,240,101,39,73,53.4,4,11,36.4,19,24,79.2,7,35,42,24,4,5,15,14,7.0,0.5616438356164384,0.3287671232876712,15.219155844155843
15960,CHA,12/19/14,CHA @ PHI,W,241,109,43,98,43.9,10,24,41.7,13,17,76.5,17,28,45,25,10,3,14,17,18.0,0.4897959183673469,0.17346938775510204,11.717442249748911
15961,TOR,12/19/14,TOR @ DET,W,240,110,42,88,47.7,8,27,29.6,18,24,75.0,9,38,47,24,4,5,8,16,10.0,0.5227272727272727,0.2727272727272727,7.5075075075075075
15963,MIN,12/19/14,MIN @ BOS,L,240,98,42,93,45.2,6,12,50.0,8,16,50.0,15,22,37,23,8,5,13,13,-16.0,0.4838709677419355,0.17204301075268819,11.500353857041755
15965,NYK,12/18/14,NYK @ CHI,L,241,97,38,82,46.3,6,9,66.7,15,19,78.9,14,27,41,19,7,6,16,24,-6.0,0.5,0.23170731707317074,15.043249341857843
15970,NOP,12/18/14,NOP @ HOU,W,239,99,38,82,46.3,5,18,27.8,18,22,81.8,12,33,45,21,4,8,12,17,9.0,0.49390243902439024,0.2682926829268293,11.574074074074073
15971,OKC,12/18/14,OKC @ GSW,L,240,109,41,86,47.7,11,25,44.0,16,24,66.7,8,35,43,17,5,4,15,15,-5.0,0.5406976744186046,0.27906976744186046,13.445679455001795
15972,MIL,12/18/14,MIL @ SAC,W,240,108,37,75,49.3,13,23,56.5,21,27,77.8,5,22,27,24,7,2,16,26,1.0,0.58,0.36,15.552099533437014
15977,DAL,12/17/14,DAL @ DET,W,239,117,40,79,50.6,10,22,45.5,27,35,77.1,9,36,45,29,9,4,14,15,11.0,0.569620253164557,0.4430379746835443,12.915129151291513
15978,PHX,12/17/14,PHX @ CHA,W,240,111,43,82,52.4,9,25,36.0,16,21,76.2,8,35,43,22,4,7,8,15,5.0,0.5792682926829268,0.25609756097560976,8.061265618702135
15979,IND,12/17/14,IND @ LAC,L,240,100,40,90,44.4,4,19,21.1,16,23,69.6,14,29,43,27,6,4,12,30,-2.0,0.4666666666666667,0.25555555555555554,10.702818408847662
15981,ATL,12/17/14,ATL @ CLE,W,241,127,49,76,64.5,16,28,57.1,13,16,81.3,6,34,40,36,3,5,9,17,29.0,0.75,0.21052631578947367,9.778357235984354
15982,HOU,12/17/14,HOU @ DEN,W,266,115,35,85,41.2,8,28,28.6,37,48,77.1,10,45,55,17,7,5,16,23,4.0,0.4588235294117647,0.5647058823529412,13.101867016049788
15985,ORL,12/17/14,ORL @ BOS,L,240,92,37,85,43.5,5,19,26.3,13,15,86.7,10,26,36,17,8,1,12,16,-17.0,0.4647058823529412,0.17647058823529413,11.583011583011583
15989,UTA,12/17/14,UTA @ MIA,W,238,105,35,66,53.0,14,25,56.0,21,24,87.5,6,32,38,23,4,5,18,26,18.0,0.6363636363636364,0.36363636363636365,19.035532994923855
15990,MEM,12/17/14,MEM @ SAS,W,314,117,48,107,44.9,10,27,37.0,11,14,78.6,13,45,58,29,12,6,12,27,1.0,0.4953271028037383,0.1308411214953271,9.587727708533079
15991,BKN,12/17/14,BKN @ TOR,L,240,89,35,81,43.2,9,27,33.3,10,22,45.5,14,29,43,20,3,8,13,16,-16.0,0.4876543209876543,0.2716049382716049,12.53858024691358
15992,MIL,12/17/14,MIL @ POR,L,240,97,37,77,48.1,7,19,36.8,16,22,72.7,5,27,32,16,8,0,13,25,-7.0,0.525974025974026,0.2857142857142857,13.041733547351525
15995,GSW,12/16/14,GSW @ MEM,L,240,98,39,95,41.1,9,31,29.0,11,12,91.7,15,34,49,18,9,11,14,19,-7.0,0.45789473684210524,0.12631578947368421,12.250612530626531
15996,MIN,12/16/14,MIN @ WAS,L,239,95,36,81,44.4,3,8,37.5,20,35,57.1,11,30,41,17,7,5,9,18,-14.0,0.46296296296296297,0.43209876543209874,8.538899430740038
15997,OKC,12/16/14,OKC @ SAC,W,239,104,41,87,47.1,6,20,30.0,16,24,66.7,12,29,41,18,9,9,10,20,12.0,0.5057471264367817,0.27586206896551724,9.297136481963555
15998,MIA,12/16/14,MIA @ BKN,W,241,95,33,72,45.8,9,24,37.5,20,26,76.9,7,34,41,20,9,2,18,23,4.0,0.5208333333333334,0.3611111111111111,17.744479495268138
15999,UTA,12/16/14,UTA @ NOP,L,240,111,45,90,50.0,5,15,33.3,16,19,84.2,18,19,37,19,6,7,15,18,-8.0,0.5277777777777778,0.2111111111111111,13.232180663373324
16004,DAL,12/16/14,DAL @ NYK,W,240,107,42,83,50.6,15,33,45.5,8,8,100.0,10,31,41,30,9,4,17,14,20.0,0.5963855421686747,0.0963855421686747,16.42194744976816
16005,CHI,12/15/14,CHI @ ATL,L,241,86,35,93,37.6,6,29,20.7,10,14,71.4,15,42,57,18,3,6,14,17,-7.0,0.40860215053763443,0.15053763440860216,12.371862849063273
16006,SAS,12/15/14,SAS @ POR,L,240,95,38,78,48.7,4,11,36.4,15,22,68.2,9,33,42,19,5,4,15,21,-13.0,0.5128205128205128,0.28205128205128205,14.60849240358395
16008,DET,12/15/14,DET @ LAC,L,240,91,35,83,42.2,8,27,29.6,13,22,59.1,17,24,41,23,10,3,17,19,-22.0,0.46987951807228917,0.26506024096385544,15.499635302698758
16010,MIL,12/15/14,MIL @ PHX,W,240,96,35,73,47.9,8,16,50.0,18,22,81.8,5,28,33,23,10,1,21,27,2.0,0.5342465753424658,0.3013698630136986,20.254629629629626
16013,ORL,12/15/14,ORL @ TOR,L,241,82,36,74,48.6,4,15,26.7,6,8,75.0,6,30,36,13,5,7,19,19,-13.0,0.5135135135135135,0.10810810810810811,19.68503937007874
16014,BOS,12/15/14,BOS @ PHI,W,239,105,38,86,44.2,6,25,24.0,23,35,65.7,16,36,52,26,15,5,22,23,18.0,0.47674418604651164,0.4069767441860465,17.828200972447323
16019,CHA,12/15/14,CHA @ CLE,L,240,88,38,83,45.8,5,16,31.3,7,14,50.0,5,32,37,22,4,5,10,14,-9.0,0.4879518072289157,0.1686746987951807,10.084711577248891
16020,LAL,12/15/14,LAL @ IND,L,242,91,29,88,33.0,10,26,38.5,23,29,79.3,11,27,38,14,10,5,9,20,-19.0,0.38636363636363635,0.32954545454545453,8.199708454810494
16021,CHI,12/14/14,CHI @ MIA,W,239,93,33,71,46.5,9,18,50.0,18,21,85.7,8,36,44,21,4,8,19,18,18.0,0.528169014084507,0.29577464788732394,19.145505844417574
16025,UTA,12/14/14,UTA @ WAS,L,240,84,30,78,38.5,5,17,29.4,19,28,67.9,12,33,45,13,8,7,17,18,-9.0,0.4166666666666667,0.358974358974359,15.840477077897877
16026,SAS,12/14/14,SAS @ DEN,W,240,99,34,74,45.9,5,16,31.3,26,35,74.3,11,32,43,26,9,11,13,20,8.0,0.49324324324324326,0.47297297297297297,12.6953125
16028,GSW,12/14/14,GSW @ NOP,W,266,128,44,86,51.2,11,24,45.8,29,35,82.9,8,38,46,22,7,9,19,19,6.0,0.5755813953488372,0.4069767441860465,15.780730897009965
16029,PHX,12/14/14,PHX @ OKC,L,240,88,34,99,34.3,7,31,22.6,13,18,72.2,14,26,40,21,11,3,10,22,-24.0,0.3787878787878788,0.18181818181818182,8.552856654122477
16031,TOR,12/14/14,TOR @ NYK,W,265,95,36,78,46.2,9,24,37.5,14,18,77.8,9,33,42,24,14,2,23,25,5.0,0.5192307692307693,0.23076923076923078,21.116415717958134
16032,LAL,12/14/14,LAL @ MIN,W,240,100,34,81,42.0,5,17,29.4,27,34,79.4,11,34,45,22,10,5,11,17,6.0,0.4506172839506173,0.41975308641975306,10.284218399401643
16037,POR,12/13/14,POR @ IND,W,240,95,40,90,44.4,5,17,29.4,10,12,83.3,11,35,46,21,9,5,12,21,10.0,0.4722222222222222,0.13333333333333333,11.185682326621924
16038,LAC,12/13/14,LAC @ MIL,L,240,106,39,91,42.9,14,29,48.3,14,19,73.7,10,25,35,24,8,3,12,24,-5.0,0.5054945054945055,0.2087912087912088,10.775862068965518
16040,BKN,12/13/14,BKN @ CHA,W,238,114,42,72,58.3,16,23,69.6,14,20,70.0,4,39,43,29,4,4,13,24,27.0,0.6944444444444444,0.2777777777777778,13.859275053304904
16041,MEM,12/13/14,MEM @ PHI,W,266,120,45,93,48.4,11,26,42.3,19,27,70.4,9,33,42,33,9,4,14,24,5.0,0.543010752688172,0.2903225806451613,11.776581426648722
16043,DET,12/13/14,DET @ SAC,W,240,95,35,79,44.3,6,20,30.0,19,23,82.6,8,35,43,22,10,9,13,18,5.0,0.4810126582278481,0.2911392405063291,12.7301214257736
16045,DEN,12/13/14,DEN @ HOU,L,238,96,36,96,37.5,7,28,25.0,17,26,65.4,15,36,51,24,7,7,15,26,-12.0,0.4114583333333333,0.2708333333333333,12.250898399215943
16048,ATL,12/13/14,ATL @ ORL,L,240,99,35,84,41.7,8,27,29.6,21,24,87.5,9,32,41,24,4,4,10,19,-1.0,0.4642857142857143,0.2857142857142857,9.563886763580719
16050,GSW,12/13/14,GSW @ DAL,W,239,105,37,83,44.6,10,32,31.3,21,27,77.8,9,36,45,21,7,7,13,24,7.0,0.5060240963855421,0.3253012048192771,12.050426399703374
16051,ORL,12/12/14,ORL @ ATL,L,240,81,30,77,39.0,9,26,34.6,12,16,75.0,9,37,46,14,3,4,18,27,-6.0,0.44805194805194803,0.2077922077922078,17.64014112112897
16052,DET,12/12/14,DET @ PHX,W,241,105,40,84,47.6,4,15,26.7,21,27,77.8,13,34,47,17,11,3,18,18,2.0,0.5,0.32142857142857145,15.806111696522656
16053,POR,12/12/14,POR @ CHI,L,239,106,43,88,48.9,12,24,50.0,8,11,72.7,11,26,37,20,3,5,10,17,-9.0,0.5568181818181818,0.125,9.723842862699339
16054,IND,12/12/14,IND @ TOR,L,240,94,33,80,41.3,8,22,36.4,20,23,87.0,6,33,39,24,4,7,12,22,-12.0,0.4625,0.2875,11.750881316098708
16055,PHI,12/12/14,PHI @ BKN,L,240,70,22,69,31.9,11,28,39.3,15,20,75.0,10,27,37,18,10,4,23,20,-18.0,0.39855072463768115,0.2898550724637681,22.817460317460316
16058,LAC,12/12/14,LAC @ WAS,L,240,96,32,75,42.7,6,20,30.0,26,31,83.9,12,25,37,14,7,2,18,20,-8.0,0.4666666666666667,0.41333333333333333,16.879219804951237
16063,LAL,12/12/14,LAL @ SAS,W,265,112,44,96,45.8,12,24,50.0,12,15,80.0,14,35,49,27,11,4,14,19,2.0,0.5208333333333334,0.15625,12.006861063464838
16064,CLE,12/12/14,CLE @ NOP,L,241,114,44,89,49.4,8,22,36.4,18,23,78.3,11,29,40,22,6,6,6,19,-5.0,0.5393258426966292,0.25842696629213485,5.707762557077626
16066,MIA,12/12/14,MIA @ UTA,W,240,100,36,72,50.0,7,20,35.0,21,31,67.7,7,28,35,19,6,3,9,16,5.0,0.5486111111111112,0.4305555555555556,9.509721048182588
16067,NYK,12/12/14,NYK @ BOS,W,239,101,40,81,49.4,6,16,37.5,15,18,83.3,11,29,40,26,13,5,13,20,6.0,0.5308641975308642,0.2222222222222222,12.755102040816327
16070,CHA,12/12/14,CHA @ MEM,L,289,107,41,98,41.8,6,17,35.3,19,27,70.4,13,36,49,16,8,11,14,29,-6.0,0.4489795918367347,0.2755102040816326,11.301259283177268
16071,OKC,12/12/14,OKC @ MIN,W,240,111,45,88,51.1,6,24,25.0,15,20,75.0,16,31,47,23,11,6,17,23,19.0,0.5454545454545454,0.22727272727272727,14.938488576449913
16076,HOU,12/11/14,HOU @ SAC,W,265,113,38,95,40.0,15,44,34.1,22,31,71.0,14,28,42,18,13,3,14,27,4.0,0.4789473684210526,0.3263157894736842,11.415525114155251
16078,CLE,12/11/14,CLE @ OKC,L,240,94,31,85,36.5,9,28,32.1,23,30,76.7,15,33,48,20,5,4,14,20,-9.0,0.4176470588235294,0.35294117647058826,12.4777183600713
16079,PHI,12/10/14,PHI @ ATL,L,240,79,30,72,41.7,6,25,24.0,13,22,59.1,7,32,39,21,10,10,18,18,-16.0,0.4583333333333333,0.3055555555555556,18.057784911717494
16080,HOU,12/10/14,HOU @ GSW,L,239,93,37,90,41.1,9,35,25.7,10,15,66.7,12,32,44,15,9,2,15,17,-12.0,0.46111111111111114,0.16666666666666666,13.440860215053766
16082,BKN,12/10/14,BKN @ CHI,L,241,80,29,88,33.0,3,14,21.4,19,24,79.2,15,29,44,16,9,5,11,25,-25.0,0.3465909090909091,0.2727272727272727,10.040160642570282
16083,NOP,12/10/14,NOP @ DAL,L,240,107,40,88,45.5,7,18,38.9,20,24,83.3,16,29,45,16,5,3,11,20,-5.0,0.4943181818181818,0.2727272727272727,10.040160642570282
16084,NYK,12/10/14,NYK @ SAS,L,241,95,37,76,48.7,6,15,40.0,15,17,88.2,10,26,36,22,4,1,17,25,-14.0,0.5263157894736842,0.2236842105263158,16.918789808917197
16085,WAS,12/10/14,WAS @ ORL,W,241,91,41,81,50.6,5,12,41.7,4,9,44.4,8,33,41,26,5,5,9,13,2.0,0.5370370370370371,0.1111111111111111,9.578544061302683
16087,POR,12/10/14,POR @ MIN,L,241,82,31,80,38.8,10,35,28.6,10,12,83.3,11,27,38,20,7,10,20,25,-8.0,0.45,0.15,18.996960486322187
16090,BOS,12/10/14,BOS @ CHA,L,243,87,38,87,43.7,5,23,21.7,6,10,60.0,6,39,45,26,3,1,14,27,-9.0,0.46551724137931033,0.11494252873563218,13.282732447817835
16091,LAC,12/10/14,LAC @ IND,W,239,103,42,88,47.7,7,24,29.2,12,14,85.7,10,40,50,25,7,7,12,17,7.0,0.5170454545454546,0.1590909090909091,11.303692539562924
16097,MIA,12/10/14,MIA @ DEN,L,239,82,30,82,36.6,7,22,31.8,15,21,71.4,16,26,42,18,1,6,10,20,-20.0,0.40853658536585363,0.25609756097560976,9.87751876728566
16100,MIA,12/9/14,MIA @ PHX,W,241,103,43,80,53.8,9,17,52.9,8,12,66.7,9,25,34,25,14,4,11,14,6.0,0.59375,0.15,11.425010386373078
16103,POR,12/9/14,POR @ DET,W,240,98,41,84,48.8,9,21,42.9,7,8,87.5,10,37,47,25,4,7,13,12,12.0,0.5416666666666666,0.09523809523809523,12.932749701551929
16105,MIL,12/9/14,MIL @ OKC,L,239,101,34,84,40.5,4,21,19.0,29,35,82.9,9,22,31,19,8,2,14,25,-13.0,0.42857142857142855,0.4166666666666667,12.345679012345679
16107,SAS,12/9/14,SAS @ UTA,L,241,96,39,84,46.4,4,20,20.0,14,23,60.9,11,26,37,23,12,8,13,21,-4.0,0.4880952380952381,0.27380952380952384,12.135922330097088
16110,NYK,12/9/14,NYK @ NOP,L,239,93,37,78,47.4,9,19,47.4,10,13,76.9,6,24,30,19,8,8,13,20,-11.0,0.532051282051282,0.16666666666666666,13.440860215053762
16111,SAC,12/9/14,SAC @ LAL,L,239,95,32,70,45.7,7,15,46.7,24,37,64.9,9,39,48,20,3,3,16,25,-3.0,0.5071428571428571,0.5285714285714286,15.643332029722332
16112,DAL,12/9/14,DAL @ MEM,L,241,105,38,85,44.7,18,40,45.0,11,14,78.6,12,31,43,19,4,7,16,22,-9.0,0.5529411764705883,0.16470588235294117,14.930944382232179
16113,TOR,12/9/14,TOR @ CLE,L,241,101,42,82,51.2,7,23,30.4,10,10,100.0,12,23,35,26,4,3,15,24,-4.0,0.5548780487804879,0.12195121951219512,14.792899408284022
16117,CLE,12/8/14,CLE @ BKN,W,239,110,43,90,47.8,9,25,36.0,15,22,68.2,20,35,55,25,10,5,13,17,22.0,0.5277777777777778,0.24444444444444444,11.537096201632941
16119,DEN,12/8/14,DEN @ TOR,L,266,107,43,104,41.3,10,30,33.3,11,15,73.3,19,30,49,21,7,2,13,28,-5.0,0.46153846153846156,0.14423076923076922,10.517799352750808
16121,GSW,12/8/14,GSW @ MIN,W,238,102,42,91,46.2,5,22,22.7,13,14,92.9,15,36,51,24,15,6,17,18,16.0,0.489010989010989,0.15384615384615385,14.891380518570427
16122,PHX,12/8/14,PHX @ LAC,L,266,120,44,91,48.4,16,37,43.2,16,20,80.0,7,36,43,32,9,3,16,28,-1.0,0.5714285714285714,0.21978021978021978,13.81692573402418
16123,UTA,12/8/14,UTA @ SAC,L,240,92,32,79,40.5,3,17,17.6,25,37,67.6,11,24,35,20,7,7,13,26,-9.0,0.4240506329113924,0.46835443037974683,12.005910602142594
16126,BOS,12/8/14,BOS @ WAS,L,288,132,47,102,46.1,9,22,40.9,29,32,90.6,14,32,46,27,17,4,17,30,-1.0,0.5049019607843137,0.3137254901960784,12.774271115118726
16128,ATL,12/8/14,ATL @ IND,W,241,108,40,77,51.9,9,21,42.9,19,27,70.4,6,41,47,27,11,7,16,20,16.0,0.577922077922078,0.35064935064935066,15.255530129672007
16129,MIL,12/7/14,MIL @ DAL,L,243,102,42,84,50.0,4,15,26.7,14,17,82.4,11,25,36,17,7,4,17,18,-23.0,0.5238095238095238,0.20238095238095238,15.671091445427729
16130,OKC,12/7/14,OKC @ DET,W,239,96,39,87,44.8,6,21,28.6,12,17,70.6,16,34,50,20,5,7,15,24,2.0,0.4827586206896552,0.19540229885057472,13.701132626963828
16133,MIA,12/7/14,MIA @ MEM,L,239,87,39,80,48.8,5,16,31.3,4,8,50.0,10,20,30,21,10,2,11,12,-16.0,0.51875,0.1,11.637748624629708
